Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""26001""";Ábalos;248;255;257;255;249;-1
"""26002""";Agoncillo;1153;1096;1102;1105;1072;81
"""26003""";Aguilar del Río Alhama;457;459;460;470;479;-22
"""26004""";Ajamil de Cameros;67;68;66;62;66;1
"""26005""";Albelda de Iregua;3484;3481;3446;3462;3408;76
"""26006""";Alberite;2518;2457;2422;2433;2412;106
"""26007""";Alcanadre;647;638;643;644;663;-16
"""26008""";Aldeanueva de Ebro;2794;2760;2761;2732;2730;64
"""26009""";Alesanco;500;504;505;502;508;-8
"""26010""";Alesón;92;94;99;102;107;-15
"""26011""";Alfaro;9562;9611;9476;9460;9503;59
"""26012""";Almarza de Cameros;36;32;36;28;26;10
"""26013""";Anguciana;423;425;433;434;433;-10
"""26014""";Anguiano;511;494;497;509;506;5
"""26015""";Arenzana de Abajo;244;237;230;226;239;5
"""26016""";Arenzana de Arriba;28;29;29;30;30;-2
"""26017""";Arnedillo;452;448;419;426;451;1
"""26018""";Arnedo;14954;15015;14875;14815;14756;198
"""26019""";Arrúbal;537;516;506;488;479;58
"""26020""";Ausejo;780;808;780;754;754;26
"""26021""";Autol;4702;4623;4512;4469;4507;195
"""26022""";Azofra;225;219;215;200;204;21
"""26023""";Badarán;502;477;482;502;507;-5
"""26024""";Bañares;220;230;241;234;240;-20
"""26026""";Baños de Río Tobía;1583;1585;1579;1590;1600;-17
"""26025""";Baños de Rioja;84;83;91;86;91;-7
"""26027""";Berceo;146;151;157;159;166;-20
"""26028""";Bergasa;147;148;148;142;147;0
"""26029""";Bergasillas Bajera;34;35;37;39;38;-4
"""26030""";Bezares;25;22;22;19;20;5
"""26031""";Bobadilla;99;96;100;104;111;-12
"""26032""";Brieva de Cameros;46;38;44;51;53;-7
"""26033""";Briñas;187;190;193;201;202;-15
"""26034""";Briones;754;749;745;766;784;-30
"""26035""";Cabezón de Cameros;19;14;18;20;16;3
"""26036""";Calahorra;24579;24531;24220;23923;23737;842
"""26037""";Camprovín;171;165;151;151;148;23
"""26038""";Canales de la Sierra;78;86;91;85;87;-9
"""26039""";Canillas de Río Tuerto;40;43;40;40;38;2
"""26040""";Cañas;91;93;102;97;103;-12
"""26041""";Cárdenas;134;124;136;147;151;-17
"""26042""";Casalarreina;1090;1102;1098;1145;1150;-60
"""26043""";Castañares de Rioja;407;404;415;424;430;-23
"""26044""";Castroviejo;45;47;54;50;55;-10
"""26045""";Cellorigo;10;11;11;12;12;-2
"""26046""";Cenicero;2106;2086;2076;2036;2016;90
"""26047""";Cervera del Río Alhama;2313;2308;2294;2298;2346;-33
"""26048""";Cidamón;24;24;25;24;24;0
"""26049""";Cihuri;184;177;178;197;200;-16
"""26050""";Cirueña;180;168;153;142;139;41
"""26051""";Clavijo;291;269;260;273;281;10
"""26052""";Cordovín;158;153;156;157;155;3
"""26053""";Corera;262;256;257;252;255;7
"""26054""";Cornago;322;317;312;319;337;-15
"""26055""";Corporales;38;39;41;39;41;-3
"""26056""";Cuzcurrita de Río Tirón;522;509;493;488;496;26
"""26057""";Daroca de Rioja;62;50;52;47;45;17
"""26058""";Enciso;174;170;160;167;173;1
"""26059""";Entrena;1613;1545;1536;1519;1499;114
"""26060""";Estollo;84;86;85;93;95;-11
"""26061""";Ezcaray;2076;2045;2024;2027;2044;32
"""26062""";Foncea;98;94;93;96;93;5
"""26063""";Fonzaleche;146;134;135;134;134;12
"""26064""";Fuenmayor;3191;3143;3134;3108;3095;96
"""26065""";Galbárruli;78;67;62;50;52;26
"""26066""";Galilea;385;366;351;332;342;43
"""26067""";Gallinero de Cameros;19;20;22;18;23;-4
"""26068""";Gimileo;113;111;112;116;118;-5
"""26069""";Grañón;249;247;254;255;255;-6
"""26070""";Grávalos;182;187;185;179;192;-10
"""26071""";Haro;11633;11557;11408;11309;11305;328
"""26072""";Herce;332;330;336;330;325;7
"""26073""";Herramélluri;102;111;114;110;109;-7
"""26074""";Hervías;117;126;121;120;118;-1
"""26075""";Hormilla;429;418;416;440;431;-2
"""26076""";Hormilleja;141;134;133;130;141;0
"""26077""";Hornillos de Cameros;22;16;17;18;21;1
"""26078""";Hornos de Moncalvillo;96;94;98;92;88;8
"""26079""";Huércanos;866;846;817;818;823;43
"""26080""";Igea;631;603;595;608;607;24
"""26081""";Jalón de Cameros;19;21;21;18;18;1
"""26082""";Laguna de Cameros;110;106;104;116;119;-9
"""26083""";Lagunilla del Jubera;333;343;375;293;292;41
"""26084""";Lardero;11042;10813;10500;10193;9872;1170
"""26086""";Ledesma de la Cogolla;18;16;15;15;15;3
"""26087""";Leiva;237;236;221;238;245;-8
"""26088""";Leza de Río Leza;42;41;42;33;37;5
"""26089""";Logroño;150808;152485;151136;151113;150979;-171
"""26091""";Lumbreras de Cameros;150;152;154;168;166;-16
"""26092""";Manjarrés;117;119;121;117;116;1
"""26093""";Mansilla de la Sierra;54;56;56;55;67;-13
"""26094""";Manzanares de Rioja;60;65;69;72;84;-24
"""26095""";Matute;97;91;98;93;93;4
"""26096""";Medrano;341;325;338;321;304;37
"""26098""";Munilla;108;102;115;108;107;1
"""26099""";Murillo de Río Leza;1617;1652;1629;1654;1678;-61
"""26100""";Muro de Aguas;67;61;62;59;52;15
"""26101""";Muro en Cameros;35;35;36;39;44;-9
"""26102""";Nájera;8060;8072;8045;8047;8088;-28
"""26103""";Nalda;1127;1057;1023;988;993;134
"""26104""";Navajún;10;10;10;15;14;-4
"""26105""";Navarrete;2996;2935;2941;2952;2949;47
"""26106""";Nestares;86;80;84;86;93;-7
"""26107""";Nieva de Cameros;89;83;90;92;96;-7
"""26109""";Ochánduri;79;71;78;82;84;-5
"""26108""";Ocón;332;317;301;282;280;52
"""26110""";Ojacastro;182;182;182;175;176;6
"""26111""";Ollauri;310;286;291;286;278;32
"""26112""";Ortigosa de Cameros;224;221;229;246;241;-17
"""26113""";Pazuengos;26;26;30;31;34;-8
"""26114""";Pedroso;83;73;74;76;77;6
"""26115""";Pinillos;20;19;23;15;18;2
"""26117""";Pradejón;3928;3910;3871;3822;3908;20
"""26118""";Pradillo;64;69;75;71;59;5
"""26119""";Préjano;207;206;214;217;221;-14
"""26120""";Quel;2074;2078;2058;2032;2011;63
"""26121""";Rabanera;32;32;32;32;28;4
"""26122""";Rasillo de Cameros, El;136;145;144;130;150;-14
"""26123""";Redal, El;148;152;143;138;141;7
"""26124""";Ribafrecha;1009;958;967;961;978;31
"""26125""";Rincón de Soto;3900;3886;3783;3722;3722;178
"""26126""";Robres del Castillo;26;29;29;29;30;-4
"""26127""";Rodezno;212;228;229;229;249;-37
"""26128""";Sajazarra;129;129;124;130;130;-1
"""26129""";San Asensio;1111;1108;1114;1124;1130;-19
"""26130""";San Millán de la Cogolla;224;229;230;222;228;-4
"""26131""";San Millán de Yécora;34;34;34;35;37;-3
"""26132""";San Román de Cameros;131;125;128;142;140;-9
"""26139""";San Torcuato;68;68;61;64;66;2
"""26142""";San Vicente de la Sonsierra;1015;996;990;1015;1014;1
"""26134""";Santa Coloma;97;91;94;88;90;7
"""26135""";Santa Engracia del Jubera;174;160;161;154;159;15
"""26136""";Santa Eulalia Bajera;108;105;112;107;115;-7
"""26138""";Santo Domingo de la Calzada;6222;6276;6238;6231;6298;-76
"""26140""";Santurde de Rioja;278;275;286;288;272;6
"""26141""";Santurdejo;99;102;106;109;110;-11
"""26143""";Sojuela;465;347;313;296;287;178
"""26144""";Sorzano;230;225;222;232;220;10
"""26145""";Sotés;276;284;294;297;291;-15
"""26146""";Soto en Cameros;84;80;89;87;97;-13
"""26147""";Terroba;37;34;34;30;32;5
"""26148""";Tirgo;183;185;180;186;194;-11
"""26149""";Tobía;49;43;50;47;53;-4
"""26150""";Tormantos;116;117;131;139;132;-16
"""26153""";Torre en Cameros;10;10;10;10;10;0
"""26151""";Torrecilla en Cameros;454;453;456;464;482;-28
"""26152""";Torrecilla sobre Alesanco;35;34;32;30;34;1
"""26154""";Torremontalbo;11;10;10;10;12;-1
"""26155""";Treviana;145;150;154;168;169;-24
"""26157""";Tricio;360;374;380;358;378;-18
"""26158""";Tudelilla;334;341;361;359;349;-15
"""26160""";Uruñuela;975;967;976;988;980;-5
"""26161""";Valdemadera;10;8;8;8;8;2
