Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""44001""";Ababuj;76;77;73;76;73;3
"""44002""";Abejuela;57;50;48;49;50;7
"""44003""";Aguatón;17;19;18;18;19;-2
"""44004""";Aguaviva;547;516;514;522;531;16
"""44005""";Aguilar del Alfambra;76;69;63;63;65;11
"""44006""";Alacón;235;238;252;264;274;-39
"""44007""";Alba;184;165;170;178;185;-1
"""44008""";Albalate del Arzobispo;1977;1972;1980;2004;1978;-1
"""44009""";Albarracín;990;1006;1025;1016;1044;-54
"""44010""";Albentosa;294;289;276;257;255;39
"""44011""";Alcaine;46;53;59;63;62;-16
"""44012""";Alcalá de la Selva;352;331;343;347;369;-17
"""44013""";Alcañiz;16029;16006;15947;15939;15937;92
"""44014""";Alcorisa;3293;3298;3266;3276;3313;-20
"""44016""";Alfambra;483;482;508;531;554;-71
"""44017""";Aliaga;333;326;341;358;348;-15
"""44021""";Allepuz;128;124;125;126;129;-1
"""44022""";Alloza;577;572;558;582;594;-17
"""44023""";Allueva;22;24;26;29;31;-9
"""44018""";Almohaja;14;14;16;16;18;-4
"""44019""";Alobras;65;64;64;62;65;0
"""44020""";Alpeñés;20;21;22;22;23;-3
"""44024""";Anadón;32;32;28;27;27;5
"""44025""";Andorra;7327;7345;7472;7633;7799;-472
"""44026""";Arcos de las Salinas;112;118;119;105;106;6
"""44027""";Arens de Lledó;221;205;211;206;199;22
"""44028""";Argente;199;193;195;198;207;-8
"""44029""";Ariño;685;714;724;708;733;-48
"""44031""";Azaila;100;93;90;94;97;3
"""44032""";Bádenas;18;19;19;20;18;0
"""44033""";Báguena;278;285;287;311;318;-40
"""44034""";Bañón;149;146;144;153;149;0
"""44035""";Barrachina;113;109;112;118;121;-8
"""44036""";Bea;31;29;31;31;30;1
"""44037""";Beceite;544;531;541;541;551;-7
"""44039""";Bello;224;219;224;225;244;-20
"""44038""";Belmonte de San José;123;123;113;113;113;10
"""44040""";Berge;237;241;235;244;245;-8
"""44041""";Bezas;63;67;70;70;62;1
"""44042""";Blancas;132;125;126;125;134;-2
"""44043""";Blesa;85;92;94;95;97;-12
"""44044""";Bordón;116;105;100;106;108;8
"""44045""";Bronchales;424;417;432;443;440;-16
"""44046""";Bueña;52;49;50;63;57;-5
"""44047""";Burbáguena;207;211;249;243;254;-47
"""44048""";Cabra de Mora;68;51;54;55;64;4
"""44049""";Calaceite;982;978;994;1011;1038;-56
"""44050""";Calamocha;4473;4429;4339;4319;4353;120
"""44051""";Calanda;3753;3822;3748;3708;3729;24
"""44052""";Calomarde;78;74;75;74;78;0
"""44053""";Camañas;140;133;134;124;129;11
"""44054""";Camarena de la Sierra;116;107;105;113;116;0
"""44055""";Camarillas;82;92;100;86;89;-7
"""44056""";Caminreal;634;615;620;619;616;18
"""44059""";Cantavieja;734;729;709;714;717;17
"""44060""";Cañada de Benatanduz;34;33;36;39;42;-8
"""44061""";Cañada de Verich, La;101;92;89;87;85;16
"""44062""";Cañada Vellida;37;36;31;35;35;2
"""44063""";Cañizar del Olivar;105;100;100;98;93;12
"""44064""";Cascante del Río;69;67;67;71;73;-4
"""44065""";Castejón de Tornos;52;55;60;62;62;-10
"""44066""";Castel de Cabra;95;93;96;104;112;-17
"""44070""";Castellar, El;56;55;58;52;54;2
"""44071""";Castellote;687;676;681;676;688;-1
"""44067""";Castelnou;120;134;141;160;146;-26
"""44068""";Castelserás;789;800;815;831;823;-34
"""44074""";Cedrillas;609;639;664;630;611;-2
"""44075""";Celadas;374;367;388;396;408;-34
"""44076""";Cella;2578;2571;2574;2606;2640;-62
"""44077""";Cerollera, La;84;88;93;100;98;-14
"""44080""";Codoñera, La;317;319;336;344;362;-45
"""44082""";Corbalán;108;109;107;109;109;-1
"""44084""";Cortes de Aragón;63;60;61;61;57;6
"""44085""";Cosa;55;51;50;52;55;0
"""44086""";Cretas;555;554;567;571;572;-17
"""44087""";Crivillén;87;86;62;68;71;16
"""44088""";Cuba, La;42;43;43;41;36;6
"""44089""";Cubla;52;55;58;54;55;-3
"""44090""";Cucalón;82;78;78;80;91;-9
"""44092""";Cuervo, El;74;80;78;86;93;-19
"""44093""";Cuevas de Almudén;118;118;126;122;138;-20
"""44094""";Cuevas Labradas;137;137;132;131;126;11
"""44096""";Ejulve;178;177;175;180;187;-9
"""44097""";Escorihuela;141;136;136;139;147;-6
"""44099""";Escucha;782;801;852;885;913;-131
"""44100""";Estercuel;209;205;203;210;223;-14
"""44101""";Ferreruela de Huerva;74;64;56;63;65;9
"""44102""";Fonfría;29;26;27;28;30;-1
"""44103""";Formiche Alto;155;148;141;151;155;0
"""44105""";Fórnoles;81;74;80;75;78;3
"""44106""";Fortanete;200;202;205;205;203;-3
"""44107""";Foz-Calanda;271;258;245;238;260;11
"""44108""";Fresneda, La;457;443;438;443;436;21
"""44109""";Frías de Albarracín;105;104;115;116;125;-20
"""44110""";Fuenferrada;40;36;37;42;51;-11
"""44111""";Fuentes Calientes;92;91;92;101;111;-19
"""44112""";Fuentes Claras;433;445;461;461;482;-49
"""44113""";Fuentes de Rubielos;154;124;118;114;112;42
"""44114""";Fuentespalda;293;282;284;286;298;-5
"""44115""";Galve;163;160;162;161;162;1
"""44116""";Gargallo;98;97;93;89;101;-3
"""44117""";Gea de Albarracín;378;370;360;376;372;6
"""44118""";Ginebrosa, La;201;197;194;200;197;4
"""44119""";Griegos;138;138;136;143;151;-13
"""44120""";Guadalaviar;253;244;241;242;241;12
"""44121""";Gúdar;79;77;76;72;81;-2
"""44122""";Híjar;1771;1754;1721;1709;1697;74
"""44123""";Hinojosa de Jarque;110;112;111;119;132;-22
"""44124""";Hoz de la Vieja, La;91;81;83;85;86;5
"""44125""";Huesa del Común;73;69;73;67;67;6
"""44126""";Iglesuela del Cid, La;407;402;410;414;414;-7
"""44127""";Jabaloyas;61;59;63;65;68;-7
"""44128""";Jarque de la Val;60;62;66;70;72;-12
"""44129""";Jatiel;45;39;37;40;41;4
"""44130""";Jorcas;34;29;30;34;32;2
"""44131""";Josa;36;34;34;34;32;4
"""44132""";Lagueruela;66;69;73;78;84;-18
"""44133""";Lanzuela;25;22;22;24;27;-2
"""44135""";Libros;104;100;102;101;103;1
"""44136""";Lidón;54;54;57;55;53;1
"""44137""";Linares de Mora;226;225;234;249;260;-34
"""44141""";Lledó;172;155;159;172;166;6
"""44138""";Loscos;122;125;122;129;139;-17
"""44142""";Maicas;31;31;28;27;31;0
"""44143""";Manzanera;527;516;531;519;512;15
"""44144""";Martín del Río;372;387;401;417;432;-60
"""44145""";Mas de las Matas;1271;1258;1262;1272;1270;1
"""44146""";Mata de los Olmos, La;257;261;257;265;272;-15
"""44147""";Mazaleón;503;511;522;539;543;-40
"""44148""";Mezquita de Jarque;87;89;96;98;102;-15
"""44149""";Mirambel;111;116;116;116;119;-8
"""44150""";Miravete de la Sierra;38;38;31;35;31;7
"""44151""";Molinos;238;222;239;243;245;-7
"""44152""";Monforte de Moyuela;71;71;67;65;64;7
"""44153""";Monreal del Campo;2522;2487;2434;2433;2478;44
"""44154""";Monroyo;318;332;340;340;335;-17
"""44155""";Montalbán;1237;1245;1233;1243;1256;-19
"""44156""";Monteagudo del Castillo;51;49;54;50;51;0
"""44157""";Monterde de Albarracín;57;56;64;63;62;-5
"""44158""";Mora de Rubielos;1539;1512;1548;1541;1565;-26
"""44159""";Moscardón;53;55;54;55;57;-4
"""44160""";Mosqueruela;531;532;537;551;558;-27
"""44161""";Muniesa;571;583;583;599;630;-59
"""44163""";Noguera de Albarracín;142;139;140;133;134;8
"""44164""";Nogueras;28;21;22;25;28;0
"""44165""";Nogueruelas;207;210;217;217;211;-4
"""44167""";Obón;32;34;44;45;44;-12
"""44168""";Odón;218;203;206;205;217;1
"""44169""";Ojos Negros;330;341;360;377;393;-63
"""44171""";Olba;264;233;228;226;227;37
"""44172""";Oliete;340;343;351;364;357;-17
"""44173""";Olmos, Los;118;118;120;122;122;-4
"""44174""";Orihuela del Tremedal;454;450;463;487;493;-39
"""44175""";Orrios;130;128;125;126;127;3
"""44176""";Palomar de Arroyos;168;170;168;169;169;-1
"""44177""";Pancrudo;119;119;113;110;119;0
"""44178""";Parras de Castellote, Las;56;55;55;53;61;-5
"""44179""";Peñarroya de Tastavins;450;446;439;439;461;-11
"""44180""";Peracense;85;77;77;76;75;10
"""44181""";Peralejos;85;83;79;88;87;-2
"""44182""";Perales del Alfambra;251;236;229;221;221;30
"""44183""";Pitarque;69;68;73;79;84;-15
"""44184""";Plou;48;50;43;43;45;3
"""44185""";Pobo, El;112;108;110;114;129;-17
"""44187""";Portellada, La;230;236;235;243;246;-16
"""44189""";Pozondón;47;43;50;48;54;-7
"""44190""";Pozuel del Campo;62;63;65;68;70;-8
"""44191""";Puebla de Híjar, La;909;899;897;908;944;-35
"""44192""";Puebla de Valverde, La;445;451;457;453;457;-12
"""44193""";Puertomingalvo;125;117;109;112;117;8
"""44194""";Ráfales;144;139;138;143;146;-2
"""44195""";Rillo;92;85;88;93;92;0
"""44196""";Riodeva;128;134;142;144;149;-21
"""44197""";Ródenas;61;62;63;61;62;-1
"""44198""";Royuela;212;210;204;206;209;3
"""44199""";Rubiales;42;49;52;50;52;-10
"""44200""";Rubielos de la Cérida;37;39;39;38;38;-1
"""44201""";Rubielos de Mora;632;635;621;627;626;6
"""44203""";Salcedillo;11;11;14;17;17;-6
"""44204""";Saldón;25;24;27;26;26;-1
"""44205""";Samper de Calanda;731;721;755;783;821;-90
"""44206""";San Agustín;138;123;119;125;131;7
"""44207""";San Martín del Río;137;132;137;148;155;-18
"""44208""";Santa Cruz de Nogueras;30;30;29;37;38;-8
"""44209""";Santa Eulalia;1066;1050;1061;1037;1033;33
"""44210""";Sarrión;1194;1148;1128;1133;1125;69
"""44211""";Segura de los Baños;38;41;38;39;43;-5
"""44212""";Seno;44;39;43;39;40;4
"""44213""";Singra;80;83;75;80;79;1
"""44215""";Terriente;181;180;183;183;178;3
"""44216""";Teruel;35994;36240;35890;35691;35484;510
"""44217""";Toril y Masegoso;36;33;32;30;29;7
"""44218""";Tormón;25;25;30;31;34;-9
"""44219""";Tornos;201;202;206;213;222;-21
"""44220""";Torralba de los Sisones;162;157;155;156;162;0
"""44223""";Torre de Arcas;93;94;90;89;83;10
"""44224""";Torre de las Arcas;25;29;28;28;28;-3
"""44225""";Torre del Compte;122;117;120;132;130;-8
"""44227""";Torre los Negros;82;83;84;88;86;-4
"""44221""";Torrecilla de Alcañiz;450;439;433;423;426;24
"""44222""";Torrecilla del Rebollar;122;123;124;127;136;-14
"""44226""";Torrelacárcel;142;143;151;154;169;-27
"""44228""";Torremocha de Jiloca;108;107;109;107;107;1
"""44229""";Torres de Albarracín;171;185;180;183;178;-7
"""44230""";Torrevelilla;180;170;186;189;192;-12
"""44231""";Torrijas;38;43;41;38;39;-1
"""44232""";Torrijo del Campo;470;447;455;447;447;23
"""44234""";Tramacastiel;67;67;72;64;67;0
"""44235""";Tramacastilla;105;104;103;106;107;-2
"""44236""";Tronchón;65;68;67;65;69;-4
"""44237""";Urrea de Gaén;435;427;435;436;461;-26
"""44238""";Utrillas;3003;3006;2978;2970;3014;-11
"""44239""";Valacloche;24;20;22;21;23;1
"""44240""";Valbona;184;172;167;174;181;3
"""44241""";Valdealgorfa;589;595;612;622;632;-43
"""44243""";Valdecuenca;29;32;34;35;37;-8
"""44244""";Valdelinares;82;92;88;87;89;-7
"""44245""";Valdeltormo;293;281;283;279;298;-5
"""44246""";Valderrobres;2457;2435;2425;2388;2338;119
"""44247""";Valjunquera;342;338;330;325;341;1
"""44249""";Vallecillo, El;39;44;47;48;49;-10
"""44250""";Veguillas de la Sierra;21;21;19;20;19;2
"""44251""";Villafranca del Campo;302;285;298;297;289;13
"""44252""";Villahermosa del Campo;88;83;89;94;94;-6
"""44256""";Villanueva del Rebollar de la Sierra;42;42;39;47;43;-1
"""44257""";Villar del Cobo;163;160;164;164;175;-12
"""44258""";Villar del Salz;66;61;55;60;59;7
"""44260""";Villarluengo;169;171;170;177;169;0
"""44261""";Villarquemado;846;841;863;862;875;-29
"""44262""";Villarroya de los Pinares;175;161;172;160;155;20
"""44263""";Villastar;548;507;505;494;501;47
"""44264""";Villel;325;333;329;327;330;-5
"""44265""";Vinaceite;215;231;251;249;262;-47
"""44266""";Visiedo;124;131;119;125;135;-11
"""44267""";Vivel del Río Martín;75;72;73;79;71;4
"""44268""";Zoma, La;31;32;33;16;18;13
