Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""03089""";Monóvar/Monòver;12188;12212;12167;12175;12177;11
"""03903""";Montesinos, Los;5123;5061;4968;4844;4862;261
"""03091""";Murla;549;507;470;493;477;72
"""03092""";Muro de Alcoy;9326;9315;9324;9328;9319;7
"""03090""";Mutxamel;25679;25645;25352;25009;24778;901
"""03093""";Novelda;25611;25741;25651;25725;25868;-257
"""03094""";Nucia, la;18108;18163;18603;18242;18548;-440
"""03095""";Ondara;7080;7076;6894;6815;6739;341
"""03096""";Onil;7569;7600;7507;7475;7493;76
"""03097""";Orba;2233;2232;2174;2111;2035;198
"""03099""";Orihuela;78940;78505;77414;76778;76097;2843
"""03098""";Orxeta;787;784;736;738;760;27
"""03100""";Parcent;983;967;929;908;965;18
"""03101""";Pedreguer;8006;7881;7699;7490;7435;571
"""03102""";Pego;10240;10133;10128;10052;9923;317
"""03103""";Penàguila;275;269;292;301;308;-33
"""03104""";Petrer;34009;34241;34276;34479;34533;-524
"""03902""";Pilar de la Horadada;22597;22347;21905;21418;21202;1395
"""03105""";Pinós, el/Pinoso;8142;8025;7966;7845;7718;424
"""03106""";Planes;693;682;693;713;733;-40
"""03901""";Poblets, els;2721;2714;2705;2864;2926;-205
"""03107""";Polop;5069;5064;4965;4850;4725;344
"""03060""";Quatretondeta;117;118;122;121;109;8
"""03109""";Rafal;4597;4553;4498;4418;4322;275
"""03110""";Ràfol d'Almúnia, el;670;648;653;644;631;39
"""03111""";Redován;8058;7926;7869;7797;7811;247
"""03112""";Relleu;1173;1148;1160;1147;1118;55
"""03113""";Rojales;15978;16671;16963;16560;16231;-253
"""03114""";Romana, la;2542;2492;2434;2376;2377;165
"""03115""";Sagra;427;426;408;389;393;34
"""03116""";Salinas;1642;1620;1601;1585;1562;80
"""03118""";San Fulgencio;8447;8071;7855;7943;7646;801
"""03904""";San Isidro;2146;2103;1986;1933;1920;226
"""03120""";San Miguel de Salinas;6553;6313;6034;5811;5797;756
"""03122""";San Vicente del Raspeig/Sant Vicent del Raspeig;58912;58978;58385;57785;57175;1737
"""03117""";Sanet y Negrals;702;690;667;648;634;68
"""03119""";Sant Joan d'Alacant;24363;24367;23915;23518;23149;1214
"""03121""";Santa Pola;34148;33303;32306;31745;31137;3011
"""03123""";Sax;9935;9859;9845;9771;9737;198
"""03124""";Sella;578;577;580;585;579;-1
"""03125""";Senija;605;583;584;581;578;27
"""03127""";Tàrbena;642;623;646;627;640;2
"""03128""";Teulada;11466;11278;11112;10722;10097;1369
"""03129""";Tibi;1691;1662;1614;1564;1603;88
"""03130""";Tollos;37;35;57;56;50;-13
"""03131""";Tormos;327;318;340;336;333;-6
"""03132""";Torremanzanas/Torre de les Maçanes, la;681;636;661;654;682;-1
"""03133""";Torrevieja;82842;84667;83337;82599;83252;-410
"""03134""";Vall d'Alcalà, la;163;160;167;164;168;-5
"""03136""";Vall de Gallinera, la;557;527;571;589;594;-37
"""03137""";Vall de Laguar, la;843;827;846;820;825;18
"""03135""";Vall d'Ebo, la;204;218;216;224;232;-28
"""03138""";Verger, el;4841;4709;4640;4520;4421;420
"""03139""";Villajoyosa/Vila Joiosa, la;34684;35199;34673;33969;33607;1077
"""03140""";Villena;34025;34155;33964;33983;33968;57
"""03081""";Xaló;2892;2868;2739;2683;2636;256
