Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""14033""";Guadalcázar;1562;1559;1583;1578,0;1605,0;-43,0
"""14902""";Guijarrosa, La;1365;1379;1399;;;
"""14034""";Guijo, El;349;352;355;353,0;355,0;-6,0
"""14035""";Hinojosa del Duque;6684;6707;6788;6868,0;6922,0;-238,0
"""14036""";Hornachuelos;4517;4480;4497;4541,0;4575,0;-58,0
"""14037""";Iznájar;4106;4134;4261;4343,0;4405,0;-299,0
"""14038""";Lucena;42712;42733;42605;42530,0;42511,0;201,0
"""14039""";Luque;2945;2976;2994;3037,0;3051,0;-106,0
"""14040""";Montalbán de Córdoba;4517;4467;4489;4429,0;4420,0;97,0
"""14041""";Montemayor;3851;3856;3855;3874,0;3902,0;-51,0
"""14042""";Montilla;22633;22739;22859;23031,0;23209,0;-576,0
"""14043""";Montoro;9231;9293;9364;9436,0;9518,0;-287,0
"""14044""";Monturque;1948;1943;1958;1964,0;1994,0;-46,0
"""14045""";Moriles;3721;3701;3717;3726,0;3775,0;-54,0
"""14046""";Nueva Carteya;5341;5341;5379;5393,0;5396,0;-55,0
"""14047""";Obejo;2025;2008;2011;1990,0;2011,0;14,0
"""14048""";Palenciana;1463;1465;1478;1481,0;1515,0;-52,0
"""14049""";Palma del Río;20910;20928;21064;21159,0;21162,0;-252,0
"""14050""";Pedro Abad;2808;2815;2837;2834,0;2864,0;-56,0
"""14051""";Pedroche;1491;1482;1516;1529,0;1567,0;-76,0
"""14052""";Peñarroya-Pueblonuevo;10508;10561;10695;10870,0;11031,0;-523,0
"""14053""";Posadas;7296;7318;7325;7343,0;7411,0;-115,0
"""14054""";Pozoblanco;17156;17204;17210;17222,0;17285,0;-129,0
"""14055""";Priego de Córdoba;22251;22367;22408;22585,0;22697,0;-446,0
"""14056""";Puente Genil;29767;29943;30048;30241,0;30173,0;-406,0
"""14057""";Rambla, La;7515;7529;7493;7508,0;7547,0;-32,0
"""14058""";Rute;9835;9898;9845;9857,0;9994,0;-159,0
"""14059""";San Sebastián de los Ballesteros;829;804;808;814,0;808,0;21,0
"""14061""";Santa Eufemia;747;743;755;768,0;794,0;-47,0
"""14060""";Santaella;4611;4614;4629;6014,0;6049,0;-1438,0
"""14062""";Torrecampo;1020;1040;1059;1063,0;1123,0;-103,0
"""14063""";Valenzuela;1098;1118;1131;1157,0;1189,0;-91,0
"""14064""";Valsequillo;346;348;356;368,0;367,0;-21,0
"""14065""";Victoria, La;2336;2289;2271;2284,0;2327,0;9,0
"""14066""";Villa del Río;7016;7067;7104;7200,0;7251,0;-235,0
"""14067""";Villafranca de Córdoba;4897;4860;4871;4861,0;4886,0;11,0
"""14068""";Villaharta;640;621;619;643,0;662,0;-22,0
"""14069""";Villanueva de Córdoba;8662;8671;8729;8774,0;8886,0;-224,0
"""14070""";Villanueva del Duque;1451;1448;1461;1494,0;1504,0;-53,0
"""14071""";Villanueva del Rey;997;1015;1046;1068,0;1081,0;-84,0
"""14072""";Villaralto;1102;1118;1131;1154,0;1171,0;-69,0
"""14073""";Villaviciosa de Córdoba;3191;3200;3229;3298,0;3347,0;-156,0
"""14074""";Viso, El;2537;2517;2536;2568,0;2586,0;-49,0
"""14075""";Zuheros;634;635;641;641,0;644,0;-10,0
