Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""13054""";Membrilla;5927;5942;6005;6016;6050;-123
"""13055""";Mestanza;662;669;667;688;711;-49
"""13056""";Miguelturra;15658;15498;15368;15316;15225;433
"""13057""";Montiel;1256;1294;1315;1330;1364;-108
"""13058""";Moral de Calatrava;5211;5208;5271;5279;5309;-98
"""13059""";Navalpino;208;221;228;219;231;-23
"""13060""";Navas de Estena;287;293;298;223;246;41
"""13061""";Pedro Muñoz;7325;7285;7293;7385;7467;-142
"""13062""";Picón;661;668;658;654;671;-10
"""13063""";Piedrabuena;4390;4379;4395;4459;4517;-127
"""13064""";Poblete;2759;2667;2626;2571;2465;294
"""13065""";Porzuna;3495;3465;3532;3571;3633;-138
"""13066""";Pozuelo de Calatrava;3623;3586;3553;3443;3382;241
"""13067""";Pozuelos de Calatrava, Los;352;359;372;370;385;-33
"""13068""";Puebla de Don Rodrigo;1141;1162;1178;1200;1213;-72
"""13069""";Puebla del Príncipe;687;686;694;701;729;-42
"""13070""";Puerto Lápice;890;891;924;937;947;-57
"""13071""";Puertollano;46036;46607;47035;47881;48477;-2441
"""13072""";Retuerta del Bullaque;930;927;941;978;991;-61
"""13901""";Robledo, El;1058;1053;1081;1111;1111;-53
"""13902""";Ruidera;563;549;553;548;558;5
"""13073""";Saceruela;540;564;559;577;596;-56
"""13074""";San Carlos del Valle;1087;1109;1120;1128;1143;-56
"""13075""";San Lorenzo de Calatrava;211;207;213;213;212;-1
"""13076""";Santa Cruz de los Cáñamos;515;515;522;523;530;-15
"""13077""";Santa Cruz de Mudela;4017;4085;4107;4154;4195;-178
"""13078""";Socuéllamos;12067;12079;12139;12268;12342;-275
"""13080""";Solana del Pino;322;314;324;333;336;-14
"""13079""";Solana, La;15357;15419;15479;15523;15640;-283
"""13081""";Terrinches;633;653;678;697;711;-78
"""13082""";Tomelloso;35984;36168;35873;36091;36281;-297
"""13083""";Torralba de Calatrava;2990;2966;2977;2959;3006;-16
"""13084""";Torre de Juan Abad;990;1000;995;1018;1035;-45
"""13085""";Torrenueva;2708;2667;2702;2752;2788;-80
"""13086""";Valdemanco del Esteras;164;168;170;169;178;-14
"""13087""";Valdepeñas;30218;30252;30077;30210;30224;-6
"""13088""";Valenzuela de Calatrava;658;674;688;692;700;-42
"""13089""";Villahermosa;1770;1790;1826;1854;1908;-138
"""13090""";Villamanrique;1114;1128;1148;1180;1210;-96
"""13091""";Villamayor de Calatrava;612;620;634;602;615;-3
"""13092""";Villanueva de la Fuente;1985;2033;2078;2123;2185;-200
"""13093""";Villanueva de los Infantes;4852;4869;4935;5030;5064;-212
"""13094""";Villanueva de San Carlos;280;291;290;295;308;-28
"""13095""";Villar del Pozo;56;61;75;86;89;-33
"""13096""";Villarrubia de los Ojos;9722;9762;9814;9902;10026;-304
"""13097""";Villarta de San Juan;2723;2739;2791;2845;2863;-140
"""13098""";Viso del Marqués;2224;2256;2298;2363;2378;-154
