Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""12049""";Costur;531;518;524;511;532;-1
"""12050""";Coves de Vinromà, les;1792;1806;1823;1822;1836;-44
"""12051""";Culla;510;481;495;504;516;-6
"""12057""";Eslida;749;725;759;776;774;-25
"""12058""";Espadilla;84;69;71;72;73;11
"""12059""";Fanzara;273;273;267;276;272;1
"""12060""";Figueroles;531;523;523;525;537;-6
"""12061""";Forcall;454;456;465;453;438;16
"""12063""";Fuente la Reina;49;51;52;49;43;6
"""12064""";Fuentes de Ayódar;93;89;87;94;106;-13
"""12065""";Gaibiel;186;181;188;193;199;-13
"""12067""";Geldo;628;633;635;633;633;-5
"""12068""";Herbers;53;44;42;49;48;5
"""12069""";Higueras;49;48;54;62;71;-22
"""12070""";Jana, la;664;676;675;666;684;-20
"""12071""";Jérica;1650;1559;1548;1553;1550;100
"""12074""";Llosa, la;983;982;951;940;973;10
"""12072""";Llucena/Lucena del Cid;1308;1315;1302;1319;1331;-23
"""12073""";Ludiente;155;149;141;155;160;-5
"""12075""";Mata de Morella, la;169;160;166;162;173;-4
"""12076""";Matet;73;83;84;84;86;-13
"""12077""";Moncofa;6958;6707;6525;6278;6092;866
"""12078""";Montán;365;368;370;359;365;0
"""12079""";Montanejos;544;564;572;548;502;42
"""12080""";Morella;2406;2416;2430;2437;2441;-35
"""12081""";Navajas;750;720;716;712;714;36
"""12082""";Nules;13256;13236;13103;13170;13266;-10
"""12083""";Olocau del Rey;117;120;119;117;118;-1
"""12084""";Onda;24939;24980;24859;24850;24807;132
"""12085""";Oropesa del Mar/Orpesa;9755;9339;9076;8830;8983;772
"""12087""";Palanques;36;34;30;31;34;2
"""12088""";Pavías;72;68;61;62;63;9
"""12089""";Peníscola/Peñíscola;7882;7683;7612;7447;7413;469
"""12090""";Pina de Montalgrao;114;110;111;114;121;-7
"""12093""";Pobla de Benifassà, la;213;199;202;197;203;10
"""12094""";Pobla Tornesa, la;1239;1212;1211;1208;1227;12
"""12091""";Portell de Morella;181;188;197;197;200;-19
"""12092""";Puebla de Arenoso;158;152;158;144;133;25
"""12095""";Ribesalbes;1156;1163;1174;1180;1210;-54
"""12096""";Rossell;904;912;937;952;987;-83
"""12097""";Sacañet;57;62;67;59;62;-5
"""12098""";Salzadella, la;683;700;704;729;743;-60
"""12101""";San Rafael del Río;468;466;469;462;464;4
"""12902""";Sant Joan de Moró;3307;3232;3159;3099;3084;223
"""12099""";Sant Jordi/San Jorge;1063;990;972;935;937;126
"""12100""";Sant Mateu;1968;1952;1963;1974;1958;10
"""12102""";Santa Magdalena de Pulpis;755;754;768;761;765;-10
"""12104""";Segorbe;9139;9097;8978;8878;8969;170
"""12103""";Serratella, la;92;95;101;101;101;-9
"""12105""";Sierra Engarcerán;992;988;976;1023;1012;-20
"""12106""";Soneja;1479;1456;1447;1439;1468;11
"""12107""";Sot de Ferrer;428;409;415;428;429;-1
"""12108""";Sueras/Suera;554;524;525;520;522;32
"""12109""";Tales;843;801;825;814;808;35
"""12110""";Teresa;245;247;242;249;250;-5
"""12111""";Tírig;419;420;419;435;437;-18
"""12112""";Todolella;145;141;155;138;136;9
"""12113""";Toga;101;96;100;100;89;12
"""12114""";Torás;247;232;223;229;225;22
"""12115""";Toro, El;239;241;256;253;253;-14
"""12116""";Torralba del Pinar;63;61;69;54;57;6
"""12119""";Torre d'En Besora, la;167;167;158;157;158;9
"""12120""";Torre d'en Doménec, la;157;162;180;191;198;-41
"""12117""";Torreblanca;5606;5574;5528;5461;5419;187
"""12118""";Torrechiva;93;89;81;74;77;16
"""12121""";Traiguera;1358;1367;1378;1375;1434;-76
"""12122""";Useras/Useres, les;968;959;962;966;970;-2
"""12124""";Vall d'Alba;2943;2856;2807;2817;2781;162
"""12125""";Vall de Almonacid;286;263;269;281;272;14
"""12126""";Vall d'Uixó, la;31549;31681;31660;31552;31733;-184
"""12123""";Vallat;57;51;49;49;50;7
"""12127""";Vallibona;67;66;69;75;77;-10
"""12128""";Vilafamés;1840;1829;1842;1833;1822;18
"""12129""";Vilafranca/Villafranca del Cid;2201;2197;2200;2227;2267;-66
"""12132""";Vilanova d'Alcolea;578;569;584;575;586;-8
"""12134""";Vilar de Canes;174;169;169;172;177;-3
"""12135""";Vila-real;51130;51293;50893;50577;50334;796
"""12136""";Vilavella, la;3111;3125;3157;3226;3215;-104
"""12130""";Villahermosa del Río;476;484;489;462;477;-1
"""12131""";Villamalur;92;102;62;63;62;30
"""12133""";Villanueva de Viver;82;60;61;66;61;21
"""12137""";Villores;46;42;39;42;42;4
"""12138""";Vinaròs;28862;28833;28682;28438;28292;570
"""12139""";Vistabella del Maestrat;337;333;339;342;352;-15
"""12140""";Viver;1661;1572;1536;1538;1509;152
"""12052""";Xert;686;688;701;725;733;-47
"""12141""";Zorita del Maestrazgo;116;111;114;112;118;-2
"""12142""";Zucaina;175;162;171;172;189;-14
