Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""31045""";Barásoain;613;613;621;639;650;-37
"""31046""";Barbarin;48;49;55;58;58;-10
"""31047""";Bargota;254;255;257;262;276;-22
"""31048""";Barillas;236;221;214;219;218;18
"""31049""";Basaburua;838;828;834;839;850;-12
"""31050""";Baztan;7863;7850;7777;7749;7736;127
"""31137""";Beintza-Labaien;214;217;220;227;232;-18
"""31051""";Beire;301;287;286;275;298;3
"""31052""";Belascoáin;117;119;122;125;123;-6
"""31250""";Bera;3759;3753;3736;3761;3763;-4
"""31053""";Berbinzana;677;666;655;610;605;72
"""31905""";Beriáin;4132;4113;4069;3941;3894;238
"""31902""";Berrioplano/Berriobeiti;7468;7457;7256;7011;6872;596
"""31903""";Berriozar;10723;10651;10426;10167;9874;849
"""31054""";Bertizarana;596;603;612;607;591;5
"""31055""";Betelu;377;374;366;352;346;31
"""31253""";Bidaurreta;165;164;163;171;169;-4
"""31056""";Biurrun-Olcoz;227;223;214;204;207;20
"""31057""";Buñuel;2238;2195;2219;2223;2232;6
"""31059""";Burgui/Burgi;193;203;207;208;209;-16
"""31060""";Burlada/Burlata;19723;19541;19096;18934;18591;1132
"""31061""";Busto, El;53;54;56;57;62;-9
"""31062""";Cabanillas;1335;1351;1357;1364;1366;-31
"""31063""";Cabredo;85;87;91;97;101;-16
"""31064""";Cadreita;2045;2045;1964;1993;2028;17
"""31065""";Caparroso;2784;2801;2766;2702;2724;60
"""31066""";Cárcar;1120;1104;1069;1039;1038;82
"""31067""";Carcastillo;2487;2502;2495;2455;2491;-4
"""31068""";Cascante;3962;3952;3864;3818;3780;182
"""31069""";Cáseda;952;951;974;980;975;-23
"""31070""";Castejón;4306;4251;4163;4109;4116;190
"""31071""";Castillonuevo;18;13;16;17;17;1
"""31193""";Cendea de Olza/Oltza Zendea;1868;1860;1831;1842;1853;15
"""31072""";Cintruénigo;8051;8026;7903;7823;7839;212
"""31074""";Cirauqui/Zirauki;488;480;487;490;478;10
"""31075""";Ciriza/Ziritza;163;153;155;141;137;26
"""31076""";Cizur;3890;3924;3888;3850;3784;106
"""31077""";Corella;8220;8100;7971;7707;7640;580
"""31078""";Cortes;3164;3178;3151;3148;3137;27
"""31079""";Desojo;72;76;79;75;79;-7
"""31080""";Dicastillo;589;591;604;599;612;-23
"""31081""";Donamaria;451;442;433;431;434;17
"""31221""";Doneztebe/Santesteban;1826;1763;1726;1729;1732;94
"""31083""";Echarri/Etxarri;78;75;75;77;80;-2
"""31087""";Elgorriaga;214;220;220;219;203;11
"""31089""";Enériz/Eneritz;296;292;286;298;293;3
"""31090""";Eratsun;146;150;151;152;154;-8
"""31091""";Ergoiena;366;370;372;384;399;-33
"""31092""";Erro;790;793;800;789;789;1
"""31094""";Eslava;106;105;111;119;118;-12
"""31095""";Esparza de Salazar/Espartza Zaraitzu;74;72;74;76;79;-5
"""31096""";Espronceda;103;101;104;103;108;-5
"""31097""";Estella-Lizarra;13911;13991;13810;13673;13707;204
"""31098""";Esteribar;2790;2726;2702;2600;2629;161
"""31099""";Etayo;65;61;58;65;70;-5
"""31082""";Etxalar;828;827;813;805;808;20
"""31084""";Etxarri Aranatz;2489;2497;2483;2503;2464;25
"""31085""";Etxauri;645;649;650;633;602;43
"""31100""";Eulate;279;282;284;284;289;-10
"""31101""";Ezcabarte;1809;1811;1805;1804;1797;12
"""31093""";Ezcároz/Ezkaroze;308;314;306;306;313;-5
"""31102""";Ezkurra;136;138;146;150;154;-18
"""31103""";Ezprogui;43;44;43;42;44;-1
"""31104""";Falces;2316;2336;2315;2306;2313;3
"""31105""";Fitero;2081;2080;2011;2017;2034;47
"""31106""";Fontellas;999;993;996;983;963;36
"""31107""";Funes;2455;2444;2440;2485;2482;-27
"""31108""";Fustiñana;2490;2483;2490;2487;2466;24
"""31109""";Galar;2274;2290;2273;2213;2194;80
"""31110""";Gallipienzo/Galipentzu;102;94;98;100;99;3
"""31111""";Gallués/Galoze;96;94;93;95;104;-8
"""31112""";Garaioa;96;94;91;89;89;7
"""31113""";Garde;137;142;139;146;148;-11
"""31114""";Garínoain;503;498;499;479;456;47
"""31115""";Garralda;190;191;190;189;184;6
"""31116""";Genevilla;61;66;70;74;76;-15
"""31117""";Goizueta;688;689;704;705;717;-29
"""31118""";Goñi;165;157;158;163;169;-4
"""31119""";Güesa/Gorza;34;36;38;40;44;-10
"""31120""";Guesálaz/Gesalatz;438;421;432;444;454;-16
"""31121""";Guirguillano;80;83;78;78;76;4
"""31256""";Hiriberri/Villanueva de Aezkoa;101;100;102;106;110;-9
"""31122""";Huarte/Uharte;7286;7278;7101;7014;6917;369
"""31124""";Ibargoiti;265;248;249;253;247;18
"""31259""";Igantzi;587;631;639;622;626;-39
"""31125""";Igúzquiza;317;318;325;325;338;-21
"""31126""";Imotz;435;430;423;425;430;5
"""31127""";Irañeta;168;169;172;176;174;-6
"""31904""";Irurtzun;2296;2247;2233;2209;2183;113
"""31128""";Isaba/Izaba;410;403;395;420;429;-19
"""31129""";Ituren;508;507;511;504;519;-11
"""31130""";Iturmendi;431;411;403;382;398;33
"""31131""";Iza/Itza;1293;1262;1235;1199;1192;101
"""31132""";Izagaondoa;172;172;176;176;183;-11
"""31133""";Izalzu/Itzaltzu;38;37;40;44;48;-10
"""31134""";Jaurrieta;181;186;189;191;186;-5
"""31135""";Javier;125;128;110;106;102;23
"""31136""";Juslapeña;585;568;563;550;550;35
"""31138""";Lakuntza;1268;1275;1279;1272;1262;6
"""31139""";Lana;162;163;169;172;166;-4
"""31140""";Lantz;151;152;148;147;153;-2
"""31141""";Lapoblación;126;122;120;119;125;1
"""31142""";Larraga;2108;2123;2075;2060;2060;48
"""31143""";Larraona;99;96;102;103;104;-5
"""31144""";Larraun;916;928;951;967;974;-58
"""31145""";Lazagurría;175;185;189;187;193;-18
"""31146""";Leache/Leatxe;32;33;30;31;35;-3
"""31147""";Legarda;124;125;117;113;110;14
"""31148""";Legaria;108;115;111;110;98;10
"""31149""";Leitza;3010;2965;2913;2898;2856;154
"""31908""";Lekunberri;1624;1574;1536;1535;1502;122
"""31150""";Leoz/Leotz;226;224;220;232;232;-6
"""31151""";Lerga;46;46;55;60;70;-24
"""31152""";Lerín;1775;1746;1725;1725;1654;121
"""31153""";Lesaka;2744;2744;2741;2735;2737;7
"""31154""";Lezaun;239;238;242;242;252;-13
"""31155""";Liédena;316;295;292;291;301;15
"""31156""";Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti;314;294;295;297;295;19
"""31157""";Lodosa;4844;4837;4816;4764;4730;114
"""31158""";Lónguida/Longida;280;297;298;294;303;-23
"""31159""";Lumbier;1293;1299;1318;1317;1336;-43
"""31160""";Luquin;132;131;132;130;128;4
"""31248""";Luzaide/Valcarlos;320;323;329;358;387;-67
"""31161""";Mañeru;423;426;434;437;422;1
"""31162""";Marañón;51;51;52;52;51;0
"""31163""";Marcilla;2866;2864;2858;2862;2828;38
"""31164""";Mélida;733;731;733;747;718;15
"""31165""";Mendavia;3505;3526;3547;3534;3570;-65
"""31166""";Mendaza;299;291;287;292;301;-2
"""31167""";Mendigorria;1112;1094;1086;1057;1044;68
"""31168""";Metauten;289;283;288;277;285;4
"""31169""";Milagro;3470;3450;3416;3397;3400;70
"""31170""";Mirafuentes;61;55;57;56;56;5
"""31171""";Miranda de Arga;852;863;839;850;855;-3
"""31172""";Monreal/Elo;480;472;478;466;479;1
"""31173""";Monteagudo;1105;1093;1092;1088;1078;27
"""31174""";Morentin;116;115;129;120;126;-10
"""31175""";Mues;85;73;75;77;82;3
"""31176""";Murchante;4135;4131;4154;4088;3944;191
"""31177""";Murieta;359;338;335;327;334;25
"""31178""";Murillo el Cuende;673;673;665;646;659;14
"""31179""";Murillo el Fruto;665;662;639;639;603;62
"""31180""";Muruzábal;254;235;233;239;241;13
"""31181""";Navascués/Nabaskoze;124;126;132;142;145;-21
"""31182""";Nazar;36;30;34;34;39;-3
"""31088""";Noáin (Valle de Elorz)/Noain (Elortzibar);8354;8354;8320;8224;8115;239
"""31183""";Obanos;928;940;935;912;906;22
"""31185""";Ochagavía/Otsagabia;496;501;521;530;534;-38
"""31184""";Oco;74;75;77;77;77;-3
"""31186""";Odieta;362;355;362;369;362;0
"""31187""";Oiz;132;128;129;121;130;2
"""31188""";Olaibar;389;392;378;363;363;26
"""31189""";Olazti/Olazagutía;1485;1490;1489;1497;1518;-33
"""31190""";Olejua;51;49;50;51;53;-2
"""31191""";Olite/Erriberri;3998;3981;3946;3931;3927;71
"""31192""";Olóriz/Oloritz;210;204;203;204;198;12
"""31195""";Orbaizeta;191;192;195;197;200;-9
"""31196""";Orbara;32;32;33;36;38;-6
"""31197""";Orísoain;87;79;79;79;85;2
"""31906""";Orkoien;4160;4145;4057;3996;3910;250
"""31198""";Oronz/Orontze;49;48;47;48;48;1
"""31199""";Oroz-Betelu/Orotz-Betelu;139;147;146;147;149;-10
"""31211""";Orreaga/Roncesvalles;19;18;22;21;21;-2
"""31200""";Oteiza;941;930;918;919;922;19
"""31201""";Pamplona/Iruña;203081;203944;201653;199066;197138;5943
"""31202""";Peralta/Azkoien;5965;5951;5893;5823;5828;137
"""31203""";Petilla de Aragón;30;31;31;31;34;-4
"""31204""";Piedramillera;39;37;37;37;37;2
"""31205""";Pitillas;532;502;484;493;492;40
"""31206""";Puente la Reina/Gares;2920;2889;2840;2843;2805;115
"""31207""";Pueyo/Puiu;345;361;351;349;340;5
"""31208""";Ribaforada;3718;3738;3750;3742;3704;14
"""31209""";Romanzado;187;171;175;174;180;7
"""31210""";Roncal/Erronkari;206;211;211;208;213;-7
"""31212""";Sada;136;135;133;144;151;-15
"""31213""";Saldías;114;116;122;116;119;-5
"""31214""";Salinas de Oro/Jaitz;108;109;109;110;113;-5
"""31215""";San Adrián;6369;6344;6292;6241;6214;155
"""31217""";San Martín de Unx;393;389;392;398;383;10
"""31216""";Sangüesa/Zangoza;4872;4933;4962;4960;5002;-130
"""31219""";Sansol;98;97;102;100;102;-4
"""31220""";Santacara;865;870;874;886;868;-3
"""31222""";Sarriés/Sartze;61;60;58;62;64;-3
"""31223""";Sartaguda;1287;1281;1315;1294;1316;-29
"""31224""";Sesma;1149;1161;1164;1180;1152;-3
"""31225""";Sorlada;51;57;57;57;52;-1
"""31226""";Sunbilla;674;665;675;671;675;-1
"""31227""";Tafalla;10582;10621;10595;10605;10638;-56
"""31228""";Tiebas-Muruarte de Reta;646;636;606;598;613;33
"""31229""";Tirapu;47;42;40;42;45;2
"""31230""";Torralba del Río;91;96;103;104;110;-19
"""31231""";Torres del Río;122;124;126;122;128;-6
"""31232""";Tudela;37008;37042;36258;35593;35298;1710
"""31233""";Tulebras;136;132;128;134;123;13
"""31234""";Ucar;185;176;184;177;183;2
"""31123""";Uharte Arakil;781;789;805;805;828;-47
"""31235""";Ujué/Uxue;175;175;182;177;171;4
"""31236""";Ultzama;1669;1674;1653;1655;1661;8
"""31237""";Unciti;227;209;211;212;217;10
"""31238""";Unzué/Untzue;160;154;144;137;136;24
"""31239""";Urdazubi/Urdax;348;356;349;355;394;-46
"""31240""";Urdiain;664;661;653;675;671;-7
"""31241""";Urraul Alto;142;137;133;133;144;-2
"""31242""";Urraul Bajo;307;317;322;308;305;2
"""31244""";Urroz;179;184;183;180;185;-6
"""31243""";Urroz-Villa;400;386;377;374;385;15
"""31245""";Urzainqui/Urzainki;88;87;84;88;85;3
"""31246""";Uterga;170;163;153;164;164;6
"""31247""";Uztárroz/Uztarroze;150;144;151;160;146;4
"""31086""";Valle de Egüés/Eguesibar;21556;21418;21128;20774;20417;1139
"""31194""";Valle de Ollo/Ollaran;413;422;421;415;399;14
"""31260""";Valle de Yerri/Deierri;1563;1543;1506;1508;1513;50
"""31249""";Valtierra;2439;2430;2412;2373;2384;55
"""31251""";Viana;4341;4260;4209;4156;4078;263
"""31252""";Vidángoz/Bidankoze;82;85;90;95;95;-13
"""31254""";Villafranca;2907;2883;2847;2841;2845;62
"""31255""";Villamayor de Monjardín;117;120;119;120;115;2
"""31257""";Villatuerta;1258;1220;1191;1186;1178;80
"""31258""";Villava/Atarrabia;10131;10245;10204;10150;10217;-86
"""31261""";Yesa;288;285;292;297;291;-3
"""31262""";Zabalza/Zabaltza;303;301;297;295;294;9
"""31073""";Ziordia;352;350;348;361;357;-5
"""31907""";Zizur Mayor/Zizur Nagusia;15198;15088;14894;14891;14686;512
"""31263""";Zubieta;304;302;303;316;308;-4
"""31264""";Zugarramurdi;211;217;219;225;232;-21
"""31265""";Zúñiga;78;99;109;112;108;-30
