Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""46162""";Massalavés;1632;1610;1596;1575;1596;36
"""46163""";Massalfassar;2574;2555;2469;2480;2462;112
"""46164""";Massamagrell;16132;16163;15952;15752;15553;579
"""46165""";Massanassa;9845;9782;9667;9538;9375;470
"""46166""";Meliana;10926;10970;10822;10662;10678;248
"""46167""";Millares;341;331;345;346;349;-8
"""46168""";Miramar;2740;2685;2634;2599;2608;132
"""46169""";Mislata;44320;44320;43691;43278;43042;1278
"""46170""";Mogente/Moixent;4326;4307;4302;4318;4371;-45
"""46171""";Moncada;21875;22021;21935;21802;21623;252
"""46173""";Montaverner;1630;1635;1630;1631;1666;-36
"""46174""";Montesa;1149;1155;1164;1180;1204;-55
"""46175""";Montitxelvo/Montichelvo;588;585;584;605;614;-26
"""46176""";Montroi/Montroy;3069;2956;2867;2822;2865;204
"""46172""";Montserrat;8655;8188;7878;7583;7419;1236
"""46177""";Museros;6618;6596;6458;6291;6164;454
"""46178""";Nàquera/Náquera;7301;6897;6577;6205;6058;1243
"""46179""";Navarrés;3004;3004;2968;2975;3031;-27
"""46180""";Novelé/Novetlè;853;857;837;838;858;-5
"""46181""";Oliva;25119;25224;25101;25199;25488;-369
"""46183""";Olleria, l';8404;8320;8281;8225;8261;143
"""46182""";Olocau;2028;1828;1771;1766;1750;278
"""46184""";Ontinyent;35946;35761;35347;35395;35342;604
"""46185""";Otos;428;422;434;446;450;-22
"""46186""";Paiporta;26401;26514;26088;25309;25241;1160
"""46187""";Palma de Gandía;1660;1709;1631;1543;1511;149
"""46188""";Palmera;1024;1018;1024;1047;1024;0
"""46189""";Palomar, el;562;567;590;576;579;-17
"""46190""";Paterna;71361;71035;70195;69156;68547;2814
"""46191""";Pedralba;2852;2814;2778;2777;2785;67
"""46192""";Petrés;1012;999;997;969;968;44
"""46193""";Picanya;11692;11606;11513;11409;11278;414
"""46194""";Picassent;21487;21263;20942;20709;20658;829
"""46195""";Piles;2742;2740;2685;2688;2712;30
"""46196""";Pinet;161;157;157;156;159;2
"""46199""";Pobla de Farnals, la;8205;8128;7978;7840;7747;458
"""46202""";Pobla de Vallbona, la;25275;24858;24433;24068;23684;1591
"""46200""";Pobla del Duc, la;2483;2515;2543;2537;2589;-106
"""46203""";Pobla Llarga, la;4440;4452;4452;4482;4493;-53
"""46197""";Polinyà de Xúquer;2495;2503;2472;2459;2484;11
"""46198""";Potries;1065;1060;1046;1014;1013;52
"""46205""";Puçol;19975;19737;19495;19455;19531;444
"""46201""";Puebla de San Miguel;60;61;62;61;62;-2
"""46204""";Puig de Santa Maria, el;8737;8718;8630;8566;8618;119
"""46101""";Quart de les Valls;1050;1024;988;992;1042;8
"""46102""";Quart de Poblet;25035;25062;24760;24536;24491;544
"""46103""";Quartell;1640;1655;1636;1561;1539;101
"""46104""";Quatretonda;2146;2202;2212;2239;2278;-132
"""46206""";Quesa;669;663;670;662;673;-4
"""46207""";Rafelbunyol;9351;9149;8941;8929;8870;481
"""46208""";Rafelcofer;1365;1355;1345;1358;1375;-10
"""46209""";Rafelguaraf;2358;2355;2335;2370;2394;-36
"""46210""";Ráfol de Salem;449;442;462;440;425;24
"""46212""";Real;2250;2207;2154;2152;2184;66
"""46211""";Real de Gandia, el;2551;2531;2461;2395;2363;188
"""46213""";Requena;20235;20405;20254;20227;20320;-85
"""46214""";Riba-roja de Túria;22799;22761;22264;21992;21626;1173
"""46215""";Riola;1780;1790;1759;1734;1785;-5
"""46216""";Rocafort;7445;7314;7240;7160;7004;441
"""46217""";Rotglà i Corberà;1146;1117;1138;1114;1108;38
"""46218""";Ròtova;1271;1293;1294;1262;1259;12
"""46219""";Rugat;180;174;158;162;158;22
"""46220""";Sagunto/Sagunt;67043;67173;66140;65669;65278;1765
"""46221""";Salem;414;418;424;433;437;-23
"""46903""";San Antonio de Benagéber;9501;9286;9089;8846;8755;746
"""46222""";Sant Joanet;519;507;504;486;484;35
"""46223""";Sedaví;10344;10391;10333;10245;10179;165
"""46224""";Segart;177;164;163;158;158;19
"""46225""";Sellent;377;384;389;379;376;1
"""46226""";Sempere;26;30;34;35;41;-15
"""46227""";Senyera;1132;1134;1136;1143;1149;-17
"""46228""";Serra;3326;3187;3124;3091;3068;258
"""46229""";Siete Aguas;1183;1159;1154;1171;1196;-13
"""46230""";Silla;19211;19078;18771;18467;18440;771
"""46231""";Simat de la Valldigna;3286;3297;3329;3325;3297;-11
"""46232""";Sinarcas;1109;1105;1125;1124;1147;-38
"""46233""";Sollana;4911;4881;4861;4884;4886;25
"""46234""";Sot de Chera;387;362;369;352;370;17
"""46235""";Sueca;27617;27566;27479;27460;27598;19
"""46236""";Sumacàrcer;1072;1097;1096;1109;1141;-69
"""46237""";Tavernes Blanques;9205;9224;9120;9117;9095;110
"""46238""";Tavernes de la Valldigna;17162;17254;17201;17158;17336;-174
"""46239""";Teresa de Cofrentes;618;619;636;650;631;-13
"""46240""";Terrateig;276;256;278;280;284;-8
"""46241""";Titaguas;470;454;453;459;450;20
"""46242""";Torrebaja;403;402;411;397;412;-9
"""46243""";Torrella;135;145;146;148;145;-10
"""46244""";Torrent;84025;83962;82208;81245;80630;3395
"""46245""";Torres Torres;672;669;637;640;641;31
"""46246""";Tous;1284;1287;1263;1254;1268;16
"""46247""";Tuéjar;1164;1137;1116;1132;1147;17
"""46248""";Turís;6910;6722;6646;6623;6627;283
"""46249""";Utiel;11478;11458;11531;11540;11601;-123
"""46250""";València;789744;800215;794288;791413;787808;1936
"""46251""";Vallada;3092;3096;3039;3036;3093;-1
"""46252""";Vallanca;136;133;139;126;120;16
"""46253""";Vallés;152;154;157;157;153;-1
"""46254""";Venta del Moro;1194;1198;1207;1242;1277;-83
"""46255""";Vilallonga/Villalonga;4453;4370;4270;4303;4371;82
"""46256""";Vilamarxant;10097;9891;9717;9550;9376;721
"""46258""";Villar del Arzobispo;3578;3536;3554;3579;3542;36
"""46259""";Villargordo del Cabriel;585;582;589;586;612;-27
"""46260""";Vinalesa;3451;3412;3420;3380;3345;106
"""46145""";Xàtiva;29459;29623;29231;29045;29070;389
"""46143""";Xeraco;5771;5720;5655;5702;5715;56
"""46146""";Xeresa;2256;2197;2168;2145;2162;94
"""46110""";Xirivella;30208;30197;29623;29108;28950;1258
"""46261""";Yátova;2112;2079;2067;2073;2080;32
"""46262""";Yesa, La;230;221;229;227;234;-4
"""46263""";Zarra;364;346;359;365;381;-17
