Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""37185""";Castellanos de Villiquera;653;628;617;633;670;-17
"""37096""";Castillejo de Martín Viejo;211;211;222;216;226;-15
"""37097""";Castraz;38;41;44;42;40;-2
"""37098""";Cepeda;293;293;311;331;346;-53
"""37099""";Cereceda de la Sierra;67;66;64;66;66;1
"""37100""";Cerezal de Peñahorcada;64;71;78;76;74;-10
"""37101""";Cerralbo;131;139;146;154;160;-29
"""37102""";Cerro, El;397;399;407;409;430;-33
"""37103""";Cespedosa de Tormes;518;488;495;490;508;10
"""37114""";Chagarcía Medianero;64;73;82;78;81;-17
"""37104""";Cilleros de la Bastida;21;21;26;25;28;-7
"""37106""";Cipérez;255;261;271;279;284;-29
"""37107""";Ciudad Rodrigo;12065;12261;12344;12513;12668;-603
"""37108""";Coca de Alba;106;104;109;108;97;9
"""37109""";Colmenar de Montemayor;177;186;182;182;187;-10
"""37110""";Cordovilla;112;112;118;123;134;-22
"""37112""";Cristóbal;159;158;157;155;168;-9
"""37113""";Cubo de Don Sancho, El;427;432;440;450;449;-22
"""37115""";Dios le Guarde;117;114;121;127;132;-15
"""37116""";Doñinos de Ledesma;63;68;71;73;69;-6
"""37117""";Doñinos de Salamanca;2214;2172;2097;2050;2014;200
"""37118""";Éjeme;129;124;126;126;130;-1
"""37120""";Encina de San Silvestre;114;111;112;110;109;5
"""37119""";Encina, La;104;104;99;103;108;-4
"""37121""";Encinas de Abajo;617;605;633;635;651;-34
"""37122""";Encinas de Arriba;240;235;237;233;241;-1
"""37123""";Encinasola de los Comendadores;157;160;164;170;174;-17
"""37124""";Endrinal;210;210;218;225;232;-22
"""37125""";Escurial de la Sierra;241;241;239;235;237;4
"""37126""";Espadaña;38;32;31;34;36;2
"""37127""";Espeja;220;225;222;231;240;-20
"""37128""";Espino de la Orbada;252;250;262;279;273;-21
"""37129""";Florida de Liébana;254;251;270;272;267;-13
"""37130""";Forfoleda;198;190;193;193;192;6
"""37131""";Frades de la Sierra;182;177;183;191;200;-18
"""37132""";Fregeneda, La;315;329;348;362;363;-48
"""37133""";Fresnedoso;101;104;106;109;111;-10
"""37134""";Fresno Alhándiga;196;205;213;217;225;-29
"""37135""";Fuente de San Esteban, La;1270;1285;1299;1336;1334;-64
"""37136""";Fuenteguinaldo;674;678;677;680;678;-4
"""37137""";Fuenteliante;97;94;101;108;104;-7
"""37138""";Fuenterroble de Salvatierra;264;270;268;248;242;22
"""37139""";Fuentes de Béjar;216;212;216;232;240;-24
"""37140""";Fuentes de Oñoro;1119;1136;1134;1188;1208;-89
"""37141""";Gajates;152;157;163;160;169;-17
"""37142""";Galindo y Perahuy;645;653;684;690;703;-58
"""37143""";Galinduste;414;428;427;429;440;-26
"""37144""";Galisancho;353;361;378;385;402;-49
"""37145""";Gallegos de Argañán;268;264;283;280;279;-11
"""37146""";Gallegos de Solmirón;115;112;110;115;124;-9
"""37147""";Garcibuey;189;191;183;187;195;-6
"""37148""";Garcihernández;427;437;449;464;469;-42
"""37149""";Garcirrey;58;62;61;64;69;-11
"""37150""";Gejuelo del Barro;34;35;38;38;38;-4
"""37151""";Golpejas;146;155;151;154;154;-8
"""37152""";Gomecello;432;430;442;444;455;-23
"""37154""";Guadramiro;133;137;140;145;152;-19
"""37155""";Guijo de Ávila;71;75;76;68;67;4
"""37156""";Guijuelo;5550;5616;5633;5660;5627;-77
"""37157""";Herguijuela de Ciudad Rodrigo;68;70;78;78;78;-10
"""37158""";Herguijuela de la Sierra;241;244;250;264;271;-30
"""37159""";Herguijuela del Campo;69;74;80;83;82;-13
"""37160""";Hinojosa de Duero;616;636;659;669;691;-75
"""37161""";Horcajo de Montemayor;133;129;138;140;144;-11
"""37162""";Horcajo Medianero;223;221;225;222;217;6
"""37163""";Hoya, La;29;37;36;37;41;-12
"""37164""";Huerta;287;288;284;299;298;-11
"""37165""";Iruelos;31;33;33;34;34;-3
"""37166""";Ituero de Azaba;204;210;214;224;233;-29
"""37167""";Juzbado;199;198;194;191;173;26
"""37168""";Lagunilla;447;441;466;486;481;-34
"""37169""";Larrodrigo;185;182;187;192;193;-8
"""37170""";Ledesma;1553;1547;1599;1636;1688;-135
"""37171""";Ledrada;466;477;481;478;489;-23
"""37172""";Linares de Riofrío;938;944;949;963;979;-41
"""37173""";Lumbrales;1550;1571;1590;1619;1662;-112
"""37175""";Machacón;446;446;454;459;449;-3
"""37174""";Macotera;1001;1019;1037;1085;1114;-113
"""37176""";Madroñal;136;142;142;140;146;-10
"""37177""";Maíllo, El;271;245;260;266;279;-8
"""37178""";Malpartida;96;96;98;100;101;-5
"""37179""";Mancera de Abajo;212;205;202;212;231;-19
"""37180""";Manzano, El;65;70;68;72;75;-10
"""37181""";Martiago;254;263;263;285;292;-38
"""37183""";Martín de Yeltes;408;407;415;421;424;-16
"""37182""";Martinamor;81;79;85;84;83;-2
"""37184""";Masueco;274;285;272;289;304;-30
"""37186""";Mata de Ledesma, La;85;92;98;103;106;-21
"""37187""";Matilla de los Caños del Río;639;623;635;627;640;-1
"""37188""";Maya, La;167;163;162;176;185;-18
"""37189""";Membribe de la Sierra;111;112;119;114;123;-12
"""37190""";Mieza;189;198;196;208;222;-33
"""37191""";Milano, El;99;101;106;115;122;-23
"""37192""";Miranda de Azán;449;440;433;426;425;24
"""37193""";Miranda del Castañar;382;385;402;399;416;-34
"""37194""";Mogarraz;260;268;277;275;283;-23
"""37195""";Molinillo;42;39;39;44;42;0
"""37196""";Monforte de la Sierra;61;65;70;70;72;-11
"""37197""";Monleón;96;93;93;91;93;3
"""37198""";Monleras;226;226;226;226;234;-8
"""37199""";Monsagro;135;138;137;142;141;-6
"""37200""";Montejo;207;205;216;221;218;-11
"""37201""";Montemayor del Río;267;263;263;266;272;-5
"""37202""";Monterrubio de Armuña;1319;1326;1343;1323;1334;-15
"""37203""";Monterrubio de la Sierra;154;151;156;158;162;-8
"""37204""";Morasverdes;245;252;254;263;269;-24
"""37205""";Morille;227;226;233;230;239;-12
"""37206""";Moríñigo;96;96;95;100;106;-10
"""37207""";Moriscos;487;459;429;384;349;138
"""37208""";Moronta;75;72;71;74;75;0
"""37209""";Mozárbez;507;507;499;493;493;14
"""37211""";Narros de Matalayegua;210;212;223;231;235;-25
"""37213""";Nava de Béjar;86;86;94;98;96;-10
"""37214""";Nava de Francia;118;123;126;131;140;-22
"""37215""";Nava de Sotrobal;163;155;155;158;163;0
"""37212""";Navacarros;121;119;112;98;104;17
"""37216""";Navales;317;317;325;332;322;-5
"""37217""";Navalmoral de Béjar;58;59;59;60;62;-4
"""37218""";Navamorales;47;52;51;56;64;-17
"""37219""";Navarredonda de la Rinconada;165;168;169;177;173;-8
"""37221""";Navasfrías;408;422;436;460;469;-61
"""37222""";Negrilla de Palencia;81;83;88;90;89;-8
"""37223""";Olmedo de Camaces;103;113;112;100;106;-3
"""37224""";Orbada, La;190;197;199;207;218;-28
"""37225""";Pajares de la Laguna;104;106;110;113;112;-8
"""37226""";Palacios del Arzobispo;175;168;165;161;161;14
"""37228""";Palaciosrubios;329;333;335;354;368;-39
"""37229""";Palencia de Negrilla;151;155;154;157;155;-4
"""37230""";Parada de Arriba;255;252;251;249;250;5
"""37231""";Parada de Rubiales;257;247;252;259;267;-10
"""37232""";Paradinas de San Juan;388;383;396;406;413;-25
"""37233""";Pastores;51;56;59;56;54;-3
"""37234""";Payo, El;313;324;338;335;354;-41
"""37235""";Pedraza de Alba;222;231;235;238;239;-17
"""37236""";Pedrosillo de Alba;125;132;136;142;148;-23
"""37237""";Pedrosillo de los Aires;323;346;350;360;369;-46
"""37238""";Pedrosillo el Ralo;122;131;124;126;128;-6
"""37239""";Pedroso de la Armuña, El;217;210;214;216;222;-5
"""37240""";Pelabravo;1225;1210;1191;1232;1247;-22
"""37241""";Pelarrodríguez;173;172;168;172;166;7
"""37242""";Pelayos;80;81;81;85;94;-14
"""37243""";Peña, La;87;88;92;100;100;-13
"""37244""";Peñacaballera;138;141;139;146;142;-4
"""37245""";Peñaparda;339;344;353;364;369;-30
"""37246""";Peñaranda de Bracamonte;6123;6161;6260;6308;6420;-297
"""37247""";Peñarandilla;175;181;182;182;197;-22
"""37248""";Peralejos de Abajo;170;163;164;157;160;10
"""37249""";Peralejos de Arriba;37;36;38;39;42;-5
"""37250""";Pereña de la Ribera;327;332;345;341;366;-39
"""37251""";Peromingo;125;117;118;122;132;-7
"""37252""";Pinedas;104;105;107;113;115;-11
"""37253""";Pino de Tormes, El;158;157;155;159;159;-1
"""37254""";Pitiegua;186;187;184;188;192;-6
"""37255""";Pizarral;54;49;46;47;53;1
"""37256""";Poveda de las Cintas;203;199;211;223;234;-31
"""37257""";Pozos de Hinojo;53;52;51;46;49;4
"""37258""";Puebla de Azaba;140;154;162;177;179;-39
"""37259""";Puebla de San Medel;37;37;39;38;44;-7
"""37260""";Puebla de Yeltes;147;148;149;149;146;1
"""37261""";Puente del Congosto;218;221;230;227;227;-9
"""37262""";Puertas;73;79;79;79;86;-13
"""37263""";Puerto de Béjar;370;373;370;370;368;2
"""37264""";Puerto Seguro;58;59;57;59;62;-4
"""37265""";Rágama;210;213;218;223;227;-17
"""37266""";Redonda, La;66;71;75;79;86;-20
"""37267""";Retortillo;182;186;194;198;204;-22
"""37268""";Rinconada de la Sierra, La;104;105;112;117;119;-15
"""37269""";Robleda;470;471;492;499;503;-33
"""37270""";Robliza de Cojos;198;202;198;196;201;-3
"""37271""";Rollán;352;364;371;376;384;-32
"""37272""";Saelices el Chico;159;151;150;147;150;9
"""37273""";Sagrada, La;89;94;95;99;109;-20
"""37303""";Sahugo, El;186;183;186;193;191;-5
"""37274""";Salamanca;143269;144825;144228;143978;144436;-1167
"""37275""";Saldeana;98;99;105;109;113;-15
"""37276""";Salmoral;124;125;127;137;138;-14
"""37277""";Salvatierra de Tormes;76;74;79;75;77;-1
"""37278""";San Cristóbal de la Cuesta;1029;1031;1039;1015;989;40
"""37284""";San Esteban de la Sierra;357;345;343;347;345;12
"""37285""";San Felices de los Gallegos;367;377;395;413;428;-61
"""37286""";San Martín del Castañar;228;225;223;219;225;3
"""37287""";San Miguel de Valero;332;318;334;347;334;-2
"""37036""";San Miguel del Robledo;54;52;56;56;60;-6
"""37288""";San Morales;332;345;334;337;332;0
"""37289""";San Muñoz;209;216;233;239;241;-32
"""37291""";San Pedro de Rozados;276;281;291;301;311;-35
"""37290""";San Pedro del Valle;132;142;138;145;148;-16
"""37292""";San Pelayo de Guareña;96;91;89;89;96;0
"""37280""";Sanchón de la Ribera;79;76;80;84;84;-5
"""37281""";Sanchón de la Sagrada;38;39;39;39;39;-1
"""37282""";Sanchotello;231;227;217;222;229;2
"""37279""";Sancti-Spíritus;775;782;804;826;841;-66
"""37283""";Sando;116;124;123;125;127;-11
"""37293""";Santa María de Sando;100;100;110;114;114;-14
"""37294""";Santa Marta de Tormes;14646;14730;14805;14732;14806;-160
"""37296""";Santiago de la Puebla;297;309;310;324;334;-37
"""37297""";Santibáñez de Béjar;462;456;461;467;476;-14
"""37298""";Santibáñez de la Sierra;178;173;180;186;187;-9
"""37299""";Santiz;253;253;249;244;242;11
"""37300""";Santos, Los;595;605;610;614;633;-38
"""37301""";Sardón de los Frailes;99;94;88;91;84;15
"""37302""";Saucelle;275;280;276;283;295;-20
"""37304""";Sepulcro-Hilario;157;164;176;178;181;-24
"""37305""";Sequeros;240;232;237;239;234;6
"""37306""";Serradilla del Arroyo;248;251;261;270;267;-19
"""37307""";Serradilla del Llano;147;153;155;154;167;-20
"""37309""";Sierpe, La;41;40;40;44;46;-5
"""37310""";Sieteiglesias de Tormes;184;193;187;187;191;-7
"""37311""";Sobradillo;196;203;219;232;234;-38
"""37312""";Sorihuela;258;253;261;273;273;-15
"""37313""";Sotoserrano;553;557;573;580;590;-37
"""37314""";Tabera de Abajo;109;103;106;107;106;3
"""37315""";Tala, La;80;84;84;88;94;-14
"""37316""";Tamames;783;784;781;804;805;-22
"""37317""";Tarazona de Guareña;288;302;305;317;325;-37
"""37318""";Tardáguila;196;201;208;212;221;-25
"""37319""";Tejado, El;82;86;96;104;109;-27
"""37320""";Tejeda y Segoyuela;90;89;92;90;91;-1
"""37321""";Tenebrón;135;137;140;151;156;-21
"""37322""";Terradillos;3096;3041;3046;3051;3053;43
"""37323""";Topas;534;521;530;530;549;-15
"""37324""";Tordillos;328;340;347;362;367;-39
"""37325""";Tornadizo, El;92;94;93;98;93;-1
"""37327""";Torresmenudas;201;187;190;191;193;8
"""37328""";Trabanca;174;177;184;200;212;-38
"""37329""";Tremedal de Tormes;37;41;43;43;45;-8
"""37330""";Valdecarros;328;337;338;351;363;-35
"""37331""";Valdefuentes de Sangusín;188;189;196;203;217;-29
"""37332""";Valdehijaderos;73;73;79;79;79;-6
"""37333""";Valdelacasa;211;216;215;214;235;-24
"""37334""";Valdelageve;65;67;76;73;74;-9
"""37335""";Valdelosa;404;406;409;407;433;-29
"""37336""";Valdemierque;64;64;63;65;62;2
"""37337""";Valderrodrigo;136;144;150;152;153;-17
"""37338""";Valdunciel;103;95;98;100;97;6
"""37339""";Valero;302;302;330;330;315;-13
"""37343""";Vallejera de Riofrío;69;72;73;76;68;1
"""37340""";Valsalabroso;133;141;145;149;153;-20
"""37341""";Valverde de Valdelacasa;66;65;71;74;76;-10
"""37342""";Valverdón;277;280;285;288;285;-8
"""37344""";Vecinos;239;242;253;264;261;-22
"""37345""";Vega de Tirados;159;170;163;168;171;-12
"""37346""";Veguillas, Las;284;283;281;285;295;-11
"""37347""";Vellés, La;514;522;537;554;549;-35
"""37348""";Ventosa del Río Almar;101;105;106;112;116;-15
"""37349""";Vídola, La;107;104;111;116;117;-10
"""37351""";Villaflores;260;271;277;282;288;-28
"""37352""";Villagonzalo de Tormes;237;227;216;206;212;25
"""37353""";Villalba de los Llanos;117;129;126;133;137;-20
"""37354""";Villamayor;7371;7212;7202;7207;7107;264
"""37355""";Villanueva del Conde;171;163;173;159;173;-2
"""37356""";Villar de Argañán;91;91;98;95;87;4
"""37357""";Villar de Ciervo;260;264;277;279;271;-11
"""37358""";Villar de Gallimazo;210;202;192;201;196;14
"""37359""";Villar de la Yegua;162;174;174;179;197;-35
"""37360""";Villar de Peralonso;212;217;231;229;241;-29
"""37361""";Villar de Samaniego;87;88;88;89;92;-5
"""37362""";Villares de la Reina;6491;6369;6351;6316;6256;235
"""37363""";Villares de Yeltes;111;109;113;123;126;-15
"""37364""";Villarino de los Aires;789;792;796;805;843;-54
"""37365""";Villarmayor;173;178;185;197;192;-19
"""37366""";Villarmuerto;42;39;40;43;42;0
"""37367""";Villasbuenas;181;183;190;191;198;-17
"""37368""";Villasdardo;24;22;21;23;17;7
"""37369""";Villaseco de los Gamitos;134;136;135;135;141;-7
"""37370""";Villaseco de los Reyes;314;331;331;324;340;-26
"""37371""";Villasrubias;251;256;271;283;281;-30
"""37372""";Villaverde de Guareña;139;144;141;145;149;-10
"""37373""";Villavieja de Yeltes;745;748;764;785;809;-64
"""37374""";Villoria;1344;1345;1351;1358;1368;-24
"""37375""";Villoruela;761;763;760;780;790;-29
"""37350""";Vilvestre;411;428;429;422;436;-25
"""37376""";Vitigudino;2410;2445;2499;2538;2580;-170
"""37377""";Yecla de Yeltes;227;230;235;244;252;-25
"""37378""";Zamarra;82;85;94;98;100;-18
"""37379""";Zamayón;198;195;200;206;207;-9
"""37380""";Zarapicos;59;55;58;59;55;4
"""37381""";Zarza de Pumareda, La;138;142;144;148;152;-14
"""37382""";Zorita de la Frontera;170;160;164;160;162;8
