Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""05107""";Hurtumpascual;45;48;51;54;57;-12
"""05108""";Junciana;40;35;38;40;42;-2
"""05109""";Langa;467;480;478;487;495;-28
"""05110""";Lanzahíta;815;811;828;844;860;-45
"""05113""";Llanos de Tormes, Los;58;60;60;64;70;-12
"""05112""";Losar del Barco, El;109;107;105;110;108;1
"""05114""";Madrigal de las Altas Torres;1380;1399;1415;1440;1464;-84
"""05115""";Maello;636;590;594;596;600;36
"""05116""";Malpartida de Corneja;90;96;99;102;107;-17
"""05117""";Mamblas;202;200;204;208;210;-8
"""05118""";Mancera de Arriba;72;69;74;74;78;-6
"""05119""";Manjabálago y Ortigosa de Rioalmar;21;24;24;27;28;-7
"""05120""";Marlín;32;32;30;31;33;-1
"""05121""";Martiherrero;336;314;312;317;307;29
"""05122""";Martínez;111;113;116;122;129;-18
"""05123""";Mediana de Voltoya;119;114;112;105;103;16
"""05124""";Medinilla;104;91;95;99;102;2
"""05125""";Mengamuñoz;59;61;59;61;63;-4
"""05126""";Mesegar de Corneja;57;57;62;60;64;-7
"""05127""";Mijares;743;694;701;704;736;7
"""05128""";Mingorría;377;373;387;395;394;-17
"""05129""";Mirón, El;114;118;122;124;127;-13
"""05130""";Mironcillo;105;106;102;95;93;12
"""05131""";Mirueña de los Infanzones;84;94;95;92;98;-14
"""05132""";Mombeltrán;934;942;991;1006;1070;-136
"""05133""";Monsalupe;60;62;71;73;71;-11
"""05134""";Moraleja de Matacabras;52;49;52;50;51;1
"""05135""";Muñana;342;371;375;394;408;-66
"""05136""";Muñico;80;86;89;94;107;-27
"""05138""";Muñogalindo;325;326;326;334;343;-18
"""05139""";Muñogrande;71;70;66;67;62;9
"""05140""";Muñomer del Peco;108;109;118;128;129;-21
"""05141""";Muñopepe;99;101;100;103;106;-7
"""05142""";Muñosancho;91;91;92;96;102;-11
"""05143""";Muñotello;66;58;62;62;63;3
"""05144""";Narrillos del Álamo;71;72;72;77;78;-7
"""05145""";Narrillos del Rebollar;38;43;48;50;53;-15
"""05149""";Narros de Saldueña;106;106;103;101;107;-1
"""05147""";Narros del Castillo;159;151;155;161;166;-7
"""05148""";Narros del Puerto;29;23;24;22;23;6
"""05152""";Nava de Arévalo;714;718;735;753;761;-47
"""05153""";Nava del Barco;79;79;84;93;97;-18
"""05151""";Navacepedilla de Corneja;91;94;92;98;98;-7
"""05154""";Navadijos;32;31;37;34;38;-6
"""05155""";Navaescurial;46;45;51;46;55;-9
"""05156""";Navahondilla;358;321;304;310;320;38
"""05157""";Navalacruz;221;226;247;247;243;-22
"""05158""";Navalmoral;340;338;326;336;340;0
"""05159""";Navalonguilla;209;216;226;236;253;-44
"""05160""";Navalosa;322;300;308;321;326;-4
"""05161""";Navalperal de Pinares;765;757;770;777;815;-50
"""05162""";Navalperal de Tormes;87;81;82;90;90;-3
"""05163""";Navaluenga;2135;2018;1954;1878;1902;233
"""05164""";Navaquesera;22;16;16;16;21;1
"""05165""";Navarredonda de Gredos;424;430;434;434;455;-31
"""05166""";Navarredondilla;175;177;172;168;184;-9
"""05167""";Navarrevisca;272;256;261;279;285;-13
"""05168""";Navas del Marqués, Las;5231;5146;5119;5139;5187;44
"""05169""";Navatalgordo;243;231;233;251;233;10
"""05170""";Navatejares;55;51;55;55;54;1
"""05171""";Neila de San Miguel;65;67;65;69;71;-6
"""05172""";Niharra;188;202;180;184;188;0
"""05173""";Ojos-Albos;82;76;82;63;60;22
"""05174""";Orbita;73;69;75;75;76;-3
"""05175""";Oso, El;149;158;160;172;174;-25
"""05176""";Padiernos;280;273;271;272;269;11
"""05177""";Pajares de Adaja;137;138;149;154;170;-33
"""05178""";Palacios de Goda;387;389;400;402;416;-29
"""05179""";Papatrigo;228;227;226;232;236;-8
"""05180""";Parral, El;61;62;67;72;75;-14
"""05181""";Pascualcobo;41;43;45;43;43;-2
"""05182""";Pedro Bernardo;807;787;817;844;876;-69
"""05183""";Pedro-Rodríguez;135;133;134;140;148;-13
"""05184""";Peguerinos;273;275;272;272;280;-7
"""05185""";Peñalba de Ávila;116;105;102;113;109;7
"""05186""";Piedrahíta;1754;1802;1822;1811;1823;-69
"""05187""";Piedralaves;2136;2070;2061;2057;2105;31
"""05188""";Poveda;38;39;42;45;47;-9
"""05189""";Poyales del Hoyo;428;458;453;482;521;-93
"""05190""";Pozanco;49;53;49;49;50;-1
"""05191""";Pradosegar;104;109;124;126;132;-28
"""05192""";Puerto Castilla;114;107;106;107;114;0
"""05193""";Rasueros;168;174;182;181;194;-26
"""05194""";Riocabado;131;137;140;146;151;-20
"""05195""";Riofrío;196;203;215;227;223;-27
"""05196""";Rivilla de Barajas;67;67;62;65;59;8
"""05197""";Salobral;118;112;113;116;102;16
"""05198""";Salvadiós;67;69;73;75;75;-8
"""05199""";San Bartolomé de Béjar;44;39;37;42;41;3
"""05200""";San Bartolomé de Corneja;40;44;46;43;48;-8
"""05201""";San Bartolomé de Pinares;521;534;541;553;563;-42
"""05206""";San Esteban de los Patos;23;23;31;30;33;-10
"""05208""";San Esteban de Zapardiel;45;40;37;36;38;7
"""05207""";San Esteban del Valle;736;718;720;747;770;-34
"""05209""";San García de Ingelmos;71;75;75;80;82;-11
"""05901""";San Juan de Gredos;255;247;256;251;265;-10
"""05210""";San Juan de la Encinilla;74;80;82;86;86;-12
"""05211""";San Juan de la Nava;466;459;468;473;500;-34
"""05212""";San Juan del Molinillo;206;196;197;199;205;1
"""05213""";San Juan del Olmo;85;90;97;105;104;-19
"""05214""";San Lorenzo de Tormes;33;27;31;37;36;-3
"""05215""";San Martín de la Vega del Alberche;163;166;168;174;177;-14
"""05216""";San Martín del Pimpollar;188;186;189;189;183;5
"""05217""";San Miguel de Corneja;53;53;57;55;59;-6
"""05218""";San Miguel de Serrezuela;112;115;115;125;123;-11
"""05219""";San Pascual;43;39;44;44;42;1
"""05220""";San Pedro del Arroyo;445;422;431;428;427;18
"""05231""";San Vicente de Arévalo;172;170;169;171;179;-7
"""05204""";Sanchidrián;727;714;716;726;738;-11
"""05205""";Sanchorreja;85;83;84;86;81;4
"""05222""";Santa Cruz de Pinares;162;148;159;141;146;16
"""05221""";Santa Cruz del Valle;324;332;341;365;370;-46
"""05226""";Santa María de los Caballeros;66;63;66;73;74;-8
"""05224""";Santa María del Arroyo;105;105;105;111;112;-7
"""05225""";Santa María del Berrocal;373;388;392;403;416;-43
"""05902""";Santa María del Cubillo;314;303;317;314;309;5
"""05227""";Santa María del Tiétar;484;447;445;436;460;24
"""05228""";Santiago del Collado;168;170;173;176;178;-10
"""05904""";Santiago del Tormes;110;114;118;122;130;-20
"""05229""";Santo Domingo de las Posadas;72;69;86;75;79;-7
"""05230""";Santo Tomé de Zabarcos;69;67;65;65;67;2
"""05232""";Serrada, La;134;118;117;111;117;17
"""05233""";Serranillos;245;243;247;250;247;-2
"""05234""";Sigeres;41;45;46;43;43;-2
"""05235""";Sinlabajos;141;143;142;124;130;11
"""05236""";Solana de Ávila;112;110;110;113;117;-5
"""05237""";Solana de Rioalmar;145;151;159;165;173;-28
"""05238""";Solosancho;815;820;827;837;859;-44
"""05239""";Sotalbo;230;232;256;251;237;-7
"""05240""";Sotillo de la Adrada;4721;4653;4590;4542;4535;186
"""05241""";Tiemblo, El;4414;4180;4109;4097;4143;271
"""05242""";Tiñosillos;766;775;787;796;802;-36
"""05243""";Tolbaños;76;78;82;85;95;-19
"""05244""";Tormellas;37;37;40;41;46;-9
"""05245""";Tornadizos de Ávila;429;418;417;435;432;-3
"""05247""";Torre, La;219;230;239;239;246;-27
"""05246""";Tórtoles;47;46;51;60;62;-15
"""05249""";Umbrías;103;96;99;105;105;-2
"""05251""";Vadillo de la Sierra;58;54;60;67;57;1
"""05252""";Valdecasa;60;59;61;62;70;-10
"""05253""";Vega de Santa María;71;77;83;85;87;-16
"""05254""";Velayos;212;214;211;213;220;-8
"""05256""";Villaflor;103;111;113;117;120;-17
"""05257""";Villafranca de la Sierra;141;129;134;132;128;13
"""05905""";Villanueva de Ávila;217;217;226;254;224;-7
"""05258""";Villanueva de Gómez;116;115;115;132;138;-22
"""05259""";Villanueva del Aceral;105;109;118;122;131;-26
"""05260""";Villanueva del Campillo;107;101;101;103;99;8
"""05261""";Villar de Corneja;37;35;33;39;37;0
"""05262""";Villarejo del Valle;332;328;347;363;381;-49
"""05263""";Villatoro;159;157;162;166;178;-19
"""05264""";Viñegra de Moraña;50;53;57;58;48;2
"""05265""";Vita;80;83;84;87;87;-7
"""05266""";Zapardiel de la Cañada;85;91;94;97;98;-13
"""05267""";Zapardiel de la Ribera;100;107;116;115;113;-13
