Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""08268""";Cercs;1190;1150;1145;1152;1166;24
"""08266""";Cerdanyola del Vallès;57217;57855;57403;57740;57723;-506
"""08068""";Cervelló;9233;9077;9054;8970;8909;324
"""08069""";Collbató;4655;4544;4466;4458;4394;261
"""08070""";Collsuspina;387;359;342;339;338;49
"""08071""";Copons;322;321;310;306;316;6
"""08072""";Corbera de Llobregat;15017;14882;14822;14643;14439;578
"""08073""";Cornellà de Llobregat;89300;89936;88592;87173;86610;2690
"""08074""";Cubelles;16051;15770;15329;14992;14715;1336
"""08075""";Dosrius;5685;5652;5481;5281;5198;487
"""08076""";Esparreguera;22358;22302;22251;22045;21889;469
"""08077""";Esplugues de Llobregat;46777;47150;46680;46355;45890;887
"""08078""";Espunyola, L';258;242;254;258;240;18
"""08254""";Esquirol, L';2198;2186;2181;2141;2161;37
"""08079""";Estany, L';408;408;406;393;405;3
"""08134""";Figaró-Montmany;1127;1142;1114;1109;1077;50
"""08080""";Fígols;46;43;42;42;42;4
"""08082""";Fogars de la Selva;1540;1469;1451;1467;1448;92
"""08081""";Fogars de Montclús;467;475;470;466;458;9
"""08083""";Folgueroles;2269;2265;2267;2276;2298;-29
"""08084""";Fonollosa;1495;1459;1453;1439;1412;83
"""08085""";Font-rubí;1440;1414;1327;1354;1358;82
"""08086""";Franqueses del Vallès, Les;20351;20364;20092;19768;19584;767
"""08090""";Gaià;189;183;175;167;162;27
"""08087""";Gallifa;183;167;172;169;180;3
"""08088""";Garriga, La;16733;16668;16514;16227;15984;749
"""08089""";Gavà;46931;47057;46771;46705;46538;393
"""08091""";Gelida;7723;7670;7533;7371;7299;424
"""08092""";Gironella;4916;4946;4826;4834;4808;108
"""08093""";Gisclareny;27;26;25;26;27;0
"""08094""";Granada, La;2207;2208;2157;2130;2112;95
"""08095""";Granera;85;77;69;80;78;7
"""08096""";Granollers;62475;62419;61275;60981;60695;1780
"""08097""";Gualba;1585;1548;1500;1481;1423;162
"""08099""";Guardiola de Berguedà;929;941;908;887;904;25
"""08100""";Gurb;2705;2713;2681;2654;2616;89
"""08101""";Hospitalet de Llobregat, L';264657;269382;264923;261068;257349;7308
"""08162""";Hostalets de Pierola, Els;3064;2980;2973;2930;2901;163
"""08102""";Igualada;40875;40742;39967;39540;39316;1559
"""08103""";Jorba;825;833;835;841;823;2
"""08104""";Llacuna, La;917;903;870;863;863;54
"""08105""";Llagosta, La;13259;13587;13480;13367;13343;-84
"""08107""";Lliçà d'Amunt;15673;15469;15256;15111;14933;740
"""08108""";Lliçà de Vall;6580;6497;6542;6480;6386;194
"""08106""";Llinars del Vallès;10116;10018;9938;9838;9749;367
"""08109""";Lluçà;271;276;273;276;279;-8
"""08110""";Malgrat de Mar;18950;18772;18579;18439;18345;605
"""08111""";Malla;276;272;273;271;264;12
"""08112""";Manlleu;20804;20912;20573;20194;20007;797
"""08113""";Manresa;78192;78245;77714;76250;75152;3040
"""08242""";Marganell;271;266;266;258;254;17
"""08114""";Martorell;28667;28772;28189;27850;27681;986
"""08115""";Martorelles;4823;4820;4801;4794;4742;81
"""08116""";Masies de Roda, Les;704;719;700;704;714;-10
"""08117""";Masies de Voltregà, Les;3178;3132;3141;3124;3140;38
"""08118""";Masnou, El;23848;23831;23515;23340;23288;560
"""08119""";Masquefa;9623;9402;9211;8641;8514;1109
"""08120""";Matadepera;9672;9496;9326;9291;9186;486
"""08121""";Mataró;129120;129661;128265;126988;126127;2993
"""08122""";Mediona;2419;2369;2322;2331;2251;168
"""08138""";Moià;6474;6383;6267;6190;6065;409
"""08123""";Molins de Rei;26104;25940;25868;25687;25492;612
"""08124""";Mollet del Vallès;51151;51600;51318;51133;51128;23
"""08128""";Monistrol de Calders;716;702;682;677;677;39
"""08127""";Monistrol de Montserrat;3178;3139;3034;2955;2935;243
"""08125""";Montcada i Reixac;36794;36803;36239;35599;35063;1731
"""08130""";Montclar;136;139;136;129;121;15
"""08131""";Montesquiu;1048;1030;998;968;960;88
"""08126""";Montgat;12260;12200;12041;11819;11748;512
"""08132""";Montmajor;472;469;464;465;459;13
"""08133""";Montmaneu;158;151;150;154;153;5
"""08135""";Montmeló;8798;8831;8755;8784;8748;50
"""08136""";Montornès del Vallès;16804;16644;16393;16263;16240;564
"""08137""";Montseny;362;351;342;321;343;19
"""08129""";Muntanyola;655;632;634;620;613;42
"""08139""";Mura;231;220;224;223;227;4
"""08140""";Navarcles;6068;6057;5977;5966;5950;118
"""08141""";Navàs;5973;6018;6020;6023;6020;-47
"""08142""";Nou de Berguedà, La;176;162;161;160;157;19
"""08143""";Òdena;3681;3668;3643;3608;3614;67
"""08145""";Olèrdola;3847;3768;3692;3611;3565;282
"""08146""";Olesa de Bonesvalls;1923;1840;1810;1787;1734;189
"""08147""";Olesa de Montserrat;24132;24144;23904;23779;23552;580
"""08148""";Olivella;4127;3935;3799;3729;3655;472
"""08149""";Olost;1190;1202;1198;1188;1197;-7
"""08144""";Olvan;874;858;854;837;844;30
"""08150""";Orís;339;322;315;310;316;23
"""08151""";Oristà;547;549;541;537;547;0
"""08152""";Orpí;154;151;147;136;134;20
"""08153""";Òrrius;779;758;739;730;694;85
"""08154""";Pacs del Penedès;915;918;922;908;902;13
"""08155""";Palafolls;9646;9613;9405;9256;9171;475
"""08156""";Palau-solità i Plegamans;14917;14892;14771;14636;14626;291
"""08157""";Pallejà;11636;11622;11508;11486;11416;220
"""08905""";Palma de Cervelló, La;3015;2992;2954;2982;2998;17
"""08158""";Papiol, El;4232;4172;4145;4103;4102;130
"""08159""";Parets del Vallès;18907;19071;19082;19041;18970;-63
"""08160""";Perafita;412;405;395;412;411;1
"""08161""";Piera;16411;16134;15603;15362;15194;1217
"""08163""";Pineda de Mar;27974;27984;27272;26659;26349;1625
"""08164""";Pla del Penedès, El;1306;1275;1256;1259;1232;74
"""08165""";Pobla de Claramunt, La;2207;2185;2193;2177;2190;17
"""08166""";Pobla de Lillet, La;1063;1093;1095;1101;1097;-34
"""08167""";Polinyà;8494;8504;8479;8389;8383;111
"""08182""";Pont de Vilomara i Rocafort, El;4016;3907;3830;3801;3794;222
"""08168""";Pontons;523;528;532;458;456;67
"""08169""";Prat de Llobregat, El;65532;65385;64599;64132;63897;1635
"""08171""";Prats de Lluçanès;2634;2604;2569;2537;2533;101
"""08170""";Prats de Rei, Els;551;537;532;545;535;16
"""08230""";Premià de Dalt;10419;10441;10448;10429;10345;74
"""08172""";Premià de Mar;28523;28531;28119;28071;28049;474
"""08174""";Puigdàlber;551;524;526;518;506;45
"""08175""";Puig-reig;4289;4295;4178;4094;4086;203
"""08176""";Pujalt;206;210;210;207;203;3
"""08177""";Quar, La;51;49;53;60;57;-6
"""08178""";Rajadell;549;534;548;539;536;13
"""08179""";Rellinars;868;809;780;747;735;133
"""08180""";Ripollet;39139;39179;38665;38347;37899;1240
"""08181""";Roca del Vallès, La;10676;10754;10650;10666;10536;140
"""08183""";Roda de Ter;6449;6490;6301;6197;6125;324
"""08184""";Rubí;78549;78591;77464;76423;75568;2981
"""08185""";Rubió;236;239;239;232;230;6
"""08901""";Rupit i Pruit;296;271;279;279;281;15
"""08187""";Sabadell;216204;216520;213644;211734;209931;6273
"""08188""";Sagàs;151;145;148;161;155;-4
"""08190""";Saldes;283;278;274;265;275;8
"""08191""";Sallent;6717;6735;6658;6636;6594;123
"""08194""";Sant Adrià de Besòs;37283;37447;37097;36669;36624;659
"""08195""";Sant Agustí de Lluçanès;92;89;85;87;86;6
"""08196""";Sant Andreu de la Barca;27175;27569;27558;27332;27303;-128
"""08197""";Sant Andreu de Llavaneres;11150;11133;10968;10877;10758;392
"""08198""";Sant Antoni de Vilamajor;6383;6208;6135;6095;6005;378
"""08199""";Sant Bartomeu del Grau;913;884;858;840;858;55
"""08200""";Sant Boi de Llobregat;83755;84500;83605;82904;82142;1613
"""08201""";Sant Boi de Lluçanès;573;580;541;532;515;58
"""08203""";Sant Cebrià de Vallalta;3570;3438;3385;3344;3310;260
"""08202""";Sant Celoni;18176;18136;17904;17754;17588;588
"""08204""";Sant Climent de Llobregat;4193;4160;4129;4107;4038;155
"""08205""";Sant Cugat del Vallès;94012;92977;91006;90664;89516;4496
"""08206""";Sant Cugat Sesgarrigues;1004;1009;1007;989;980;24
"""08207""";Sant Esteve de Palautordera;2997;2864;2820;2749;2648;349
"""08208""";Sant Esteve Sesrovires;7771;7696;7612;7800;7670;101
"""08210""";Sant Feliu de Codines;6406;6363;6259;6184;6045;361
"""08211""";Sant Feliu de Llobregat;45463;45467;44860;44474;44198;1265
"""08212""";Sant Feliu Sasserra;617;605;602;600;606;11
"""08209""";Sant Fost de Campsentelles;8997;8853;8737;8722;8664;333
"""08213""";Sant Fruitós de Bages;8936;8837;8703;8593;8512;424
"""08215""";Sant Hipòlit de Voltregà;3547;3540;3484;3475;3453;94
"""08193""";Sant Iscle de Vallalta;1438;1342;1332;1313;1295;143
"""08216""";Sant Jaume de Frontanyà;28;30;30;30;30;-2
"""08218""";Sant Joan de Vilatorrada;10871;10998;10936;10820;10802;69
"""08217""";Sant Joan Despí;34130;34267;34123;34084;33873;257
"""08903""";Sant Julià de Cerdanyola;235;229;228;244;242;-7
"""08220""";Sant Julià de Vilatorta;3152;3140;3114;3096;3101;51
"""08221""";Sant Just Desvern;19379;18670;17805;17494;17201;2178
"""08222""";Sant Llorenç d'Hortons;2459;2428;2413;2598;2547;-88
"""08223""";Sant Llorenç Savall;2514;2417;2373;2371;2361;153
"""08225""";Sant Martí d'Albars;107;114;112;113;110;-3
"""08224""";Sant Martí de Centelles;1186;1184;1167;1131;1125;61
"""08226""";Sant Martí de Tous;1236;1228;1235;1206;1196;40
"""08227""";Sant Martí Sarroca;3286;3261;3264;3231;3197;89
"""08228""";Sant Martí Sesgueioles;344;342;343;344;354;-10
"""08229""";Sant Mateu de Bages;614;608;603;600;611;3
"""08231""";Sant Pere de Ribes;31525;31111;30719;30658;30142;1383
"""08232""";Sant Pere de Riudebitlles;2411;2380;2368;2338;2343;68
"""08233""";Sant Pere de Torelló;2488;2470;2419;2419;2437;51
"""08234""";Sant Pere de Vilamajor;4671;4544;4472;4371;4313;358
"""08189""";Sant Pere Sallavinera;159;151;152;155;156;3
"""08235""";Sant Pol de Mar;5538;5428;5299;5178;5062;476
"""08236""";Sant Quintí de Mediona;2367;2317;2254;2179;2170;197
"""08237""";Sant Quirze de Besora;2145;2154;2167;2107;2092;53
"""08238""";Sant Quirze del Vallès;20156;20195;20141;19939;19867;289
"""08239""";Sant Quirze Safaja;660;631;627;637;627;33
"""08240""";Sant Sadurní d'Anoia;12840;12841;12887;12866;12749;91
"""08241""";Sant Sadurní d'Osormort;76;76;78;79;79;-3
"""08098""";Sant Salvador de Guardiola;3243;3221;3179;3168;3127;116
"""08262""";Sant Vicenç de Castellet;9868;9767;9523;9274;9300;568
"""08264""";Sant Vicenç de Montalt;6523;6452;6407;6372;6272;251
"""08265""";Sant Vicenç de Torelló;2077;2058;2058;2014;1998;79
"""08263""";Sant Vicenç dels Horts;28115;28268;28117;27901;27982;133
"""08243""";Santa Cecília de Voltregà;179;182;187;187;189;-10
"""08244""";Santa Coloma de Cervelló;8273;8268;8218;8179;8082;191
"""08245""";Santa Coloma de Gramenet;119289;120443;119215;118821;117597;1692
"""08246""";Santa Eugènia de Berga;2259;2278;2248;2226;2259;0
"""08247""";Santa Eulàlia de Riuprimer;1409;1383;1345;1309;1289;120
"""08248""";Santa Eulàlia de Ronçana;7538;7426;7288;7192;7124;414
"""08249""";Santa Fe del Penedès;378;367;374;379;380;-2
"""08250""";Santa Margarida de Montbui;10192;10225;9980;9874;9748;444
"""08251""";Santa Margarida i els Monjos;7664;7676;7611;7503;7480;184
"""08253""";Santa Maria de Besora;161;161;150;143;147;14
"""08256""";Santa Maria de Martorelles;882;890;893;882;858;24
"""08255""";Santa Maria de Merlès;180;184;184;183;190;-10
"""08257""";Santa Maria de Miralles;129;119;126;128;123;6
"""08259""";Santa Maria de Palautordera;9666;9630;9423;9325;9286;380
"""08258""";Santa Maria d'Oló;1065;1024;1025;1024;1030;35
"""08260""";Santa Perpètua de Mogoda;26033;25999;25799;25705;25574;459
"""08261""";Santa Susanna;3650;3548;3446;3381;3352;298
"""08192""";Santpedor;7566;7604;7554;7532;7496;70
"""08267""";Sentmenat;9347;9235;9078;8957;8818;529
"""08269""";Seva;3696;3544;3519;3472;3451;245
"""08270""";Sitges;30217;29553;29307;28969;28527;1690
"""08271""";Sobremunt;78;78;79;79;84;-6
"""08272""";Sora;211;212;209;205;193;18
"""08273""";Subirats;3149;3104;3044;3025;3013;136
"""08274""";Súria;5923;5948;5942;5895;5911;12
"""08276""";Tagamanent;325;318;323;333;326;-1
"""08277""";Talamanca;222;209;206;202;193;29
"""08278""";Taradell;6687;6640;6489;6412;6344;343
"""08275""";Tavèrnoles;329;322;316;320;317;12
"""08280""";Tavertet;113;105;111;111;116;-3
"""08281""";Teià;6532;6427;6397;6312;6333;199
"""08279""";Terrassa;223011;223627;220556;218535;216428;6583
"""08282""";Tiana;9009;8945;8840;8709;8645;364
"""08283""";Tona;8368;8356;8241;8131;8114;254
"""08284""";Tordera;17788;17519;17216;16937;16637;1151
"""08285""";Torelló;14553;14400;14347;14172;13995;558
"""08286""";Torre de Claramunt, La;3852;3741;3714;3716;3707;145
"""08287""";Torrelavit;1429;1422;1419;1430;1400;29
"""08288""";Torrelles de Foix;2479;2398;2348;2281;2243;236
"""08289""";Torrelles de Llobregat;6126;6073;6041;5945;5950;176
"""08290""";Ullastrell;2096;2089;2093;2069;2054;42
"""08291""";Vacarisses;7082;6832;6688;6486;6328;754
"""08292""";Vallbona d'Anoia;1375;1357;1373;1399;1412;-37
"""08293""";Vallcebre;258;249;250;246;251;7
"""08294""";Vallgorguina;3052;2988;2891;2854;2789;263
"""08295""";Vallirana;15438;15312;15006;14877;14784;654
"""08296""";Vallromanes;2594;2558;2579;2530;2514;80
"""08297""";Veciana;179;175;182;170;167;12
"""08298""";Vic;47319;47630;46214;45040;43964;3355
"""08299""";Vilada;424;419;416;430;424;0
"""08301""";Viladecans;66707;67197;66611;66168;65993;714
"""08300""";Viladecavalls;7621;7545;7512;7480;7392;229
"""08305""";Vilafranca del Penedès;39969;40154;39746;40055;39532;437
"""08306""";Vilalba Sasserra;758;753;716;688;690;68
"""08303""";Vilanova de Sau;314;312;299;308;313;1
"""08302""";Vilanova del Camí;12736;12596;12458;12361;12332;404
"""08902""";Vilanova del Vallès;5535;5503;5432;5339;5285;250
"""08307""";Vilanova i la Geltrú;67458;67733;67086;66274;66077;1381
"""08214""";Vilassar de Dalt;9074;9072;9043;9013;8961;113
"""08219""";Vilassar de Mar;20936;21035;20837;20764;20636;300
"""08304""";Vilobí del Penedès;1128;1102;1107;1106;1094;34
"""08308""";Viver i Serrateix;175;172;168;164;173;2
