Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""22111""";Foradada del Toscar;158;162;172;173;178;-20
"""22112""";Fraga;15250;15353;15033;14979;15024;226
"""22113""";Fueva, La;612;600;587;597;608;4
"""22114""";Gistaín;133;147;142;149;142;-9
"""22115""";Grado, El;393;395;400;426;422;-29
"""22116""";Grañén;1740;1738;1762;1753;1748;-8
"""22117""";Graus;3434;3365;3395;3305;3334;100
"""22119""";Gurrea de Gállego;1478;1476;1467;1476;1483;-5
"""22122""";Hoz de Jaca;68;73;70;76;76;-8
"""22908""";Hoz y Costean;240;221;223;226;221;19
"""22124""";Huerto;227;213;206;218;218;9
"""22125""";Huesca;53429;53956;53132;52463;52223;1206
"""22126""";Ibieca;113;100;96;97;100;13
"""22127""";Igriés;703;695;723;705;686;17
"""22128""";Ilche;185;197;211;212;213;-28
"""22129""";Isábena;247;231;235;238;261;-14
"""22130""";Jaca;13344;13129;12988;12813;12889;455
"""22131""";Jasa;94;96;92;92;94;0
"""22133""";Labuerda;154;155;162;162;157;-3
"""22135""";Laluenga;194;191;197;194;210;-16
"""22136""";Lalueza;885;892;892;913;943;-58
"""22137""";Lanaja;1195;1163;1174;1202;1179;16
"""22139""";Laperdiguera;92;92;91;91;91;1
"""22141""";Lascellas-Ponzano;133;130;129;126;128;5
"""22142""";Lascuarre;147;139;132;136;133;14
"""22143""";Laspaúles;222;205;230;230;244;-22
"""22144""";Laspuña;288;297;298;291;281;7
"""22149""";Loarre;345;323;338;331;332;13
"""22150""";Loporzano;574;514;530;522;522;52
"""22151""";Loscorrales;93;93;99;106;100;-7
"""22905""";Lupiñén-Ortilla;348;335;342;341;335;13
"""22155""";Monesma y Cajigar;69;72;76;73;77;-8
"""22156""";Monflorite-Lascasas;432;405;404;403;379;53
"""22157""";Montanuy;215;210;212;215;220;-5
"""22158""";Monzón;17362;17469;17236;17061;17166;196
"""22160""";Naval;261;265;275;269;270;-9
"""22162""";Novales;147;152;156;155;155;-8
"""22163""";Nueno;587;546;537;532;537;50
"""22164""";Olvena;58;56;55;50;48;10
"""22165""";Ontiñena;500;508;518;533;537;-37
"""22167""";Osso de Cinca;671;678;681;687;691;-20
"""22168""";Palo;28;26;27;27;26;2
"""22170""";Panticosa;849;800;784;786;795;54
"""22172""";Peñalba;692;644;611;622;662;30
"""22173""";Peñas de Riglos, Las;255;247;248;251;255;0
"""22174""";Peralta de Alcofea;576;563;556;562;576;0
"""22175""";Peralta de Calasanz;226;210;210;219;221;5
"""22176""";Peraltilla;224;209;196;199;200;24
"""22177""";Perarrúa;107;106;111;109;112;-5
"""22178""";Pertusa;129;120;113;110;114;15
"""22181""";Piracés;96;100;102;98;104;-8
"""22182""";Plan;274;273;283;287;287;-13
"""22184""";Poleñino;199;210;200;200;205;-6
"""22186""";Pozán de Vero;234;214;228;218;214;20
"""22187""";Puebla de Castro, La;391;377;383;372;361;30
"""22188""";Puente de Montañana;96;93;89;93;96;0
"""22902""";Puente la Reina de Jaca;251;245;255;260;263;-12
"""22189""";Puértolas;212;213;212;215;210;2
"""22190""";Pueyo de Araguás, El;167;161;161;154;152;15
"""22193""";Pueyo de Santa Cruz;326;331;318;314;328;-2
"""22195""";Quicena;291;282;280;283;283;8
"""22197""";Robres;525;514;527;541;561;-36
"""22199""";Sabiñánigo;9352;9185;9238;9245;9254;98
"""22200""";Sahún;302;303;312;294;305;-3
"""22201""";Salas Altas;309;306;316;308;303;6
"""22202""";Salas Bajas;193;185;175;167;171;22
"""22203""";Salillas;107;91;94;96;101;6
"""22204""";Sallent de Gállego;1519;1477;1478;1463;1444;75
"""22205""";San Esteban de Litera;570;547;535;506;485;85
"""22207""";San Juan de Plan;148;150;153;152;142;6
"""22903""";San Miguel del Cinca;795;780;795;813;816;-21
"""22206""";Sangarrén;219;221;223;219;220;-1
"""22208""";Santa Cilia;245;243;240;231;229;16
"""22209""";Santa Cruz de la Serós;193;188;183;180;177;16
"""22906""";Santa María de Dulcis;204;205;209;208;213;-9
"""22212""";Santaliestra y San Quílez;75;80;82;81;87;-12
"""22213""";Sariñena;4173;4184;4160;4168;4155;18
"""22214""";Secastilla;149;140;140;146;150;-1
"""22215""";Seira;154;145;148;150;143;11
"""22217""";Sena;491;501;495;489;481;10
"""22218""";Senés de Alcubierre;45;40;41;41;42;3
"""22220""";Sesa;162;154;161;167;175;-13
"""22221""";Sesué;123;122;122;127;126;-3
"""22222""";Siétamo;710;689;679;664;681;29
"""22223""";Sopeira;93;91;91;94;96;-3
"""22904""";Sotonera, La;903;859;872;894;932;-29
"""22225""";Tamarite de Litera;3449;3487;3476;3528;3507;-58
"""22226""";Tardienta;938;948;961;952;973;-35
"""22227""";Tella-Sin;224;225;232;226;231;-7
"""22228""";Tierz;800;781;771;758;754;46
"""22229""";Tolva;126;122;121;123;127;-1
"""22230""";Torla-Ordesa;299;298;304;298;299;0
"""22232""";Torralba de Aragón;109;113;101;103;114;-5
"""22233""";Torre la Ribera;95;96;101;102;103;-8
"""22234""";Torrente de Cinca;1279;1327;1154;1148;1132;147
"""22235""";Torres de Alcanadre;91;82;86;92;93;-2
"""22236""";Torres de Barbués;251;251;252;266;272;-21
"""22239""";Tramaced;100;98;104;99;107;-7
"""22242""";Valfarta;65;63;67;69;66;-1
"""22243""";Valle de Bardají;64;40;30;34;35;29
"""22901""";Valle de Hecho;817;817;822;839;852;-35
"""22244""";Valle de Lierp;46;51;39;46;48;-2
"""22245""";Velilla de Cinca;480;460;461;463;448;32
"""22909""";Vencillón;399;390;389;399;392;7
"""22247""";Viacamp y Litera;41;37;36;36;35;6
"""22248""";Vicién;122;110;113;116;121;1
"""22249""";Villanova;171;174;168;159;164;7
"""22250""";Villanúa;524;451;432;447;450;74
"""22251""";Villanueva de Sigena;364;384;390;394;405;-41
"""22252""";Yebra de Basa;152;142;143;147;147;5
"""22253""";Yésero;60;57;57;60;56;4
"""22254""";Zaidín;1860;1798;1763;1774;1772;88
