Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""39032""";Hermandad de Campoo de Suso;1604;1588;1603;1627;1612;-8
"""39033""";Herrerías;589;587;605;609;623;-34
"""39034""";Lamasón;268;269;272;287;302;-34
"""39035""";Laredo;10996;11023;11025;11148;11347;-351
"""39036""";Liendo;1216;1196;1204;1194;1216;0
"""39037""";Liérganes;2403;2407;2379;2370;2355;48
"""39038""";Limpias;1961;1928;1879;1867;1824;137
"""39039""";Luena;623;600;593;601;611;12
"""39040""";Marina de Cudeyo;5186;5106;5125;5118;5147;39
"""39041""";Mazcuerras;2080;2093;2105;2120;2125;-45
"""39042""";Medio Cudeyo;7606;7577;7556;7520;7459;147
"""39043""";Meruelo;2174;2086;2028;1982;1985;189
"""39044""";Miengo;5059;4891;4741;4713;4676;383
"""39045""";Miera;386;381;380;389;393;-7
"""39046""";Molledo;1494;1507;1504;1544;1585;-91
"""39047""";Noja;2650;2588;2556;2539;2553;97
"""39048""";Penagos;2168;2142;2142;2108;2083;85
"""39049""";Peñarrubia;318;319;319;321;332;-14
"""39050""";Pesaguero;294;295;292;285;298;-4
"""39051""";Pesquera;82;79;78;68;68;14
"""39052""";Piélagos;26035;25731;25559;25223;24918;1117
"""39053""";Polaciones;215;221;232;238;239;-24
"""39054""";Polanco;5978;5942;5896;5845;5850;128
"""39055""";Potes;1322;1332;1343;1350;1342;-20
"""39056""";Puente Viesgo;2902;2845;2854;2868;2843;59
"""39057""";Ramales de la Victoria;2902;2877;2876;2881;2895;7
"""39058""";Rasines;971;955;931;952;966;5
"""39059""";Reinosa;8810;8946;9003;9095;9331;-521
"""39060""";Reocín;8382;8399;8384;8381;8312;70
"""39061""";Ribamontán al Mar;4629;4478;4437;4447;4426;203
"""39062""";Ribamontán al Monte;2382;2303;2276;2257;2223;159
"""39063""";Rionansa;1042;1029;1047;1038;1045;-3
"""39064""";Riotuerto;1645;1611;1601;1609;1615;30
"""39065""";Rozas de Valdearroyo, Las;257;247;260;268;264;-7
"""39066""";Ruente;1034;1011;1016;1026;1031;3
"""39067""";Ruesga;826;836;839;872;870;-44
"""39068""";Ruiloba;741;722;740;732;748;-7
"""39069""";San Felices de Buelna;2355;2367;2361;2387;2421;-66
"""39070""";San Miguel de Aguayo;148;145;140;147;154;-6
"""39071""";San Pedro del Romeral;474;474;507;466;452;22
"""39072""";San Roque de Riomiera;337;345;356;370;380;-43
"""39080""";San Vicente de la Barquera;4073;4095;4124;4158;4173;-100
"""39073""";Santa Cruz de Bezana;13292;13088;13095;12964;12818;474
"""39074""";Santa María de Cayón;9205;9167;9159;9060;9095;110
"""39075""";Santander;172221;173375;172539;172044;171951;270
"""39076""";Santillana del Mar;4231;4229;4207;4172;4154;77
"""39077""";Santiurde de Reinosa;244;255;255;257;254;-10
"""39078""";Santiurde de Toranzo;1695;1646;1629;1623;1610;85
"""39079""";Santoña;11011;11019;11024;11050;11004;7
"""39081""";Saro;519;516;504;512;515;4
"""39082""";Selaya;1854;1873;1891;1891;1915;-61
"""39083""";Soba;1153;1155;1180;1193;1207;-54
"""39084""";Solórzano;1048;1046;1047;1050;1040;8
"""39085""";Suances;9026;8827;8782;8716;8645;381
"""39086""";Tojos, Los;397;387;387;400;402;-5
"""39087""";Torrelavega;51237;51597;51494;51687;52034;-797
"""39088""";Tresviso;59;59;62;64;70;-11
"""39089""";Tudanca;148;135;141;140;145;3
"""39090""";Udías;930;928;934;925;903;27
"""39095""";Val de San Vicente;2786;2758;2728;2772;2804;-18
"""39091""";Valdáliga;2157;2150;2182;2191;2218;-61
"""39092""";Valdeolea;922;939;947;967;994;-72
"""39093""";Valdeprado del Río;316;325;337;316;323;-7
"""39094""";Valderredible;961;950;989;974;987;-26
"""39101""";Valle de Villaverde;276;274;283;286;306;-30
"""39096""";Vega de Liébana;718;719;736;745;765;-47
"""39097""";Vega de Pas;748;746;763;775;784;-36
"""39098""";Villacarriedo;1625;1612;1612;1604;1626;-1
"""39099""";Villaescusa;3958;3933;3899;3912;3883;75
"""39100""";Villafufre;1012;994;1003;1029;1014;-2
"""39102""";Voto;2789;2686;2724;2745;2716;73
