Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""43141""";Pontils;138;122;117;114;118;20
"""43114""";Porrera;428;424;439;441;441;-13
"""43115""";Pradell de la Teixeta;164;158;152;159;163;1
"""43116""";Prades;602;588;589;589;599;3
"""43117""";Prat de Comte;186;177;183;179;181;5
"""43118""";Pratdip;680;726;738;709;718;-38
"""43119""";Puigpelat;1196;1163;1149;1151;1147;49
"""43120""";Querol;544;518;507;521;532;12
"""43121""";Rasquera;846;783;781;787;796;50
"""43122""";Renau;155;162;157;153;153;2
"""43123""";Reus;106084;106168;104373;103477;103123;2961
"""43124""";Riba, La;575;585;585;576;590;-15
"""43125""";Riba-roja d'Ebre;1117;1110;1126;1112;1116;1
"""43126""";Riera de Gaià, La;1737;1742;1744;1701;1704;33
"""43127""";Riudecanyes;1194;1146;1124;1131;1101;93
"""43128""";Riudecols;1225;1189;1180;1186;1165;60
"""43129""";Riudoms;6617;6569;6594;6565;6515;102
"""43130""";Rocafort de Queralt;230;211;225;260;241;-11
"""43131""";Roda de Berà;7127;6785;6567;6461;6354;773
"""43132""";Rodonyà;507;494;490;480;498;9
"""43133""";Roquetes;8159;8079;7973;7961;8084;75
"""43134""";Rourell, El;402;372;366;384;369;33
"""43135""";Salomó;544;549;557;564;545;-1
"""43905""";Salou;28512;28526;27476;26775;26233;2279
"""43136""";Sant Carles de la Ràpita;14931;14953;14789;14611;14902;29
"""43137""";Sant Jaume dels Domenys;2666;2624;2622;2551;2561;105
"""43902""";Sant Jaume d'Enveja;3552;3527;3503;3481;3479;73
"""43138""";Santa Bàrbara;3762;3715;3707;3777;3797;-35
"""43139""";Santa Coloma de Queralt;2702;2672;2673;2697;2695;7
"""43140""";Santa Oliva;3450;3353;3320;3328;3315;135
"""43142""";Sarral;1549;1538;1548;1544;1560;-11
"""43143""";Savallà del Comtat;53;53;58;60;56;-3
"""43144""";Secuita, La;1728;1708;1687;1697;1676;52
"""43145""";Selva del Camp, La;5694;5683;5652;5632;5546;148
"""43146""";Senan;42;44;48;47;49;-7
"""43044""";Sénia, La;5530;5640;5681;5644;5652;-122
"""43147""";Solivella;640;632;633;619;614;26
"""43148""";Tarragona;135436;136496;134515;132299;131507;3929
"""43149""";Tivenys;900;902;899;882;879;21
"""43150""";Tivissa;1639;1619;1602;1639;1677;-38
"""43151""";Torre de Fontaubella, La;128;131;138;137;137;-9
"""43152""";Torre de l'Espanyol, La;598;601;611;628;634;-36
"""43153""";Torredembarra;17057;16567;16184;15992;15726;1331
"""43154""";Torroja del Priorat;141;152;149;148;149;-8
"""43155""";Tortosa;33572;33439;33372;33510;33445;127
"""43156""";Ulldecona;6317;6525;6300;6240;6321;-4
"""43157""";Ulldemolins;400;398;396;402;395;5
"""43158""";Vallclara;91;88;98;98;103;-12
"""43159""";Vallfogona de Riucorb;77;77;91;85;87;-10
"""43160""";Vallmoll;1793;1774;1756;1738;1702;91
"""43161""";Valls;24553;24477;24359;24156;24112;441
"""43162""";Vandellòs i l'Hospitalet de l'Infant;6645;6603;6482;6386;6294;351
"""43163""";Vendrell, El;38891;38373;37606;37153;36568;2323
"""43164""";Vespella de Gaià;458;417;410;410;424;34
"""43165""";Vilabella;705;729;736;746;749;-44
"""43175""";Vilalba dels Arcs;630;621;625;635;643;-13
"""43166""";Vilallonga del Camp;2385;2405;2389;2339;2340;45
"""43168""";Vilanova de Prades;108;107;112;117;121;-13
"""43167""";Vilanova d'Escornalbou;582;565;545;549;521;61
"""43169""";Vilaplana;536;555;574;579;585;-49
"""43170""";Vila-rodona;1299;1276;1255;1253;1259;40
"""43171""";Vila-seca;22522;22555;22187;22107;21993;529
"""43172""";Vilaverd;445;443;452;456;440;5
"""43173""";Vilella Alta, La;131;133;135;132;127;4
"""43174""";Vilella Baixa, La;208;204;202;202;200;8
"""43176""";Vimbodí i Poblet;880;890;892;917;917;-37
"""43177""";Vinebre;427;425;428;432;428;-1
"""43178""";Vinyols i els Arcs;2193;2124;2056;1974;1928;265
"""43052""";Xerta;1159;1154;1170;1170;1188;-29
