Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""45069""";Gerindote;2395;2339;2300;2289;2347;48
"""45070""";Guadamur;1806;1784;1792;1781;1802;4
"""45071""";Guardia, La;2226;2213;2246;2236;2248;-22
"""45072""";Herencias, Las;742;772;785;798;793;-51
"""45073""";Herreruela de Oropesa;306;327;333;334;357;-51
"""45074""";Hinojosa de San Vicente;411;381;383;394;415;-4
"""45075""";Hontanar;137;136;141;152;163;-26
"""45076""";Hormigos;806;712;709;680;686;120
"""45077""";Huecas;773;722;710;683;654;119
"""45078""";Huerta de Valdecarábanos;1683;1683;1649;1681;1703;-20
"""45079""";Iglesuela del Tiétar, La;461;424;411;406;425;36
"""45080""";Illán de Vacas;3;3;3;5;5;-2
"""45081""";Illescas;30229;29558;28894;28064;27332;2897
"""45082""";Lagartera;1331;1354;1369;1405;1422;-91
"""45083""";Layos;810;777;754;685;652;158
"""45084""";Lillo;2574;2561;2577;2600;2695;-121
"""45085""";Lominchar;2527;2475;2387;2345;2369;158
"""45086""";Lucillos;591;563;589;573;591;0
"""45087""";Madridejos;10230;10334;10453;10532;10637;-407
"""45088""";Magán;3894;3731;3544;3401;3259;635
"""45089""";Malpica de Tajo;1709;1680;1705;1732;1802;-93
"""45090""";Manzaneque;376;390;383;396;406;-30
"""45091""";Maqueda;451;443;438;461;469;-18
"""45092""";Marjaliza;263;243;247;255;270;-7
"""45093""";Marrupe;154;149;159;153;156;-2
"""45094""";Mascaraque;413;425;442;439;444;-31
"""45095""";Mata, La;823;817;838;853;864;-41
"""45096""";Mazarambroz;1258;1244;1241;1258;1259;-1
"""45097""";Mejorada;1293;1261;1275;1265;1266;27
"""45098""";Menasalbas;2544;2600;2651;2702;2739;-195
"""45099""";Méntrida;5662;5320;5099;4957;4900;762
"""45100""";Mesegar de Tajo;206;215;214;222;228;-22
"""45101""";Miguel Esteban;4809;4788;4856;4908;4976;-167
"""45102""";Mocejón;5009;4963;4875;4829;4830;179
"""45103""";Mohedas de la Jara;399;400;402;407;420;-21
"""45104""";Montearagón;522;518;525;506;520;2
"""45105""";Montesclaros;389;393;406;408;417;-28
"""45106""";Mora;9781;9819;9718;9737;9853;-72
"""45107""";Nambroca;4954;4862;4732;4610;4557;397
"""45108""";Nava de Ricomalillo, La;521;519;535;538;565;-44
"""45109""";Navahermosa;3600;3564;3609;3647;3738;-138
"""45110""";Navalcán;1925;1955;1985;2042;2080;-155
"""45111""";Navalmoralejo;56;58;54;62;64;-8
"""45112""";Navalmorales, Los;2202;2420;2518;2567;2617;-415
"""45113""";Navalucillos, Los;2011;2050;2106;2171;2251;-240
"""45114""";Navamorcuende;611;598;623;626;643;-32
"""45115""";Noblejas;3721;3652;3585;3486;3499;222
"""45116""";Noez;879;861;878;881;881;-2
"""45117""";Nombela;877;854;858;883;895;-18
"""45118""";Novés;3179;3019;2905;2767;2721;458
"""45119""";Numancia de la Sagra;5170;4985;4902;4846;4755;415
"""45120""";Nuño Gómez;137;125;133;131;138;-1
"""45121""";Ocaña;13023;12437;11597;11067;10733;2290
"""45122""";Olías del Rey;8225;8120;7880;7657;7587;638
"""45123""";Ontígola;4743;4540;4387;4279;4272;471
"""45124""";Orgaz;2625;2605;2602;2624;2675;-50
"""45125""";Oropesa;2626;2626;2662;2658;2730;-104
"""45126""";Otero;310;315;331;338;343;-33
"""45127""";Palomeque;1081;1011;971;907;894;187
"""45128""";Pantoja;3408;3394;3317;3238;3277;131
"""45129""";Paredes de Escalona;110;112;111;119;129;-19
"""45130""";Parrillas;325;338;352;343;355;-30
"""45131""";Pelahustán;345;304;311;305;318;27
"""45132""";Pepino;3060;3128;3055;2907;2809;251
"""45133""";Polán;3908;3872;3848;3788;3849;59
"""45134""";Portillo de Toledo;2223;2231;2209;2188;2138;85
"""45135""";Puebla de Almoradiel, La;5041;5073;5168;5278;5360;-319
"""45136""";Puebla de Montalbán, La;7841;7858;7861;7811;7910;-69
"""45137""";Pueblanueva, La;2169;2142;2140;2188;2252;-83
"""45138""";Puente del Arzobispo, El;1190;1225;1246;1246;1279;-89
"""45139""";Puerto de San Vicente;145;148;156;161;165;-20
"""45140""";Pulgar;1484;1491;1508;1521;1555;-71
"""45141""";Quero;977;980;986;1006;1042;-65
"""45142""";Quintanar de la Orden;11129;11148;11030;10918;10926;203
"""45143""";Quismondo;1633;1564;1527;1511;1509;124
"""45144""";Real de San Vicente, El;956;919;922;945;969;-13
"""45145""";Recas;4536;4504;4262;4206;4220;316
"""45146""";Retamoso de la Jara;97;103;104;105;105;-8
"""45147""";Rielves;768;749;752;741;756;12
"""45148""";Robledo del Mazo;260;261;281;289;299;-39
"""45149""";Romeral, El;568;582;622;594;609;-41
"""45150""";San Bartolomé de las Abiertas;427;437;447;438;464;-37
"""45151""";San Martín de Montalbán;725;726;712;726;744;-19
"""45152""";San Martín de Pusa;610;629;642;694;685;-75
"""45153""";San Pablo de los Montes;1723;1743;1768;1805;1867;-144
"""45154""";San Román de los Montes;1969;1921;1881;1871;1887;82
"""45155""";Santa Ana de Pusa;346;350;353;365;397;-51
"""45156""";Santa Cruz de la Zarza;4085;4089;4129;4238;4285;-200
"""45157""";Santa Cruz del Retamar;3554;3302;3079;2946;2871;683
"""45158""";Santa Olalla;3391;3279;3251;3217;3219;172
"""45901""";Santo Domingo-Caudilla;1094;1046;1038;1024;1019;75
"""45159""";Sartajada;97;94;96;100;102;-5
"""45160""";Segurilla;1346;1349;1324;1353;1345;1
"""45161""";Seseña;27466;27066;25835;24255;22992;4474
"""45162""";Sevilleja de la Jara;640;668;682;698;717;-77
"""45163""";Sonseca;11070;11082;11067;11021;11068;2
"""45164""";Sotillo de las Palomas;191;175;183;193;198;-7
"""45165""";Talavera de la Reina;83477;83663;83417;83009;83303;174
"""45166""";Tembleque;1967;1966;1986;1996;2036;-69
"""45167""";Toboso, El;1699;1741;1764;1783;1831;-132
"""45168""";Toledo;85449;85811;84873;84282;83741;1708
"""45169""";Torralba de Oropesa;188;197;211;213;210;-22
"""45171""";Torre de Esteban Hambrán, La;1693;1670;1637;1702;1712;-19
"""45170""";Torrecilla de la Jara;212;207;224;225;238;-26
"""45172""";Torrico;696;698;709;731;748;-52
"""45173""";Torrijos;13583;13684;13466;13278;13295;288
"""45174""";Totanés;346;355;348;346;355;-9
"""45175""";Turleque;736;736;749;768;804;-68
"""45176""";Ugena;5626;5467;5411;5336;5297;329
"""45177""";Urda;2420;2477;2529;2558;2636;-216
"""45179""";Valdeverdeja;547;549;564;586;598;-51
"""45180""";Valmojado;4430;4371;4303;4218;4126;304
"""45181""";Velada;2905;2903;2910;2865;2859;46
"""45182""";Ventas con Peña Aguilera, Las;1084;1062;1109;1127;1144;-60
"""45183""";Ventas de Retamosa, Las;3684;3510;3365;3268;3266;418
"""45184""";Ventas de San Julián, Las;233;233;228;229;231;2
"""45186""";Villa de Don Fadrique, La;3576;3623;3664;3723;3798;-222
"""45185""";Villacañas;9434;9489;9548;9689;9840;-406
"""45187""";Villafranca de los Caballeros;4866;4876;4896;4929;5024;-158
"""45188""";Villaluenga de la Sagra;4034;3887;3815;3769;3780;254
"""45189""";Villamiel de Toledo;997;926;873;867;876;121
"""45190""";Villaminaya;513;537;527;539;552;-39
"""45191""";Villamuelas;613;606;612;620;632;-19
"""45192""";Villanueva de Alcardete;3130;3172;3250;3298;3362;-232
"""45193""";Villanueva de Bogas;694;699;712;728;742;-48
"""45194""";Villarejo de Montalbán;73;71;74;73;82;-9
"""45195""";Villarrubia de Santiago;2508;2514;2536;2582;2588;-80
"""45196""";Villaseca de la Sagra;1858;1851;1820;1793;1815;43
"""45197""";Villasequilla;2593;2522;2478;2496;2510;83
"""45198""";Villatobas;2570;2482;2403;2390;2407;163
"""45199""";Viso de San Juan, El;5255;4828;4416;4351;4238;1017
"""45200""";Yébenes, Los;5796;5882;5901;5983;6009;-213
"""45201""";Yeles;5779;5555;5329;5164;5177;602
"""45202""";Yepes;5302;5288;5198;5083;5074;228
"""45203""";Yuncler;4344;4098;3940;3759;3679;665
"""45204""";Yunclillos;789;795;809;809;830;-41
"""45205""";Yuncos;10813;11646;11222;10968;10827;-14
