Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""17099""";Meranges;97;100;104;98;99;-2
"""17105""";Mieres;349;345;318;312;318;31
"""17106""";Mollet de Peralada;197;198;189;190;186;11
"""17107""";Molló;347;336;337;328;342;5
"""17109""";Montagut i Oix;951;930;916;899;919;32
"""17110""";Mont-ras;1672;1680;1679;1691;1725;-53
"""17111""";Navata;1434;1427;1381;1313;1307;127
"""17112""";Ogassa;240;240;234;226;228;12
"""17114""";Olot;36299;35926;35228;34486;34194;2105
"""17115""";Ordis;369;361;371;382;364;5
"""17116""";Osor;426;428;428;416;421;5
"""17117""";Palafrugell;23046;23244;22974;22860;22725;321
"""17118""";Palamós;18196;18135;17910;17898;17743;453
"""17119""";Palau de Santa Eulàlia;111;90;91;95;96;15
"""17121""";Palau-sator;323;310;310;295;285;38
"""17120""";Palau-saverdera;1490;1456;1476;1439;1456;34
"""17123""";Palol de Revardit;446;448;455;467;476;-30
"""17124""";Pals;2516;2395;2411;2461;2469;47
"""17125""";Pardines;166;169;162;162;160;6
"""17126""";Parlavà;413;391;394;394;394;19
"""17128""";Pau;588;557;560;547;537;51
"""17129""";Pedret i Marzà;187;191;198;195;186;1
"""17130""";Pera, La;448;435;446;447;457;-9
"""17132""";Peralada;1945;1898;1850;1868;1859;86
"""17133""";Planes d'Hostoles, Les;1711;1712;1683;1660;1629;82
"""17134""";Planoles;311;304;288;303;303;8
"""17135""";Pont de Molins;518;516;529;530;531;-13
"""17136""";Pontós;264;260;266;247;240;24
"""17137""";Porqueres;4701;4677;4621;4595;4594;107
"""17140""";Port de la Selva, El;1010;958;970;980;992;18
"""17138""";Portbou;1095;1063;1075;1077;1107;-12
"""17139""";Preses, Les;1875;1855;1788;1763;1764;111
"""17141""";Puigcerdà;9518;9486;9258;8981;8839;679
"""17142""";Quart;3856;3798;3724;3640;3570;286
"""17043""";Queralbs;191;188;191;186;176;15
"""17143""";Rabós;206;184;178;179;175;31
"""17144""";Regencós;282;276;269;276;279;3
"""17145""";Ribes de Freser;1787;1760;1754;1766;1783;4
"""17146""";Riells i Viabrea;4268;4153;4124;4002;3922;346
"""17147""";Ripoll;10721;10803;10686;10632;10611;110
"""17148""";Riudarenes;2283;2204;2182;2181;2145;138
"""17149""";Riudaura;511;481;478;462;475;36
"""17150""";Riudellots de la Selva;2076;2071;2076;2059;2029;47
"""17151""";Riumors;244;246;258;263;266;-22
"""17152""";Roses;19921;19807;19550;19319;19216;705
"""17153""";Rupià;296;273;272;269;264;32
"""17154""";Sales de Llierca;164;159;154;151;147;17
"""17155""";Salt;32230;32138;31362;30622;29836;2394
"""17157""";Sant Andreu Salou;156;160;155;156;150;6
"""17183""";Sant Aniol de Finestres;353;345;341;351;363;-10
"""17158""";Sant Climent Sescebes;712;707;626;635;636;76
"""17159""";Sant Feliu de Buixalleu;808;797;783;804;825;-17
"""17160""";Sant Feliu de Guíxols;22210;22097;21925;21824;21721;489
"""17161""";Sant Feliu de Pallerols;1456;1437;1371;1343;1342;114
"""17162""";Sant Ferriol;247;236;243;245;228;19
"""17163""";Sant Gregori;4012;3928;3817;3740;3636;376
"""17164""";Sant Hilari Sacalm;5758;5703;5627;5591;5578;180
"""17165""";Sant Jaume de Llierca;852;871;865;840;852;0
"""17167""";Sant Joan de les Abadesses;3250;3224;3232;3224;3270;-20
"""17168""";Sant Joan de Mollet;501;498;507;502;498;3
"""17185""";Sant Joan les Fonts;3050;3044;3006;2966;2931;119
"""17166""";Sant Jordi Desvalls;796;760;761;731;732;64
"""17169""";Sant Julià de Ramis;3612;3576;3515;3461;3447;165
"""17903""";Sant Julià del Llor i Bonmatí;1314;1313;1286;1275;1321;-7
"""17171""";Sant Llorenç de la Muga;267;265;264;251;251;16
"""17172""";Sant Martí de Llémena;663;641;633;626;612;51
"""17173""";Sant Martí Vell;244;251;252;249;245;-1
"""17174""";Sant Miquel de Campmajor;243;229;231;228;226;17
"""17175""";Sant Miquel de Fluvià;755;761;764;746;746;9
"""17176""";Sant Mori;157;166;177;177;175;-18
"""17177""";Sant Pau de Segúries;725;688;697;707;672;53
"""17178""";Sant Pere Pescador;2083;2090;2042;2039;2040;43
"""17180""";Santa Coloma de Farners;13459;13363;13143;12894;12854;605
"""17181""";Santa Cristina d'Aro;5408;5287;5223;5203;5194;214
"""17182""";Santa Llogaia d'Àlguema;378;368;370;363;353;25
"""17184""";Santa Pau;1585;1614;1565;1573;1549;36
"""17186""";Sarrià de Ter;5231;5229;5170;5114;5052;179
"""17187""";Saus, Camallera i Llampaies;865;856;837;848;839;26
"""17188""";Selva de Mar, La;212;195;196;187;191;21
"""17190""";Serinyà;1143;1133;1136;1108;1117;26
"""17191""";Serra de Daró;235;222;221;210;206;29
"""17192""";Setcases;185;170;177;168;182;3
"""17193""";Sils;6349;6219;6093;5969;5910;439
"""17052""";Siurana;179;171;168;162;159;20
"""17194""";Susqueda;99;93;101;97;98;1
"""17195""";Tallada d'Empordà, La;466;454;463;459;450;16
"""17196""";Terrades;334;338;329;314;306;28
"""17197""";Torrent;160;164;175;165;161;-1
"""17198""";Torroella de Fluvià;726;703;694;723;688;38
"""17199""";Torroella de Montgrí;12023;11836;11645;11537;11516;507
"""17200""";Tortellà;816;818;809;801;783;33
"""17201""";Toses;178;168;171;165;168;10
"""17202""";Tossa de Mar;5930;5818;5683;5584;5542;388
"""17204""";Ullà;1167;1177;1153;1139;1138;29
"""17205""";Ullastret;258;274;290;286;295;-37
"""17203""";Ultramort;226;225;223;214;216;10
"""17206""";Urús;210;196;189;178;173;37
"""17014""";Vajol, La;88;89;89;85;85;3
"""17208""";Vall de Bianya, La;1315;1275;1264;1286;1265;50
"""17207""";Vall d'en Bas, La;3115;3093;3072;3029;3018;97
"""17170""";Vallfogona de Ripollès;213;196;206;212;204;9
"""17209""";Vall-llobrega;918;897;899;912;924;-6
"""17210""";Ventalló;914;846;859;854;793;121
"""17211""";Verges;1183;1169;1171;1189;1159;24
"""17212""";Vidrà;186;177;167;173;177;9
"""17213""";Vidreres;8073;7951;7797;7740;7652;421
"""17214""";Vilabertran;969;993;979;951;919;50
"""17215""";Vilablareix;3225;3063;2897;2789;2691;534
"""17217""";Viladamat;471;458;468;466;468;3
"""17216""";Viladasens;214;206;200;204;216;-2
"""17218""";Vilademuls;835;835;815;823;789;46
"""17220""";Viladrau;1102;1047;1040;1026;1038;64
"""17221""";Vilafant;5480;5421;5394;5443;5465;15
"""17223""";Vilajuïga;1124;1116;1104;1112;1123;1
"""17224""";Vilallonga de Ter;386;398;398;404;406;-20
"""17225""";Vilamacolum;371;377;348;312;325;46
"""17226""";Vilamalla;1154;1161;1181;1157;1146;8
"""17227""";Vilamaniscle;205;212;200;208;199;6
"""17228""";Vilanant;399;386;392;399;401;-2
"""17230""";Vila-sacra;761;758;760;709;706;55
"""17222""";Vilaür;162;158;157;147;145;17
"""17233""";Vilobí d'Onyar;3310;3333;3291;3196;3138;172
"""17232""";Vilopriu;230;204;202;205;207;23
