Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""21001""";Al?jar;814;759;756;763,0;777,0;37,0
"""21002""";Aljaraque;21706;21474;21260;21054,0;20836,0;870,0
"""21003""";Almendro, El;835;840;826;837,0;839,0;-4,0
"""21004""";Almonaster la Real;1786;1788;1819;1837,0;1848,0;-62,0
"""21005""";Almonte;24577;24507;24191;24013,0;23272,0;1305,0
"""21006""";Alosno;3929;3933;3923;3942,0;3954,0;-25,0
"""21007""";Aracena;8215;8255;8107;8040,0;8048,0;167,0
"""21008""";Aroche;3046;3054;3073;3109,0;3131,0;-85,0
"""21009""";Arroyomolinos de Le?n;950;947;953;965,0;981,0;-31,0
"""21010""";Ayamonte;21510;21104;20946;20883,0;20714,0;796,0
"""21011""";Beas;4464;4341;4257;4236,0;4238,0;226,0
"""21012""";Berrocal;312;303;312;319,0;330,0;-18,0
"""21013""";Bollullos Par del Condado;14392;14387;14272;14114,0;14095,0;297,0
"""21014""";Bonares;6075;6060;6058;6060,0;6025,0;50,0
"""21015""";Cabezas Rubias;716;706;730;741,0;734,0;-18,0
"""21016""";Cala;1158;1159;1167;1184,0;1202,0;-44,0
"""21017""";Cala?as;2763;2768;2791;4077,0;4099,0;-1336,0
"""21018""";Campillo, El;1996;2024;2023;2036,0;2043,0;-47,0
"""21019""";Campofr?o;731;713;675;702,0;683,0;48,0
"""21020""";Ca?averal de Le?n;401;396;403;411,0;420,0;-19,0
"""21021""";Cartaya;20314;20083;19974;19433,0;19193,0;1121,0
"""21022""";Casta?o del Robledo;230;228;223;209,0;209,0;21,0
"""21023""";Cerro de And?valo, El;2320;2327;2364;2389,0;2409,0;-89,0
"""21030""";Chucena;2242;2223;2222;2232,0;2256,0;-14,0
"""21024""";Corteconcepci?n;571;536;548;543,0;548,0;23,0
"""21025""";Cortegana;4635;4602;4666;4735,0;4812,0;-177,0
"""21026""";Cortelazor;303;299;299;305,0;304,0;-1,0
"""21027""";Cumbres de Enmedio;53;51;56;57,0;52,0;1,0
"""21028""";Cumbres de San Bartolom?;374;376;381;373,0;388,0;-14,0
"""21029""";Cumbres Mayores;1734;1749;1755;1785,0;1795,0;-61,0
"""21031""";Encinasola;1292;1310;1305;1332,0;1334,0;-42,0
"""21032""";Escacena del Campo;2294;2287;2284;2278,0;2254,0;40,0
"""21033""";Fuenteheridos;751;709;678;623,0;646,0;105,0
"""21034""";Galaroza;1373;1382;1379;1401,0;1409,0;-36,0
"""21035""";Gibrale?n;12810;12737;12607;12548,0;12570,0;240,0
"""21036""";Granada de R?o-Tinto, La;242;243;239;235,0;234,0;8,0
"""21037""";Granado, El;517;532;516;519,0;521,0;-4,0
