Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""28059""";Fuente el Saz de Jarama;6883;6807;6696;6541;6424;459
"""28060""";Fuentidueña de Tajo;2228;2136;2053;1985;1980;248
"""28061""";Galapagar;34712;34497;33742;33379;32903;1809
"""28062""";Garganta de los Montes;411;377;347;348;331;80
"""28063""";Gargantilla del Lozoya y Pinilla de Buitrago;344;309;316;318;315;29
"""28064""";Gascones;191;176;193;188;176;15
"""28065""";Getafe;183095;185180;183374;180747;178288;4807
"""28066""";Griñón;10467;10435;10319;10178;10060;407
"""28067""";Guadalix de la Sierra;6594;6440;6214;6119;6049;545
"""28068""";Guadarrama;16747;16560;16032;15785;15620;1127
"""28069""";Hiruela, La;72;65;57;48;52;20
"""28070""";Horcajo de la Sierra-Aoslos;170;152;145;148;142;28
"""28071""";Horcajuelo de la Sierra;106;89;86;89;88;18
"""28072""";Hoyo de Manzanares;8680;8529;8434;8222;8032;648
"""28073""";Humanes de Madrid;19736;19701;19743;19587;19607;129
"""28074""";Leganés;187762;191114;189861;188425;187720;42
"""28075""";Loeches;8860;8897;8791;8673;8525;335
"""28076""";Lozoya;593;580;581;559;559;34
"""28901""";Lozoyuela-Navas-Sieteiglesias;1407;1340;1299;1266;1237;170
"""28078""";Madarcos;57;49;48;47;46;11
"""28079""";Madrid;3305408;3334730;3266126;3223334;3182981;122427
"""28080""";Majadahonda;72034;72155;71826;71785;71299;735
"""28082""";Manzanares el Real;9202;8936;8840;8597;8500;702
"""28083""";Meco;14903;14670;14305;13959;13570;1333
"""28084""";Mejorada del Campo;23737;23639;23274;23241;22948;789
"""28085""";Miraflores de la Sierra;6585;6362;6108;5897;5817;768
"""28086""";Molar, El;9291;9287;8938;8666;8491;800
"""28087""";Molinos, Los;4563;4433;4389;4328;4345;218
"""28088""";Montejo de la Sierra;365;364;353;363;356;9
"""28089""";Moraleja de Enmedio;5294;5200;5136;5021;4870;424
"""28090""";Moralzarzal;13573;13334;13026;12697;12496;1077
"""28091""";Morata de Tajuña;7924;7847;7683;7553;7482;442
"""28092""";Móstoles;209639;210309;209184;207095;206589;3050
"""28093""";Navacerrada;3220;3091;2972;2911;2894;326
"""28094""";Navalafuente;1573;1511;1449;1397;1340;233
"""28095""";Navalagamella;2720;2637;2610;2601;2443;277
"""28096""";Navalcarnero;30695;29985;29298;28305;27570;3125
"""28097""";Navarredonda y San Mamés;141;129;129;122;131;10
"""28099""";Navas del Rey;3062;2966;2918;2819;2751;311
"""28100""";Nuevo Baztán;6630;6454;6276;6154;6091;539
"""28101""";Olmeda de las Fuentes;357;346;348;346;332;25
"""28102""";Orusco de Tajuña;1291;1295;1244;1202;1218;73
"""28104""";Paracuellos de Jarama;26235;25917;25269;24521;23905;2330
"""28106""";Parla;131689;133482;130124;128256;125898;5791
"""28107""";Patones;524;539;541;523;553;-29
"""28108""";Pedrezuela;6226;6150;5892;5746;5613;613
"""28109""";Pelayos de la Presa;2827;2676;2596;2475;2468;359
"""28110""";Perales de Tajuña;3059;2990;2935;2831;2817;242
"""28111""";Pezuela de las Torres;927;867;842;821;816;111
"""28112""";Pinilla del Valle;196;190;191;187;185;11
"""28113""";Pinto;53537;53325;52526;51541;50442;3095
"""28114""";Piñuécar-Gandullas;185;179;185;171;183;2
"""28115""";Pozuelo de Alarcón;87134;87165;86422;86172;85605;1529
"""28116""";Pozuelo del Rey;1190;1172;1147;1120;1099;91
"""28117""";Prádena del Rincón;149;125;117;117;132;17
"""28118""";Puebla de la Sierra;75;73;65;60;61;14
"""28902""";Puentes Viejas;719;699;679;642;632;87
"""28119""";Quijorna;3593;3541;3439;3357;3282;311
"""28120""";Rascafría;1754;1725;1664;1663;1672;82
"""28121""";Redueña;294;270;260;247;248;46
"""28122""";Ribatejada;863;801;783;706;702;161
"""28123""";Rivas-Vaciamadrid;92925;90973;88150;85893;83767;9158
"""28124""";Robledillo de la Jara;97;95;80;87;87;10
"""28125""";Robledo de Chavela;4479;4364;4270;4159;4073;406
"""28126""";Robregordo;71;65;58;48;44;27
"""28127""";Rozas de Madrid, Las;94862;96113;95814;95550;95071;-209
"""28128""";Rozas de Puerto Real;590;555;530;527;534;56
"""28129""";San Agustín del Guadalix;13538;13466;13379;13273;13103;435
"""28130""";San Fernando de Henares;39313;39566;39432;39466;39681;-368
"""28131""";San Lorenzo de El Escorial;18454;18532;18369;18088;18024;430
"""28132""";San Martín de la Vega;19853;19633;19170;18784;18824;1029
"""28133""";San Martín de Valdeiglesias;8760;8679;8459;8318;8298;462
"""28134""";San Sebastián de los Reyes;90962;91224;89276;87724;86707;4255
"""28135""";Santa María de la Alameda;1436;1321;1254;1182;1163;273
"""28136""";Santorcaz;925;899;886;850;856;69
"""28137""";Santos de la Humosa, Los;2729;2694;2590;2542;2486;243
"""28138""";Serna del Monte, La;96;87;81;74;73;23
"""28140""";Serranillos del Valle;4429;4291;4165;4066;3967;462
"""28141""";Sevilla la Nueva;9345;9393;9318;9095;9093;252
"""28143""";Somosierra;87;87;86;80;77;10
"""28144""";Soto del Real;9091;8981;8799;8694;8607;484
"""28145""";Talamanca de Jarama;4123;4012;3857;3725;3573;550
"""28146""";Tielmes;2781;2736;2650;2604;2610;171
"""28147""";Titulcia;1360;1341;1313;1304;1274;86
"""28148""";Torrejón de Ardoz;132771;132853;131376;129729;128013;4758
"""28149""";Torrejón de la Calzada;9549;9194;8872;8582;8418;1131
"""28150""";Torrejón de Velasco;4594;4386;4382;4298;4261;333
"""28151""";Torrelaguna;4897;4854;4760;4724;4712;185
"""28152""";Torrelodones;24122;23902;23717;23361;23128;994
"""28153""";Torremocha de Jarama;1079;1075;1019;975;942;137
"""28154""";Torres de la Alameda;7729;7833;7779;7760;7825;-96
"""28903""";Tres Cantos;48751;48326;47722;46750;46046;2705
"""28155""";Valdaracete;612;605;609;626;643;-31
"""28156""";Valdeavero;1670;1591;1554;1510;1450;220
"""28157""";Valdelaguna;1026;979;937;903;867;159
"""28158""";Valdemanco;1012;963;914;927;916;96
"""28159""";Valdemaqueda;789;775;781;761;768;21
"""28160""";Valdemorillo;13245;12772;12518;12280;12300;945
"""28161""";Valdemoro;77587;77270;75983;74745;73976;3611
"""28162""";Valdeolmos-Alalpardo;4309;4232;4136;4039;3906;403
"""28163""";Valdepiélagos;612;614;584;574;587;25
"""28164""";Valdetorres de Jarama;4696;4581;4497;4384;4316;380
"""28165""";Valdilecha;3079;2982;2933;2840;2755;324
"""28166""";Valverde de Alcalá;518;498;465;432;427;91
"""28167""";Velilla de San Antonio;12543;12380;12236;12193;12111;432
"""28168""";Vellón, El;2083;2004;1958;1942;1834;249
"""28169""";Venturada;2387;2241;2163;2081;2032;355
"""28171""";Villa del Prado;6837;6661;6520;6409;6337;500
"""28170""";Villaconejos;3464;3422;3388;3363;3350;114
"""28172""";Villalbilla;15049;14392;13878;13421;13038;2011
"""28173""";Villamanrique de Tajo;762;707;703;699;694;68
"""28174""";Villamanta;2643;2605;2555;2501;2491;152
"""28175""";Villamantilla;1514;1482;1441;1420;1382;132
"""28176""";Villanueva de la Cañada;22580;22115;21445;21000;20320;2260
"""28178""";Villanueva de Perales;1599;1592;1563;1547;1519;80
"""28177""";Villanueva del Pardillo;17310;17396;17180;17127;17025;285
"""28179""";Villar del Olmo;2211;2079;2011;1967;1997;214
"""28180""";Villarejo de Salvanés;7552;7433;7335;7291;7245;307
"""28181""";Villaviciosa de Odón;28030;28148;27835;27596;27504;526
"""28182""";Villavieja del Lozoya;276;262;253;258;267;9
"""28183""";Zarzalejo;1786;1734;1658;1620;1596;190
