Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""19001""";Abánades;55;53;48;53;55;0
"""19002""";Ablanque;60;55;59;60;62;-2
"""19003""";Adobes;32;35;29;31;38;-6
"""19004""";Alaminos;57;58;60;62;67;-10
"""19005""";Alarilla;127;137;163;156;122;5
"""19006""";Albalate de Zorita;1080;930;943;918;930;150
"""19007""";Albares;479;513;513;540;549;-70
"""19008""";Albendiego;45;50;49;46;43;2
"""19009""";Alcocer;326;328;313;326;332;-6
"""19010""";Alcolea de las Peñas;16;14;13;12;12;4
"""19011""";Alcolea del Pinar;326;327;320;321;328;-2
"""19013""";Alcoroches;128;127;126;125;130;-2
"""19015""";Aldeanueva de Guadalajara;99;86;86;84;81;18
"""19016""";Algar de Mesa;53;55;55;59;59;-6
"""19017""";Algora;82;66;70;77;79;3
"""19018""";Alhóndiga;157;161;157;157;165;-8
"""19019""";Alique;15;14;14;16;18;-3
"""19020""";Almadrones;55;55;57;58;60;-5
"""19021""";Almoguera;1307;1300;1289;1306;1340;-33
"""19022""";Almonacid de Zorita;694;696;685;720;730;-36
"""19023""";Alocén;161;161;172;177;187;-26
"""19024""";Alovera;13051;12860;12735;12570;12478;573
"""19027""";Alustante;153;155;153;157;147;6
"""19031""";Angón;8;7;10;10;13;-5
"""19032""";Anguita;152;155;156;163;176;-24
"""19033""";Anquela del Ducado;59;46;50;51;61;-2
"""19034""";Anquela del Pedregal;26;29;24;23;21;5
"""19036""";Aranzueque;370;358;380;390;414;-44
"""19037""";Arbancón;139;149;150;158;158;-19
"""19038""";Arbeteta;20;20;22;26;25;-5
"""19039""";Argecilla;70;59;64;65;65;5
"""19040""";Armallones;55;54;59;51;49;6
"""19041""";Armuña de Tajuña;240;229;246;226;234;6
"""19042""";Arroyo de las Fraguas;22;21;22;22;24;-2
"""19043""";Atanzón;100;97;100;92;90;10
"""19044""";Atienza;395;385;405;431;452;-57
"""19045""";Auñón;140;134;142;146;150;-10
"""19046""";Azuqueca de Henares;35236;35407;35009;34685;34768;468
"""19047""";Baides;63;56;56;55;61;2
"""19048""";Baños de Tajo;21;18;19;17;16;5
"""19049""";Bañuelos;13;13;14;14;16;-3
"""19050""";Barriopedro;17;15;15;16;17;0
"""19051""";Berninches;53;52;49;50;56;-3
"""19052""";Bodera, La;21;23;22;26;24;-3
"""19053""";Brihuega;2467;2378;2410;2399;2465;2
"""19054""";Budia;201;189;196;208;214;-13
"""19055""";Bujalaro;48;50;47;43;50;-2
"""19057""";Bustares;76;74;79;76;81;-5
"""19058""";Cabanillas del Campo;10844;10657;10442;10123;9947;897
"""19059""";Campillo de Dueñas;75;80;78;79;81;-6
"""19060""";Campillo de Ranas;167;171;171;147;157;10
"""19061""";Campisábalos;66;60;57;52;65;1
"""19064""";Canredondo;76;64;67;63;75;1
"""19065""";Cantalojas;146;146;151;144;153;-7
"""19066""";Cañizar;57;53;54;58;60;-3
"""19067""";Cardoso de la Sierra, El;56;57;60;64;66;-10
"""19070""";Casa de Uceda;98;91;89;93;95;3
"""19071""";Casar, El;12710;12415;12062;11812;11792;918
"""19073""";Casas de San Galindo;19;19;16;18;21;-2
"""19074""";Caspueñas;116;96;81;83;88;28
"""19075""";Castejón de Henares;61;64;65;63;62;-1
"""19076""";Castellar de la Muela;32;29;22;26;30;2
"""19078""";Castilforte;60;52;55;56;56;4
"""19079""";Castilnuevo;6;7;8;9;9;-3
"""19080""";Cendejas de Enmedio;66;68;72;71;74;-8
"""19081""";Cendejas de la Torre;24;25;24;24;26;-2
"""19082""";Centenera;143;121;117;107;110;33
"""19103""";Checa;286;285;282;273;279;7
"""19104""";Chequilla;17;18;18;17;17;0
"""19106""";Chillarón del Rey;84;90;88;92;93;-9
"""19105""";Chiloeches;3797;3623;3579;3508;3424;373
"""19086""";Cifuentes;1611;1634;1645;1697;1749;-138
"""19087""";Cincovillas;20;19;22;23;22;-2
"""19088""";Ciruelas;117;112;122;104;91;26
"""19089""";Ciruelos del Pinar;23;19;29;32;30;-7
"""19090""";Cobeta;109;106;114;115;110;-1
"""19091""";Cogollor;21;24;25;30;29;-8
"""19092""";Cogolludo;552;519;540;549;581;-29
"""19095""";Condemios de Abajo;10;13;14;14;15;-5
"""19096""";Condemios de Arriba;111;111;123;105;116;-5
"""19097""";Congostrina;12;14;17;16;18;-6
"""19098""";Copernal;31;32;28;24;26;5
"""19099""";Corduente;342;339;349;345;353;-11
"""19102""";Cubillo de Uceda, El;129;119;121;118;125;4
"""19107""";Driebes;361;348;366;339;335;26
"""19108""";Durón;105;99;106;109;114;-9
"""19109""";Embid;33;35;33;35;39;-6
"""19110""";Escamilla;57;56;63;60;58;-1
"""19111""";Escariche;201;178;185;171;175;26
"""19112""";Escopete;64;52;57;50;53;11
"""19113""";Espinosa de Henares;627;629;628;665;684;-57
"""19114""";Esplegares;39;32;38;38;42;-3
"""19115""";Establés;29;35;37;30;30;-1
"""19116""";Estriégana;10;14;14;13;17;-7
"""19117""";Fontanar;2523;2406;2370;2364;2347;176
"""19118""";Fuembellida;13;12;10;8;8;5
"""19119""";Fuencemillán;86;82;86;88;98;-12
"""19120""";Fuentelahiguera de Albatages;132;131;136;131;128;4
"""19121""";Fuentelencina;299;312;325;284;295;4
"""19122""";Fuentelsaz;92;89;94;89;95;-3
"""19123""";Fuentelviejo;54;47;46;43;52;2
"""19124""";Fuentenovilla;566;513;517;526;532;34
"""19125""";Gajanejos;57;54;47;49;41;16
"""19126""";Galápagos;2579;2475;2403;2416;2408;171
"""19127""";Galve de Sorbe;95;109;100;107;97;-2
"""19129""";Gascueña de Bornova;31;29;28;29;32;-1
"""19130""";Guadalajara;87064;87484;85871;84910;84145;2919
"""19132""";Henche;86;96;104;100;100;-14
"""19133""";Heras de Ayuso;239;255;270;272;241;-2
"""19134""";Herrería;26;24;30;19;21;5
"""19135""";Hiendelaencina;117;109;115;118;117;0
"""19136""";Hijes;18;18;19;19;19;-1
"""19138""";Hita;292;288;294;307;329;-37
"""19139""";Hombrados;39;35;33;29;33;6
"""19142""";Hontoba;378;339;318;299;308;70
"""19143""";Horche;2702;2622;2535;2538;2542;160
"""19145""";Hortezuela de Océn;38;40;42;43;48;-10
"""19146""";Huerce, La;52;56;51;44;43;9
"""19147""";Huérmeces del Cerro;41;41;42;42;42;-1
"""19148""";Huertahernando;58;54;53;53;55;3
"""19150""";Hueva;105;120;143;130;142;-37
"""19151""";Humanes;1577;1511;1496;1487;1462;115
"""19152""";Illana;776;664;686;654;660;116
"""19153""";Iniéstola;22;23;22;21;22;0
"""19154""";Inviernas, Las;61;58;59;63;70;-9
"""19155""";Irueste;82;72;68;73;74;8
"""19156""";Jadraque;1383;1370;1413;1434;1459;-76
"""19157""";Jirueque;51;55;59;55;57;-6
"""19159""";Ledanca;113;104;98;99;104;9
"""19160""";Loranca de Tajuña;1396;1264;1249;1199;1227;169
"""19161""";Lupiana;268;259;257;250;248;20
"""19162""";Luzaga;65;67;69;72;67;-2
"""19163""";Luzón;65;69;68;67;63;2
"""19165""";Majaelrayo;58;55;51;55;57;1
"""19166""";Málaga del Fresno;180;185;180;183;175;5
"""19167""";Malaguilla;175;158;152;156;146;29
"""19168""";Mandayona;290;287;294;297;314;-24
"""19169""";Mantiel;30;31;34;37;41;-11
"""19170""";Maranchón;232;234;229;222;240;-8
"""19171""";Marchamalo;7889;7684;7474;7229;7073;816
"""19172""";Masegoso de Tajuña;49;49;52;51;57;-8
"""19173""";Matarrubia;65;57;70;61;48;17
"""19174""";Matillas;97;101;105;106;122;-25
"""19175""";Mazarete;31;35;38;37;38;-7
"""19176""";Mazuecos;270;266;268;257;271;-1
"""19177""";Medranda;63;60;66;72;80;-17
"""19178""";Megina;35;29;32;30;32;3
"""19179""";Membrillera;102;87;98;88;91;11
"""19181""";Miedes de Atienza;54;53;59;60;61;-7
"""19182""";Mierla, La;40;39;41;40;40;0
"""19184""";Millana;108;105;110;102;110;-2
"""19183""";Milmarcos;73;78;73;77;80;-7
"""19185""";Miñosa, La;34;26;28;28;31;3
"""19186""";Mirabueno;78;74;80;83;86;-8
"""19187""";Miralrío;59;53;51;55;57;2
