Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""16001""";Abia de la Obispalía;57;61;65;64;66;-9
"""16002""";Acebrón, El;227;231;234;234;237;-10
"""16003""";Alarcón;151;156;148;153;148;3
"""16004""";Albaladejo del Cuende;236;245;245;252;263;-27
"""16005""";Albalate de las Nogueras;256;257;253;268;276;-20
"""16006""";Albendea;122;125;121;125;130;-8
"""16007""";Alberca de Záncara, La;1581;1608;1590;1590;1622;-41
"""16008""";Alcalá de la Vega;85;90;93;90;90;-5
"""16009""";Alcantud;48;48;51;56;60;-12
"""16010""";Alcázar del Rey;128;142;152;137;145;-17
"""16011""";Alcohujate;29;26;28;30;34;-5
"""16012""";Alconchel de la Estrella;86;85;88;90;98;-12
"""16013""";Algarra;24;24;26;25;27;-3
"""16014""";Aliaguilla;644;632;642;659;674;-30
"""16015""";Almarcha, La;414;378;365;375;376;38
"""16016""";Almendros;234;239;247;225;241;-7
"""16017""";Almodóvar del Pinar;383;393;390;390;421;-38
"""16018""";Almonacid del Marquesado;440;432;425;431;433;7
"""16019""";Altarejos;200;188;190;195;217;-17
"""16020""";Arandilla del Arroyo;7;7;7;10;13;-6
"""16905""";Arcas;1867;1775;1716;1665;1691;176
"""16022""";Arcos de la Sierra;73;77;83;85;85;-12
"""16024""";Arguisuelas;135;136;136;147;153;-18
"""16025""";Arrancacepas;20;25;25;26;28;-8
"""16026""";Atalaya del Cañavate;103;98;112;95;104;-1
"""16027""";Barajas de Melo;1005;940;932;903;913;92
"""16029""";Barchín del Hoyo;94;95;89;87;88;6
"""16030""";Bascuñana de San Pedro;20;23;18;19;22;-2
"""16031""";Beamud;38;39;37;35;37;1
"""16032""";Belinchón;369;352;334;328;314;55
"""16033""";Belmonte;1810;1870;1903;1938;1958;-148
"""16034""";Belmontejo;143;154;160;165;181;-38
"""16035""";Beteta;230;236;262;279;277;-47
"""16036""";Boniches;139;139;146;144;148;-9
"""16038""";Buciegas;32;32;36;40;45;-13
"""16039""";Buenache de Alarcón;454;463;459;446;479;-25
"""16040""";Buenache de la Sierra;105;105;97;90;93;12
"""16041""";Buendía;410;408;400;414;417;-7
"""16042""";Campillo de Altobuey;1246;1265;1322;1344;1379;-133
"""16043""";Campillos-Paravientos;101;104;105;113;115;-14
"""16044""";Campillos-Sierra;32;38;38;40;32;0
"""16901""";Campos del Paraíso;714;718;737;767;798;-84
"""16045""";Canalejas del Arroyo;170;177;186;219;246;-76
"""16046""";Cañada del Hoyo;224;232;243;247;254;-30
"""16047""";Cañada Juncosa;241;243;240;252;255;-14
"""16048""";Cañamares;459;457;466;467;467;-8
"""16049""";Cañavate, El;140;132;146;151;154;-14
"""16050""";Cañaveras;236;247;258;267;271;-35
"""16051""";Cañaveruelas;130;126;132;138;139;-9
"""16052""";Cañete;766;764;739;769;774;-8
"""16053""";Cañizares;428;432;439;456;480;-52
"""16055""";Carboneras de Guadazaón;778;795;811;785;808;-30
"""16056""";Cardenete;488;486;496;495;501;-13
"""16057""";Carrascosa;67;67;70;75;72;-5
"""16058""";Carrascosa de Haro;101;100;106;111;115;-14
"""16060""";Casas de Benítez;816;823;852;877;875;-59
"""16061""";Casas de Fernando Alonso;1147;1140;1169;1210;1208;-61
"""16062""";Casas de Garcimolina;29;29;29;27;28;1
"""16063""";Casas de Guijarro;119;112;117;111;111;8
"""16064""";Casas de Haro;835;827;823;836;847;-12
"""16065""";Casas de los Pinos;417;435;440;459;443;-26
"""16066""";Casasimarro;3089;3103;3084;3072;3072;17
"""16067""";Castejón;122;135;144;155;166;-44
"""16068""";Castillejo de Iniesta;129;151;159;150;160;-31
