Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""49061""";Entrala;147;154;156;156;160;-13
"""49062""";Espadañedo;109;111;107;110;117;-8
"""49063""";Faramontanos de Tábara;332;319;330;344;355;-23
"""49064""";Fariza;489;495;506;524;529;-40
"""49065""";Fermoselle;1136;1164;1206;1225;1262;-126
"""49066""";Ferreras de Abajo;494;479;499;519;537;-43
"""49067""";Ferreras de Arriba;350;348;365;376;396;-46
"""49068""";Ferreruela;441;446;466;476;498;-57
"""49069""";Figueruela de Arriba;317;336;332;339;357;-40
"""49071""";Fonfría;744;750;756;761;789;-45
"""49075""";Fresno de la Polvorosa;124;132;138;138;144;-20
"""49076""";Fresno de la Ribera;362;375;377;375;376;-14
"""49077""";Fresno de Sayago;159;161;167;180;193;-34
"""49078""";Friera de Valverde;142;144;152;160;168;-26
"""49079""";Fuente Encalada;103;102;106;110;112;-9
"""49080""";Fuentelapeña;667;669;684;702;729;-62
"""49082""";Fuentes de Ropel;372;376;374;379;393;-21
"""49081""";Fuentesaúco;1608;1587;1475;1491;1551;57
"""49083""";Fuentesecas;44;45;50;51;51;-7
"""49084""";Fuentespreadas;278;280;286;310;315;-37
"""49085""";Galende;960;982;1004;1058;1068;-108
"""49086""";Gallegos del Pan;109;111;113;112;117;-8
"""49087""";Gallegos del Río;464;466;490;497;514;-50
"""49088""";Gamones;93;89;93;96;98;-5
"""49090""";Gema;204;215;217;222;232;-28
"""49091""";Granja de Moreruela;265;271;277;280;280;-15
"""49092""";Granucillo;117;119;122;122;133;-16
"""49093""";Guarrate;321;331;327;324;334;-13
"""49094""";Hermisende;214;221;228;247;253;-39
"""49095""";Hiniesta, La;304;313;316;320;326;-22
"""49096""";Jambrina;149;150;159;162;170;-21
"""49097""";Justel;70;64;75;80;89;-19
"""49098""";Losacino;208;210;215;218;224;-16
"""49099""";Losacio;90;95;101;98;109;-19
"""49100""";Lubián;306;304;307;302;313;-7
"""49101""";Luelmo;145;147;154;159;158;-13
"""49102""";Maderal, El;177;177;187;195;200;-23
"""49103""";Madridanos;455;452;458;471;472;-17
"""49104""";Mahide;298;316;336;316;334;-36
"""49105""";Maire de Castroponce;140;141;146;151;152;-12
"""49107""";Malva;117;122;123;131;136;-19
"""49108""";Manganeses de la Lampreana;448;465;478;482;498;-50
"""49109""";Manganeses de la Polvorosa;627;624;633;669;683;-56
"""49110""";Manzanal de Arriba;346;358;364;358;366;-20
"""49112""";Manzanal de los Infantes;125;120;123;128;127;-2
"""49111""";Manzanal del Barco;130;121;126;126;130;0
"""49113""";Matilla de Arzón;164;164;169;169;170;-6
"""49114""";Matilla la Seca;39;42;42;41;42;-3
"""49115""";Mayalde;176;177;182;194;196;-20
"""49116""";Melgar de Tera;360;366;373;391;390;-30
"""49117""";Micereces de Tera;443;435;457;469;479;-36
"""49118""";Milles de la Polvorosa;208;213;215;224;223;-15
"""49119""";Molacillos;239;242;257;256;262;-23
"""49120""";Molezuelas de la Carballeda;46;50;56;64;70;-24
"""49121""";Mombuey;407;401;407;409;396;11
"""49122""";Monfarracinos;971;951;967;980;981;-10
"""49123""";Montamarta;559;569;593;603;590;-31
"""49124""";Moral de Sayago;259;257;257;261;269;-10
"""49126""";Moraleja de Sayago;283;291;284;274;262;21
"""49125""";Moraleja del Vino;1740;1732;1721;1705;1716;24
"""49128""";Morales de Rey;570;569;577;576;582;-12
"""49129""";Morales de Toro;940;954;976;1003;987;-47
"""49130""";Morales de Valverde;155;163;162;176;180;-25
"""49127""";Morales del Vino;3030;2971;2947;2907;2950;80
"""49131""";Moralina;232;241;248;263;276;-44
"""49132""";Moreruela de los Infanzones;334;334;341;352;353;-19
"""49133""";Moreruela de Tábara;310;305;315;306;323;-13
"""49134""";Muelas de los Caballeros;171;176;172;179;189;-18
"""49135""";Muelas del Pan;607;615;634;639;665;-58
"""49136""";Muga de Sayago;350;353;353;342;351;-1
"""49137""";Navianos de Valverde;176;174;182;185;196;-20
"""49138""";Olmillos de Castro;208;213;219;230;235;-27
"""49139""";Otero de Bodas;151;150;155;164;175;-24
"""49141""";Pajares de la Lampreana;298;306;315;336;351;-53
"""49143""";Palacios de Sanabria;225;230;225;238;263;-38
"""49142""";Palacios del Pan;246;259;261;271;266;-20
"""49145""";Pedralba de la Pradería;199;222;237;232;261;-62
"""49146""";Pego, El;272;284;296;292;305;-33
"""49147""";Peleagonzalo;274;276;266;255;240;34
"""49148""";Peleas de Abajo;273;288;283;274;288;-15
"""49149""";Peñausende;381;384;385;399;410;-29
"""49150""";Peque;126;127;130;133;141;-15
"""49151""";Perdigón, El;647;673;671;692;710;-63
"""49152""";Pereruela;514;515;530;540;559;-45
"""49153""";Perilla de Castro;163;161;161;167;171;-8
"""49154""";Pías;108;111;113;123;135;-27
"""49155""";Piedrahita de Castro;97;92;87;85;90;7
"""49156""";Pinilla de Toro;205;217;232;226;236;-31
"""49157""";Pino del Oro;183;183;195;200;213;-30
"""49158""";Piñero, El;222;232;227;237;238;-16
"""49160""";Pobladura de Valderaduey;39;40;40;37;39;0
"""49159""";Pobladura del Valle;295;289;295;288;300;-5
"""49162""";Porto;156;156;178;165;179;-23
"""49163""";Pozoantiguo;180;204;224;207;224;-44
"""49164""";Pozuelo de Tábara;155;154;163;162;164;-9
"""49165""";Prado;48;53;53;55;57;-9
"""49166""";Puebla de Sanabria;1366;1356;1373;1409;1432;-66
"""49167""";Pueblica de Valverde;186;189;184;194;199;-13
"""49170""";Quintanilla de Urz;98;106;101;103;105;-7
"""49168""";Quintanilla del Monte;104;97;103;105;105;-1
"""49169""";Quintanilla del Olmo;42;39;32;38;33;9
"""49171""";Quiruelas de Vidriales;640;652;656;668;693;-53
"""49172""";Rabanales;499;501;521;528;545;-46
"""49173""";Rábano de Aliste;343;353;369;385;389;-46
"""49174""";Requejo;141;149;156;146;139;2
"""49175""";Revellinos;257;249;249;267;273;-16
"""49176""";Riofrío de Aliste;629;635;646;684;701;-72
"""49177""";Rionegro del Puente;250;260;278;278;283;-33
"""49178""";Roales;987;942;931;923;889;98
"""49179""";Robleda-Cervantes;392;395;405;417;443;-51
"""49180""";Roelos de Sayago;143;145;149;156;165;-22
"""49181""";Rosinos de la Requejada;342;348;357;365;383;-41
"""49183""";Salce;89;93;96;103;102;-13
"""49184""";Samir de los Caños;169;172;174;180;174;-5
"""49185""";San Agustín del Pozo;183;175;183;185;196;-13
"""49186""";San Cebrián de Castro;238;237;239;250;264;-26
"""49187""";San Cristóbal de Entreviñas;1362;1369;1385;1401;1417;-55
"""49188""";San Esteban del Molar;113;122;128;133;128;-15
"""49189""";San Justo;197;208;208;219;230;-33
"""49190""";San Martín de Valderaduey;50;52;53;52;57;-7
"""49191""";San Miguel de la Ribera;285;290;291;286;295;-10
"""49192""";San Miguel del Valle;128;135;140;141;139;-11
"""49193""";San Pedro de Ceque;437;438;449;463;484;-47
"""49194""";San Pedro de la Nave-Almendra;342;337;347;347;351;-9
"""49208""";San Vicente de la Cabeza;350;357;378;395;403;-53
"""49209""";San Vitero;473;492;516;520;534;-61
"""49197""";Santa Clara de Avedillo;157;158;168;170;176;-19
"""49199""";Santa Colomba de las Monjas;246;255;261;262;270;-24
"""49200""";Santa Cristina de la Polvorosa;1070;1073;1069;1075;1087;-17
"""49201""";Santa Croya de Tera;290;297;299;307;316;-26
"""49202""";Santa Eufemia del Barco;177;175;177;184;187;-10
"""49203""";Santa María de la Vega;289;293;311;308;328;-39
"""49204""";Santa María de Valverde;54;59;56;55;57;-3
"""49205""";Santibáñez de Tera;369;368;383;389;393;-24
"""49206""";Santibáñez de Vidriales;918;922;958;977;998;-80
"""49207""";Santovenia;235;235;241;259;273;-38
"""49210""";Sanzoles;471;486;492;506;524;-53
"""49214""";Tábara;751;740;747;762;787;-36
"""49216""";Tapioles;139;151;150;158;160;-21
"""49219""";Toro;8532;8665;8713;8789;8974;-442
"""49220""";Torre del Valle, La;138;148;144;146;152;-14
"""49221""";Torregamones;237;253;258;277;286;-49
"""49222""";Torres del Carrizal;414;400;410;403;418;-4
"""49223""";Trabazos;835;835;878;872;913;-78
"""49224""";Trefacio;186;185;189;187;183;3
"""49225""";Uña de Quintana;135;131;133;140;141;-6
"""49226""";Vadillo de la Guareña;248;250;248;264;266;-18
"""49227""";Valcabado;397;404;372;353;370;27
"""49228""";Valdefinjas;57;54;55;47;51;6
"""49229""";Valdescorriel;126;125;125;134;140;-14
"""49230""";Vallesa de la Guareña;78;81;83;89;90;-12
"""49231""";Vega de Tera;309;321;328;346;360;-51
"""49232""";Vega de Villalobos;92;92;99;107;115;-23
"""49233""";Vegalatrave;81;84;88;92;98;-17
"""49234""";Venialbo;416;420;443;429;453;-37
"""49235""";Vezdemarbán;448;448;449;383;404;44
"""49236""";Vidayanes;83;85;85;89;94;-11
"""49237""";Videmala;141;144;147;156;168;-27
"""49238""";Villabrázaro;228;248;252;205;216;12
"""49239""";Villabuena del Puente;623;649;675;705;715;-92
"""49240""";Villadepera;189;197;198;205;220;-31
"""49241""";Villaescusa;244;246;249;254;256;-12
"""49242""";Villafáfila;475;469;478;483;493;-18
"""49243""";Villaferrueña;107;109;110;109;112;-5
"""49244""";Villageriz;48;48;56;48;48;0
"""49245""";Villalazán;251;260;267;278;280;-29
"""49246""";Villalba de la Lampreana;223;218;227;233;242;-19
"""49247""";Villalcampo;405;419;432;444;455;-50
"""49248""";Villalobos;227;235;239;253;255;-28
"""49249""";Villalonso;68;73;81;75;81;-13
"""49250""";Villalpando;1451;1457;1475;1519;1501;-50
"""49251""";Villalube;161;170;169;158;164;-3
"""49252""";Villamayor de Campos;328;338;333;324;310;18
"""49255""";Villamor de los Escuderos;384;371;384;398;402;-18
"""49256""";Villanázar;273;270;274;280;299;-26
"""49257""";Villanueva de Azoague;360;358;350;336;340;20
"""49258""";Villanueva de Campeán;116;119;112;115;116;0
"""49259""";Villanueva de las Peras;78;79;78;77;83;-5
"""49260""";Villanueva del Campo;810;823;818;857;874;-64
"""49263""";Villar de Fallaves;44;44;45;44;46;-2
"""49264""";Villar del Buey;535;556;571;579;606;-71
"""49261""";Villaralbo;1804;1810;1821;1858;1866;-62
"""49262""";Villardeciervos;403;399;413;418;429;-26
"""49265""";Villardiegua de la Ribera;113;114;127;126;134;-21
"""49266""";Villárdiga;77;73;77;75;79;-2
"""49267""";Villardondiego;101;106;107;104;95;6
"""49268""";Villarrín de Campos;387;390;383;404;411;-24
"""49269""";Villaseco del Pan;222;228;231;238;235;-13
"""49270""";Villavendimio;160;177;162;168;172;-12
"""49272""";Villaveza de Valverde;70;71;77;82;87;-17
"""49271""";Villaveza del Agua;179;176;187;194;195;-16
"""49273""";Viñas;159;167;180;190;197;-38
"""49275""";Zamora;60297;60988;61406;61827;62389;-2092
