Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""24071""";Folgoso de la Ribera;1034;1045;1080;1108;1132;-98
"""24073""";Fresno de la Vega;478;479;496;500;530;-52
"""24074""";Fuentes de Carbajal;81;93;98;95;90;-9
"""24076""";Garrafe de Torío;1589;1513;1504;1475;1496;93
"""24077""";Gordaliza del Pino;255;245;252;244;252;3
"""24078""";Gordoncillo;350;365;409;406;433;-83
"""24079""";Gradefes;925;931;954;944;966;-41
"""24080""";Grajal de Campos;205;227;227;223;234;-29
"""24081""";Gusendos de los Oteros;127;126;124;128;138;-11
"""24082""";Hospital de Órbigo;977;991;998;987;976;1
"""24083""";Igüeña;1109;1123;1145;1142;1190;-81
"""24084""";Izagre;150;161;159;174;179;-29
"""24086""";Joarilla de las Matas;270;279;296;298;304;-34
"""24087""";Laguna Dalga;633;640;645;666;683;-50
"""24088""";Laguna de Negrillos;1057;1061;1058;1066;1079;-22
"""24089""";León;122051;124028;124303;124772;125317;-3266
"""24092""";Llamas de la Ribera;807;800;825;831;849;-42
"""24090""";Lucillo;377;367;376;383;391;-14
"""24091""";Luyego;564;590;628;645;678;-114
"""24093""";Magaz de Cepeda;358;367;359;362;369;-11
"""24094""";Mansilla de las Mulas;1708;1743;1733;1743;1768;-60
"""24095""";Mansilla Mayor;326;337;334;333;340;-14
"""24096""";Maraña;113;112;115;118;121;-8
"""24097""";Matadeón de los Oteros;229;223;228;232;236;-7
"""24098""";Matallana de Torío;1278;1270;1270;1306;1322;-44
"""24099""";Matanza;167;161;165;175;179;-12
"""24100""";Molinaseca;891;862;884;872;895;-4
"""24101""";Murias de Paredes;367;371;399;395;407;-40
"""24102""";Noceda del Bierzo;625;640;672;680;692;-67
"""24103""";Oencia;273;270;274;278;293;-20
"""24104""";Omañas, Las;261;267;266;271;276;-15
"""24105""";Onzonilla;1857;1832;1835;1835;1779;78
"""24106""";Oseja de Sajambre;231;224;232;240;252;-21
"""24107""";Pajares de los Oteros;232;248;266;279;279;-47
"""24108""";Palacios de la Valduerna;373;383;379;382;400;-27
"""24109""";Palacios del Sil;912;907;941;989;1030;-118
"""24110""";Páramo del Sil;1244;1255;1259;1293;1336;-92
"""24112""";Peranzanes;269;279;300;317;321;-52
"""24113""";Pobladura de Pelayo García;388;379;373;382;379;9
"""24114""";Pola de Gordón, La;3060;3120;3224;3325;3379;-319
"""24115""";Ponferrada;63747;64509;64674;65239;65788;-2041
"""24116""";Posada de Valdeón;424;415;415;433;452;-28
"""24117""";Pozuelo del Páramo;404;423;431;439;455;-51
"""24118""";Prado de la Guzpeña;99;104;107;122;123;-24
"""24119""";Priaranza del Bierzo;754;773;788;793;785;-31
"""24120""";Prioro;337;332;340;355;374;-37
"""24121""";Puebla de Lillo;672;652;681;671;693;-21
"""24122""";Puente de Domingo Flórez;1438;1458;1500;1511;1533;-95
"""24123""";Quintana del Castillo;718;721;735;748;773;-55
"""24124""";Quintana del Marco;356;353;362;381;388;-32
"""24125""";Quintana y Congosto;411;375;351;354;343;68
"""24127""";Regueras de Arriba;271;277;280;293;295;-24
"""24129""";Reyero;131;123;116;123;125;6
"""24130""";Riaño;471;458;463;474;477;-6
"""24131""";Riego de la Vega;708;743;742;772;812;-104
"""24132""";Riello;616;622;647;622;622;-6
"""24133""";Rioseco de Tapia;386;381;374;379;390;-4
"""24134""";Robla, La;3714;3752;3783;3884;4045;-331
"""24136""";Roperuelos del Páramo;512;522;524;550;565;-53
"""24137""";Sabero;1108;1123;1140;1161;1184;-76
"""24139""";Sahagún;2441;2477;2493;2517;2597;-156
"""24141""";San Adrián del Valle;100;100;103;106;105;-5
"""24142""";San Andrés del Rabanedo;30160;30549;30615;30820;31123;-963
"""24144""";San Cristóbal de la Polantera;658;667;689;716;745;-87
"""24145""";San Emiliano;630;627;646;665;678;-48
"""24146""";San Esteban de Nogales;252;257;256;261;265;-13
"""24148""";San Justo de la Vega;1780;1807;1843;1875;1912;-132
"""24149""";San Millán de los Caballeros;173;168;167;168;176;-3
"""24150""";San Pedro Bercianos;230;231;238;237;244;-14
"""24143""";Sancedo;536;546;556;561;563;-27
"""24151""";Santa Colomba de Curueño;478;473;479;490;508;-30
"""24152""";Santa Colomba de Somoza;518;501;511;504;498;20
"""24153""";Santa Cristina de Valmadrigal;262;254;267;273;272;-10
"""24154""";Santa Elena de Jamuz;1029;1047;1066;1092;1109;-80
"""24155""";Santa María de la Isla;468;476;475;492;498;-30
"""24158""";Santa María de Ordás;332;315;318;326;329;3
"""24156""";Santa María del Monte de Cea;217;225;227;233;237;-20
"""24157""";Santa María del Páramo;3109;3101;3089;3096;3104;5
"""24159""";Santa Marina del Rey;1848;1860;1916;1939;1959;-111
"""24160""";Santas Martas;728;729;743;757;768;-40
"""24161""";Santiago Millas;343;330;338;334;338;5
"""24162""";Santovenia de la Valdoncina;2079;2100;2126;2108;2069;10
"""24163""";Sariegos;5170;5084;5050;5040;4950;220
"""24164""";Sena de Luna;367;366;383;385;389;-22
"""24165""";Sobrado;292;301;312;324;333;-41
"""24166""";Soto de la Vega;1518;1526;1529;1557;1578;-60
"""24167""";Soto y Amío;770;773;783;801;823;-53
"""24168""";Toral de los Guzmanes;508;501;500;508;515;-7
"""24206""";Toral de los Vados;1809;1812;1846;1887;1909;-100
"""24169""";Toreno;3017;3012;3105;3157;3219;-202
"""24170""";Torre del Bierzo;2079;2114;2164;2162;2157;-78
"""24171""";Trabadelo;336;333;357;353;352;-16
"""24172""";Truchas;418;419;443;413;426;-8
"""24173""";Turcia;1003;986;993;1005;1035;-32
"""24174""";Urdiales del Páramo;480;494;510;503;502;-22
"""24185""";Val de San Lorenzo;496;496;505;515;519;-23
"""24175""";Valdefresno;2208;2173;2187;2177;2167;41
"""24176""";Valdefuentes del Páramo;310;319;321;335;335;-25
"""24177""";Valdelugueros;515;515;508;509;530;-15
"""24178""";Valdemora;70;73;82;73;74;-4
"""24179""";Valdepiélago;309;307;344;337;338;-29
"""24180""";Valdepolo;1207;1200;1219;1224;1240;-33
"""24181""";Valderas;1575;1586;1623;1661;1719;-144
"""24182""";Valderrey;435;446;446;436;450;-15
"""24183""";Valderrueda;836;827;832;853;885;-49
"""24184""";Valdesamario;195;189;194;196;199;-4
"""24187""";Valdevimbre;936;958;978;1003;1006;-70
"""24188""";Valencia de Don Juan;5159;5272;5351;5302;5201;-42
"""24191""";Vallecillo;123;125;128;124;121;2
"""24189""";Valverde de la Virgen;7442;7377;7328;7294;7305;137
"""24190""";Valverde-Enrique;152;155;155;159;161;-9
"""24193""";Vecilla, La;414;393;386;393;409;5
"""24196""";Vega de Espinareda;2005;2044;2069;2137;2210;-205
"""24197""";Vega de Infanzones;824;818;854;854;880;-56
"""24198""";Vega de Valcarce;578;587;606;604;621;-43
"""24194""";Vegacervera;262;267;279;284;293;-31
"""24199""";Vegaquemada;426;438;439;437;445;-19
"""24201""";Vegas del Condado;1149;1109;1114;1117;1158;-9
"""24202""";Villablino;8226;8444;8620;8919;9150;-924
"""24203""";Villabraz;92;91;97;93;99;-7
"""24205""";Villadangos del Páramo;1214;1163;1132;1094;1106;108
"""24207""";Villademor de la Vega;299;325;327;336;337;-38
"""24209""";Villafranca del Bierzo;2806;2855;2899;2974;3055;-249
"""24210""";Villagatón;636;627;613;588;588;48
"""24211""";Villamandos;292;295;294;308;303;-11
"""24901""";Villamanín;912;911;949;936;958;-46
"""24212""";Villamañán;1083;1102;1126;1155;1181;-98
"""24213""";Villamartín de Don Sancho;156;159;176;152;153;3
"""24214""";Villamejil;682;672;687;696;704;-22
"""24215""";Villamol;150;152;164;162;167;-17
"""24216""";Villamontán de la Valduerna;711;720;715;736;758;-47
"""24217""";Villamoratiel de las Matas;129;135;143;158;163;-34
"""24218""";Villanueva de las Manzanas;495;494;488;485;501;-6
"""24219""";Villaobispo de Otero;515;532;541;563;576;-61
"""24902""";Villaornate y Castro;318;334;356;371;360;-42
"""24221""";Villaquejida;828;827;870;896;904;-76
"""24222""";Villaquilambre;18597;18684;18638;18676;18666;-69
"""24223""";Villarejo de Órbigo;2945;2975;2974;3001;3034;-89
"""24224""";Villares de Órbigo;587;596;611;615;643;-56
"""24225""";Villasabariego;1121;1123;1121;1135;1152;-31
"""24226""";Villaselán;181;194;199;196;199;-18
"""24227""";Villaturiel;1865;1826;1852;1877;1932;-67
"""24228""";Villazala;636;647;665;673;693;-57
"""24229""";Villazanzo de Valderaduey;392;397;419;429;440;-48
"""24230""";Zotes del Páramo;419;423;427;439;443;-24
