Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""09132""";Fresno de Río Tirón;178;184;186;181;184;-6
"""09133""";Fresno de Rodilla;46;44;44;45;47;-1
"""09134""";Frías;270;247;252;254;263;7
"""09135""";Fuentebureba;40;47;45;41;40;0
"""09136""";Fuentecén;223;217;212;227;222;1
"""09137""";Fuentelcésped;257;252;238;235;246;11
"""09138""";Fuentelisendo;106;92;96;83;86;20
"""09139""";Fuentemolinos;99;100;100;107;103;-4
"""09140""";Fuentenebro;150;131;119;126;130;20
"""09141""";Fuentespina;770;785;757;775;784;-14
"""09143""";Galbarros;30;30;29;29;30;0
"""09144""";Gallega, La;44;45;45;45;49;-5
"""09148""";Grijalba;111;112;111;100;103;8
"""09149""";Grisaleña;65;49;37;37;39;26
"""09151""";Gumiel de Izán;556;561;556;548;545;11
"""09152""";Gumiel de Mercado;374;359;363;310;337;37
"""09154""";Hacinas;151;144;143;155;160;-9
"""09155""";Haza;28;30;30;26;27;1
"""09159""";Hontanas;72;74;71;69;73;-1
"""09160""";Hontangas;91;87;90;91;96;-5
"""09162""";Hontoria de la Cantera;153;145;146;156;151;2
"""09164""";Hontoria de Valdearados;169;175;180;180;191;-22
"""09163""";Hontoria del Pinar;644;650;661;669;662;-18
"""09166""";Hormazas, Las;98;96;102;105;103;-5
"""09167""";Hornillos del Camino;56;59;59;58;58;-2
"""09168""";Horra, La;312;335;340;337;354;-42
"""09169""";Hortigüela;100;105;105;103;102;-2
"""09170""";Hoyales de Roa;226;234;233;223;224;2
"""09172""";Huérmeces;164;161;185;136;137;27
"""09173""";Huerta de Arriba;128;125;131;133;130;-2
"""09174""";Huerta de Rey;908;901;923;932;937;-29
"""09175""";Humada;123;118;118;121;125;-2
"""09176""";Hurones;57;62;65;62;72;-15
"""09177""";Ibeas de Juarros;1438;1405;1404;1405;1404;34
"""09178""";Ibrillos;37;39;40;45;45;-8
"""09179""";Iglesiarrubia;43;39;38;41;41;2
"""09180""";Iglesias;146;143;145;137;145;1
"""09181""";Isar;291;287;294;307;316;-25
"""09182""";Itero del Castillo;82;80;80;78;82;0
"""09183""";Jaramillo de la Fuente;42;42;48;49;53;-11
"""09184""";Jaramillo Quemado;10;10;7;8;7;3
"""09189""";Junta de Traslaloma;123;128;132;131;128;-5
"""09190""";Junta de Villalba de Losa;87;87;88;86;79;8
"""09191""";Jurisdicción de Lara;31;31;33;33;39;-8
"""09192""";Jurisdicción de San Zadornil;62;57;56;55;52;10
"""09194""";Lerma;2609;2537;2529;2560;2596;13
"""09195""";Llano de Bureba;53;57;58;60;61;-8
"""09196""";Madrigal del Monte;155;147;143;147;151;4
"""09197""";Madrigalejo del Monte;179;174;166;168;163;16
"""09198""";Mahamud;111;100;109;112;118;-7
"""09199""";Mambrilla de Castrejón;104;104;103;100;103;1
"""09200""";Mambrillas de Lara;46;45;58;52;49;-3
"""09201""";Mamolar;27;27;28;29;28;-1
"""09202""";Manciles;22;20;22;22;24;-2
"""09206""";Mazuela;59;55;57;56;61;-2
"""09208""";Mecerreyes;196;193;200;211;214;-18
"""09209""";Medina de Pomar;5834;5734;5728;5816;5847;-13
"""09211""";Melgar de Fernamental;1553;1548;1559;1611;1661;-108
"""09213""";Merindad de Cuesta-Urria;284;291;297;313;323;-39
"""09214""";Merindad de Montija;730;707;725;733;756;-26
"""09906""";Merindad de Río Ubierna;1436;1418;1444;1443;1441;-5
"""09215""";Merindad de Sotoscueva;409;396;409;402;418;-9
"""09216""";Merindad de Valdeporres;431;412;423;429;440;-9
"""09217""";Merindad de Valdivielso;386;380;388;386;382;4
"""09218""";Milagros;438;434;439;451;459;-21
"""09219""";Miranda de Ebro;35528;35760;35522;35477;35608;-80
"""09220""";Miraveche;85;70;71;71;75;10
"""09221""";Modúbar de la Emparedada;768;710;695;669;639;129
"""09223""";Monasterio de la Sierra;40;43;44;44;42;-2
"""09224""";Monasterio de Rodilla;164;165;178;164;173;-9
"""09225""";Moncalvillo;83;81;85;87;88;-5
"""09226""";Monterrubio de la Demanda;58;56;56;59;63;-5
"""09227""";Montorio;152;142;149;148;150;2
"""09228""";Moradillo de Roa;163;171;171;172;180;-17
"""09229""";Nava de Roa;206;220;227;224;220;-14
"""09230""";Navas de Bureba;31;33;33;35;34;-3
"""09231""";Nebreda;51;57;58;65;68;-17
"""09232""";Neila;144;153;154;158;163;-19
"""09235""";Olmedillo de Roa;190;191;179;189;199;-9
"""09236""";Olmillos de Muñó;36;37;35;37;37;-1
"""09238""";Oña;1008;1003;1017;1024;1043;-35
"""09239""";Oquillas;48;54;53;55;55;-7
"""09241""";Orbaneja Riopico;355;339;336;328;288;67
"""09242""";Padilla de Abajo;75;80;75;78;90;-15
"""09243""";Padilla de Arriba;86;79;75;77;73;13
"""09244""";Padrones de Bureba;45;46;50;50;50;-5
"""09246""";Palacios de la Sierra;702;701;725;721;743;-41
"""09247""";Palacios de Riopisuerga;22;24;25;24;26;-4
"""09248""";Palazuelos de la Sierra;87;85;80;82;81;6
"""09249""";Palazuelos de Muñó;53;50;53;52;50;3
"""09250""";Pampliega;287;298;291;282;314;-27
"""09251""";Pancorbo;423;429;434;436;448;-25
"""09253""";Pardilla;115;118;117;117;125;-10
"""09255""";Partido de la Sierra en Tobalina;84;83;86;90;92;-8
"""09256""";Pedrosa de Duero;485;500;484;438;438;47
"""09259""";Pedrosa de Río Úrbel;252;248;240;251;241;11
"""09257""";Pedrosa del Páramo;84;89;89;94;104;-20
"""09258""";Pedrosa del Príncipe;165;169;175;174;172;-7
"""09261""";Peñaranda de Duero;511;516;528;527;529;-18
"""09262""";Peral de Arlanza;175;172;169;167;164;11
"""09265""";Piérnigas;37;48;51;38;39;-2
"""09266""";Pineda de la Sierra;99;98;106;103;103;-4
"""09267""";Pineda Trasmonte;117;121;113;111;110;7
"""09268""";Pinilla de los Barruecos;99;92;95;111;110;-11
"""09269""";Pinilla de los Moros;40;37;35;36;32;8
"""09270""";Pinilla Trasmonte;165;168;171;167;167;-2
"""09272""";Poza de la Sal;294;274;287;294;303;-9
"""09273""";Prádanos de Bureba;56;52;55;53;57;-1
"""09274""";Pradoluengo;1120;1151;1163;1169;1203;-83
"""09275""";Presencio;190;184;162;179;187;3
"""09276""";Puebla de Arganzón, La;513;502;506;495;502;11
"""09277""";Puentedura;120;109;110;115;123;-3
"""09279""";Quemada;255;250;231;238;241;14
"""09281""";Quintana del Pidio;157;156;151;154;154;3
"""09280""";Quintanabureba;30;23;27;24;28;2
"""09283""";Quintanaélez;43;44;46;46;49;-6
"""09287""";Quintanaortuño;274;261;263;267;267;7
"""09288""";Quintanapalla;117;110;112;111;112;5
"""09289""";Quintanar de la Sierra;1596;1603;1658;1690;1758;-162
"""09292""";Quintanavides;74;74;76;79;85;-11
"""09294""";Quintanilla de la Mata;117;110;112;114;122;-5
"""09901""";Quintanilla del Agua y Tordueles;357;360;373;383;395;-38
"""09295""";Quintanilla del Coco;50;54;54;57;58;-8
"""09298""";Quintanilla San García;79;79;81;87;83;-4
"""09301""";Quintanilla Vivar;872;820;813;803;782;90
"""09297""";Quintanillas, Las;379;362;370;376;382;-3
"""09302""";Rabanera del Pinar;98;102;105;108;112;-14
"""09303""";Rábanos;82;80;81;83;83;-1
"""09304""";Rabé de las Calzadas;232;229;220;208;214;18
"""09306""";Rebolledo de la Torre;95;106;102;112;117;-22
"""09307""";Redecilla del Camino;104;103;115;115;112;-8
"""09308""";Redecilla del Campo;63;66;66;68;71;-8
"""09309""";Regumiel de la Sierra;336;334;340;349;356;-20
"""09310""";Reinoso;15;15;15;11;12;3
"""09311""";Retuerta;66;62;63;59;60;6
"""09314""";Revilla del Campo;106;100;95;94;91;15
"""09316""";Revilla Vallejera;101;104;108;115;115;-14
"""09312""";Revilla y Ahedo, La;102;100;103;107;108;-6
"""09315""";Revillarruz;564;523;532;523;482;82
"""09317""";Rezmondo;21;21;19;19;20;1
"""09318""";Riocavado de la Sierra;57;55;60;60;59;-2
"""09321""";Roa;2196;2167;2183;2185;2262;-66
"""09323""";Rojas;64;63;67;65;67;-3
"""09325""";Royuela de Río Franco;177;174;181;193;204;-27
"""09326""";Rubena;193;191;191;183;168;25
"""09327""";Rublacedo de Abajo;29;30;34;36;35;-6
"""09328""";Rucandio;64;69;74;65;74;-10
"""09329""";Salas de Bureba;135;131;130;131;134;1
"""09330""";Salas de los Infantes;1980;1987;1965;1955;1974;6
"""09332""";Saldaña de Burgos;189;180;182;169;177;12
"""09334""";Salinillas de Bureba;51;54;49;51;51;0
"""09335""";San Adrián de Juarros;94;85;89;88;92;2
"""09337""";San Juan del Monte;156;149;151;142;138;18
"""09338""";San Mamés de Burgos;318;287;288;298;290;28
"""09339""";San Martín de Rubiales;151;150;143;141;134;17
"""09340""";San Millán de Lara;69;72;76;79;79;-10
"""09360""";San Vicente del Valle;27;27;24;25;27;0
"""09343""";Santa Cecilia;100;98;102;101;98;2
"""09345""";Santa Cruz de la Salceda;132;140;145;140;139;-7
"""09346""";Santa Cruz del Valle Urbión;101;99;97;99;98;3
"""09347""";Santa Gadea del Cid;152;153;148;145;152;0
"""09348""";Santa Inés;147;139;142;141;150;-3
"""09350""";Santa María del Campo;518;517;527;537;558;-40
"""09351""";Santa María del Invierno;66;63;63;62;62;4
"""09352""";Santa María del Mercadillo;104;101;104;104;106;-2
"""09353""";Santa María Rivarredonda;95;92;90;91;93;2
"""09354""";Santa Olalla de Bureba;35;37;35;35;38;-3
"""09355""";Santibáñez de Esgueva;85;79;83;85;90;-5
"""09356""";Santibáñez del Val;54;47;48;45;43;11
"""09358""";Santo Domingo de Silos;262;273;279;279;282;-20
"""09361""";Sargentes de la Lora;115;111;117;114;114;1
"""09362""";Sarracín;257;248;252;245;236;21
"""09363""";Sasamón;963;962;983;995;1027;-64
"""09365""";Sequera de Haza, La;25;27;31;31;34;-9
"""09366""";Solarana;73;77;74;77;77;-4
"""09368""";Sordillos;28;33;28;23;22;6
"""09369""";Sotillo de la Ribera;469;475;490;490;501;-32
"""09372""";Sotragero;289;273;273;268;268;21
"""09373""";Sotresgudo;445;432;440;448;461;-16
"""09374""";Susinos del Páramo;113;116;103;103;103;10
"""09375""";Tamarón;41;44;43;38;41;0
"""09377""";Tardajos;800;783;771;782;794;6
"""09378""";Tejada;34;34;31;29;29;5
"""09380""";Terradillos de Esgueva;73;77;78;80;79;-6
"""09381""";Tinieblas de la Sierra;28;34;36;34;36;-8
"""09382""";Tobar;22;22;25;24;25;-3
"""09384""";Tordómar;329;334;336;346;351;-22
"""09386""";Torrecilla del Monte;73;72;67;65;60;13
"""09387""";Torregalindo;120;121;125;126;133;-13
"""09388""";Torrelara;33;31;33;30;31;2
"""09389""";Torrepadre;76;70;69;68;66;10
"""09390""";Torresandino;591;604;634;657;663;-72
"""09391""";Tórtoles de Esgueva;397;433;448;458;471;-74
"""09392""";Tosantos;56;52;54;57;56;0
"""09394""";Trespaderne;757;771;783;809;835;-78
"""09395""";Tubilla del Agua;142;136;135;134;146;-4
"""09396""";Tubilla del Lago;167;169;164;160;156;11
"""09398""";Úrbel del Castillo;68;72;74;79;75;-7
"""09400""";Vadocondes;355;345;353;369;374;-19
"""09403""";Valdeande;99;104;106;104;99;0
"""09405""";Valdezate;124;134;142;136;138;-14
"""09406""";Valdorros;342;297;313;333;322;20
"""09408""";Vallarta de Bureba;45;40;42;42;41;4
"""09904""";Valle de las Navas;530;509;520;514;522;8
"""09908""";Valle de Losa;488;481;490;498;505;-17
"""09409""";Valle de Manzanedo;132;122;120;126;118;14
"""09410""";Valle de Mena;3987;3805;3726;3739;3742;245
"""09411""";Valle de Oca;169;165;163;157;157;12
"""09902""";Valle de Santibáñez;482;483;500;480;488;-6
"""09905""";Valle de Sedano;409;421;436;427;438;-29
"""09412""";Valle de Tobalina;901;909;954;948;965;-64
"""09413""";Valle de Valdebezana;456;456;475;477;477;-21
"""09414""";Valle de Valdelaguna;194;186;187;195;198;-4
"""09415""";Valle de Valdelucio;339;330;326;321;314;25
"""09416""";Valle de Zamanzas;50;53;66;50;57;-7
"""09417""";Vallejera;40;42;43;42;43;-3
"""09418""";Valles de Palenzuela;81;79;81;83;86;-5
"""09419""";Valluércanes;67;71;72;76;75;-8
"""09407""";Valmala;24;25;28;29;30;-6
"""09422""";Vid de Bureba, La;19;31;33;17;17;2
"""09421""";Vid y Barrios, La;276;250;259;239;242;34
"""09423""";Vileña;26;27;28;29;28;-2
"""09427""";Villadiego;1484;1500;1492;1527;1546;-62
"""09428""";Villaescusa de Roa;97;100;107;105;108;-11
"""09429""";Villaescusa la Sombría;57;58;58;59;67;-10
"""09430""";Villaespasa;27;27;23;24;22;5
"""09431""";Villafranca Montes de Oca;115;113;122;119;118;-3
"""09432""";Villafruela;168;176;186;191;197;-29
"""09433""";Villagalijo;58;61;62;61;64;-6
"""09434""";Villagonzalo Pedernales;1853;1859;1827;1785;1795;58
"""09437""";Villahoz;291;287;293;309;300;-9
"""09438""";Villalba de Duero;707;705;699;673;676;31
"""09439""";Villalbilla de Burgos;1454;1423;1407;1406;1388;66
"""09440""";Villalbilla de Gumiel;86;85;81;88;86;0
"""09441""";Villaldemiro;99;97;94;71;72;27
"""09442""";Villalmanzo;415;420;427;438;439;-24
"""09443""";Villamayor de los Montes;155;165;170;175;185;-30
"""09444""";Villamayor de Treviño;64;61;63;68;71;-7
"""09445""";Villambistia;44;44;44;45;46;-2
"""09446""";Villamedianilla;10;11;12;12;12;-2
"""09447""";Villamiel de la Sierra;44;44;45;46;48;-4
"""09448""";Villangómez;225;217;214;217;226;-1
"""09449""";Villanueva de Argaño;114;114;119;108;108;6
"""09450""";Villanueva de Carazo;24;26;27;30;28;-4
"""09451""";Villanueva de Gumiel;274;273;279;278;281;-7
"""09454""";Villanueva de Teba;39;41;43;41;44;-5
"""09455""";Villaquirán de la Puebla;48;46;45;45;48;0
"""09456""";Villaquirán de los Infantes;151;160;158;150;146;5
"""09903""";Villarcayo de Merindad de Castilla la Vieja;4029;4011;4097;4207;4228;-199
"""09458""";Villariezo;690;645;644;644;631;59
"""09460""";Villasandino;176;180;185;189;195;-19
"""09463""";Villasur de Herreros;258;264;268;276;286;-28
"""09464""";Villatuelda;42;37;41;40;37;5
"""09466""";Villaverde del Monte;122;112;115;112;120;2
"""09467""";Villaverde-Mogina;74;74;74;75;78;-4
"""09471""";Villayerno Morquillas;209;195;186;194;196;13
"""09472""";Villazopeque;52;53;54;58;61;-9
"""09473""";Villegas;90;89;87;87;90;0
"""09476""";Villoruebo;68;72;72;74;81;-13
"""09424""";Viloria de Rioja;38;39;41;42;45;-7
"""09425""";Vilviestre del Pinar;532;516;520;549;572;-40
"""09478""";Vizcaínos;46;44;46;43;41;5
"""09480""";Zael;117;112;112;112;115;2
"""09482""";Zarzosa de Río Pisuerga;34;34;35;31;30;4
"""09483""";Zazuar;207;210;210;226;232;-25
"""09485""";Zuñeda;56;53;56;58;58;-2
