Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""50180""";Mozota;124;120;122;130;136;-12
"""50181""";Muel;1436;1401;1378;1333;1324;112
"""50182""";Muela, La;6125;5894;5784;5479;5238;887
"""50183""";Munébrega;360;363;371;385;403;-43
"""50184""";Murero;97;96;98;107;119;-22
"""50185""";Murillo de Gállego;187;191;183;174;175;12
"""50186""";Navardún;34;36;38;40;41;-7
"""50187""";Nigüella;62;61;62;66;69;-7
"""50188""";Nombrevilla;35;31;31;29;31;4
"""50189""";Nonaspe;998;978;961;962;964;34
"""50190""";Novallas;833;825;830;850;838;-5
"""50191""";Novillas;502;517;532;540;546;-44
"""50192""";Nuévalos;297;285;310;325;332;-35
"""50193""";Nuez de Ebro;880;838;837;827;838;42
"""50194""";Olvés;105;110;104;106;104;1
"""50195""";Orcajo;58;55;58;59;57;1
"""50196""";Orera;116;111;114;118;120;-4
"""50197""";Orés;107;109;114;104;106;1
"""50198""";Oseja;45;47;53;52;55;-10
"""50199""";Osera de Ebro;395;383;386;395;396;-1
"""50200""";Paniza;609;619;609;634;650;-41
"""50201""";Paracuellos de Jiloca;567;573;592;601;583;-16
"""50202""";Paracuellos de la Ribera;131;136;143;158;171;-40
"""50203""";Pastriz;1294;1300;1297;1293;1314;-20
"""50204""";Pedrola;3572;3587;3568;3509;3453;119
"""50205""";Pedrosas, Las;96;86;87;90;106;-10
"""50206""";Perdiguera;567;572;572;577;596;-29
"""50207""";Piedratajada;93;87;95;97;110;-17
"""50208""";Pina de Ebro;2390;2391;2362;2373;2435;-45
"""50209""";Pinseque;4184;4070;3973;3908;3850;334
"""50210""";Pintanos, Los;38;39;37;37;37;1
"""50211""";Plasencia de Jalón;309;308;306;303;315;-6
"""50212""";Pleitas;33;33;34;36;41;-8
"""50213""";Plenas;100;98;106;101;102;-2
"""50214""";Pomer;25;21;22;22;27;-2
"""50215""";Pozuel de Ariza;17;21;21;21;23;-6
"""50216""";Pozuelo de Aragón;265;282;296;284;281;-16
"""50217""";Pradilla de Ebro;534;540;563;574;562;-28
"""50218""";Puebla de Albortón;125;120;118;120;122;3
"""50219""";Puebla de Alfindén, La;6446;6358;6303;6173;6109;337
"""50220""";Puendeluna;49;48;44;44;46;3
"""50221""";Purujosa;26;32;35;36;37;-11
"""50222""";Quinto;1937;1949;1939;1948;1960;-23
"""50223""";Remolinos;1052;1074;1086;1081;1088;-36
"""50224""";Retascón;65;62;67;74;73;-8
"""50225""";Ricla;2922;2869;2847;2815;2894;28
"""50227""";Romanos;132;125;128;119;119;13
"""50228""";Rueda de Jalón;313;312;310;325;316;-3
"""50229""";Ruesca;76;76;78;72;72;4
"""50241""";Sabiñán;686;722;723;691;699;-13
"""50230""";Sádaba;1294;1311;1324;1324;1347;-53
"""50231""";Salillas de Jalón;338;321;315;304;305;33
"""50232""";Salvatierra de Esca;210;207;199;198;212;-2
"""50233""";Samper del Salz;101;100;110;112;112;-11
"""50234""";San Martín de la Virgen de Moncayo;276;270;277;286;287;-11
"""50235""";San Mateo de Gállego;3415;3269;3234;3134;3077;338
"""50236""";Santa Cruz de Grío;102;105;116;108;118;-16
"""50237""";Santa Cruz de Moncayo;134;123;130;125;121;13
"""50238""";Santa Eulalia de Gállego;103;97;95;98;99;4
"""50239""";Santed;64;64;63;61;63;1
"""50240""";Sástago;1122;1119;1154;1170;1175;-53
"""50242""";Sediles;108;108;102;95;100;8
"""50243""";Sestrica;338;344;352;370;387;-49
"""50244""";Sierra de Luna;285;270;268;253;250;35
"""50245""";Sigüés;79;79;83;88;94;-15
"""50246""";Sisamón;33;35;29;31;33;0
"""50247""";Sobradiel;1150;1136;1096;1089;1074;76
"""50248""";Sos del Rey Católico;574;567;590;588;588;-14
"""50249""";Tabuenca;320;321;314;323;331;-11
"""50250""";Talamantes;64;61;64;63;52;12
"""50251""";Tarazona;10494;10558;10533;10509;10538;-44
"""50252""";Tauste;6777;6847;6912;6914;6892;-115
"""50253""";Terrer;530;464;447;485;479;51
"""50254""";Tierga;190;190;186;192;190;0
"""50255""";Tobed;225;230;214;214;224;1
"""50256""";Torralba de los Frailes;74;76;79;86;88;-14
"""50257""";Torralba de Ribota;163;169;174;172;181;-18
"""50258""";Torralbilla;59;59;55;61;57;2
"""50259""";Torrehermosa;63;69;59;63;65;-2
"""50260""";Torrelapaja;35;35;32;32;34;1
"""50261""";Torrellas;241;246;250;250;254;-13
"""50262""";Torres de Berrellén;1460;1443;1446;1446;1469;-9
"""50263""";Torrijo de la Cañada;204;197;199;206;210;-6
"""50264""";Tosos;176;183;183;180;192;-16
"""50265""";Trasmoz;82;88;86;89;86;-4
"""50266""";Trasobares;129;115;122;120;121;8
"""50267""";Uncastillo;634;621;636;650;662;-28
"""50268""";Undués de Lerda;56;57;50;55;59;-3
"""50269""";Urrea de Jalón;447;435;418;418;402;45
"""50270""";Urriés;49;43;39;38;38;11
"""50271""";Used;271;256;269;271;276;-5
"""50272""";Utebo;18856;18822;18691;18602;18593;263
"""50274""";Val de San Martín;59;61;66;64;65;-6
"""50273""";Valdehorna;29;33;33;30;30;-1
"""50275""";Valmadrid;98;112;117;112;124;-26
"""50276""";Valpalmas;135;137;140;142;135;0
"""50277""";Valtorres;63;61;61;68;64;-1
"""50278""";Velilla de Ebro;203;203;215;215;224;-21
"""50279""";Velilla de Jiloca;76;81;87;90;100;-24
"""50280""";Vera de Moncayo;314;322;338;360;375;-61
"""50281""";Vierlas;83;82;77;74;73;10
"""50283""";Villadoz;90;95;92;88;90;0
"""50284""";Villafeliche;147;154;166;170;168;-21
"""50285""";Villafranca de Ebro;848;838;833;830;821;27
"""50286""";Villalba de Perejil;100;96;96;99;93;7
"""50287""";Villalengua;291;293;313;319;324;-33
"""50903""";Villamayor de Gállego;2768;2745;2720;2696;2721;47
"""50288""";Villanueva de Gállego;4725;4728;4720;4661;4656;69
"""50290""";Villanueva de Huerva;412;434;443;463;462;-50
"""50289""";Villanueva de Jiloca;57;52;54;46;52;5
"""50291""";Villar de los Navarros;130;113;106;102;102;28
"""50292""";Villarreal de Huerva;272;273;274;274;260;12
"""50293""";Villarroya de la Sierra;445;435;446;466;467;-22
"""50294""";Villarroya del Campo;89;89;74;68;71;18
"""50282""";Vilueña, La;71;62;72;77;88;-17
"""50295""";Vistabella;51;48;49;49;50;1
"""50296""";Zaida, La;432;447;435;455;463;-31
"""50297""";Zaragoza;675301;681877;674997;666880;664938;10363
"""50298""";Zuera;8591;8576;8565;8365;8253;338
