Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""11001""";Alcalá de los Gazules;5245;5226;5219;5242,0;5258,0;-13,0
"""11002""";Alcalá del Valle;5031;5043;5046;5123,0;5150,0;-119,0
"""11003""";Algar;1442;1428;1413;1413,0;1433,0;9,0
"""11004""";Algeciras;122982;123078;121957;121414,0;121133,0;1849,0
"""11005""";Algodonales;5526;5506;5550;5590,0;5630,0;-104,0
"""11006""";Arcos de la Frontera;30902;30818;30700;30741,0;30983,0;-81,0
"""11007""";Barbate;22761;22556;22518;22551,0;22548,0;213,0
"""11008""";Barrios, Los;23983;23777;23642;23513,0;23374,0;609,0
"""11901""";Benalup-Casas Viejas;7020;6986;6929;6969,0;6995,0;25,0
"""11009""";Benaocaz;695;673;671;680,0;687,0;8,0
"""11010""";Bornos;7655;7654;7670;7750,0;7818,0;-163,0
"""11011""";Bosque, El;2223;2137;2145;2167,0;2147,0;76,0
"""11012""";Cádiz;114244;115439;116027;116979,0;118048,0;-3804,0
"""11013""";Castellar de la Frontera;3070;3057;3049;3013,0;3022,0;48,0
"""11015""";Chiclana de la Frontera;86306;85150;84489;83831,0;83148,0;3158,0
"""11016""";Chipiona;19368;19246;19123;19068,0;19104,0;264,0
"""11014""";Conil de la Frontera;23182;22775;22529;22427,0;22369,0;813,0
"""11017""";Espera;3845;3869;3860;3903,0;3909,0;-64,0
"""11018""";Gastor, El;1709;1729;1752;1726,0;1724,0;-15,0
"""11019""";Grazalema;2030;2013;2027;2053,0;2100,0;-70,0
"""11020""";Jerez de la Frontera;212801;213105;212749;212879,0;212915,0;-114,0
"""11021""";Jimena de la Frontera;6665;6707;6951;9773,0;9685,0;-3020,0
"""11022""";Línea de la Concepción, La;63365;63630;63147;62940,0;63146,0;219,0
"""11023""";Medina Sidonia;11813;11773;11708;11658,0;11741,0;72,0
"""11024""";Olvera;8016;8062;8113;8124,0;8153,0;-137,0
"""11025""";Paterna de Rivera;5470;5453;5470;5530,0;5577,0;-107,0
"""11026""";Prado del Rey;5655;5590;5605;5636,0;5710,0;-55,0
"""11027""";Puerto de Santa María, El;89060;88703;88405;88364,0;88430,0;630,0
"""11028""";Puerto Real;41771;41700;41627;41650,0;41472,0;299,0
"""11029""";Puerto Serrano;6954;6942;6941;6996,0;7066,0;-112,0
"""11030""";Rota;29326;29282;29109;28848,0;28996,0;330,0
"""11031""";San Fernando;94867;95001;94979;95174,0;95643,0;-776,0
"""11902""";San José del Valle;4432;4433;4418;4402,0;4445,0;-13,0
"""11903""";San Martín del Tesorillo;2821;2801;2753;;;
"""11033""";San Roque;32178;31571;31218;30472,0;29969,0;2209,0
"""11032""";Sanlúcar de Barrameda;69507;69205;68684;68037,0;67640,0;1867,0
"""11034""";Setenil de las Bodegas;2698;2741;2769;2732,0;2781,0;-83,0
"""11035""";Tarifa;18466;18183;18162;18169,0;18088,0;378,0
"""11036""";Torre Alháquime;800;796;790;804,0;795,0;5,0
"""11037""";Trebujena;7042;7016;7028;7054,0;7069,0;-27,0
"""11038""";Ubrique;16482;16605;16597;16615,0;16683,0;-201,0
"""11039""";Vejer de la Frontera;12572;12622;12624;12739,0;12782,0;-210,0
"""11040""";Villaluenga del Rosario;464;455;455;438,0;446,0;18,0
"""11041""";Villamartín;12125;12134;12150;12127,0;12207,0;-82,0
"""11042""";Zahara;1391;1379;1387;1400,0;1416,0;-25,0
